5000 1069084
402 426 1
552 540 0.843246
603 639 1
828 810 0.921189
966 945 0.741981
402 426 1
414 405 1
1104 1080 1
469 497 1
690 675 1
134 142 0.830426
552 540 1
828 810 0.809917
1380 1350 0.715107
670 710 0.825527
536 568 1
1104 1080 0.832253
552 540 1
1242 1215 1
1104 1080 1
670 710 0.75693
1380 1350 1
1242 1215 0.963913
469 497 0.79688
335 355 1
966 945 1
276 270 0.82203
268 284 0.63291
469 497 0.970055
402 426 1
201 213 1
828 810 0.943197
138 135 0.690092
67 71 1
67 71 0.941578
1104 1080 0.632636
201 213 0.716245
276 270 0.890892
335 355 0.790017
966 945 1
670 710 0.921957
268 284 0.915282
603 639 1
414 405 0.737306
138 135 1
134 142 0.777068
966 945 0.676799
414 405 0.841297
469 497 1
414 405 0.790013
201 213 1
414 405 1
1242 1215 0.890326
690 675 1
276 270 1
402 426 1
552 540 0.901702
276 270 1
469 497 0.923186
138 135 1
1104 1080 0.869268
1380 1350 1
67 71 0.937632
414 405 0.83017
690 675 0.916581
201 213 0.872709
1104 1080 1
1380 1350 0.889492
138 135 1
1242 1215 0.845034
67 71 0.819797
335 355 1
536 568 0.797425
1242 1215 1
536 568 0.863123
603 639 1
67 71 1
690 675 0.879153
138 135 0.992114
469 497 0.785115
670 710 1
414 405 0.893609
414 405 1
1104 1080 0.957445
670 710 0.605471
670 710 1
67 71 1
268 284 1
1104 1080 1
201 213 1
828 810 0.75996
276 270 1
134 142 1
690 675 0.938724
402 426 0.917818
670 710 0.873824
201 213 1
201 213 1
603 639 0.723872
603 639 0.946951
276 270 1
536 568 1
552 540 1
469 497 0.791146
670 710 1
603 639 0.776326
552 540 0.746151
536 568 1
690 675 0.817446
603 639 1
1104 1080 1
67 71 0.937745
690 675 0.847476
1242 1215 1
402 426 0.674555
690 675 1
603 639 1
828 810 0.887673
201 213 0.899197
138 135 0.916878
690 675 1
469 497 1
552 540 0.633618
1242 1215 0.837996
134 142 1
402 426 1
828 810 0.821032
276 270 0.767186
828 810 0.914055
670 710 1
134 142 0.897964
966 945 0.89207
536 568 0.729308
690 675 0.965265
134 142 1
67 71 0.913634
414 405 1
690 675 1
690 675 0.862669
134 142 0.527196
67 71 1
552 540 0.89082
414 405 0.80839
402 426 0.725142
552 540 0.775445
1380 1350 1
603 639 0.742697
536 568 0.940553
1242 1215 0.659046
1242 1215 1
402 426 0.900544
67 71 1
276 270 0.755363
966 945 0.79512
536 568 1
670 710 1
335 355 0.786718
138 135 1
201 213 0.775512
469 497 0.90542
402 426 1
1380 1350 0.981048
276 270 1
268 284 0.660497
1242 1215 0.769367
966 945 0.963382
402 426 0.964257
536 568 0.946743
469 497 1
1380 1350 0.93518
402 426 0.773129
335 355 0.845254
335 355 0.928357
1242 1215 0.825986
268 284 0.898749
670 710 1
276 270 0.69957
201 213 1
966 945 1
335 355 0.849219
134 142 0.631751
138 135 0.828802
469 497 1
670 710 1
414 405 0.896364
414 405 0.921851
201 213 0.96347
335 355 0.832694
469 497 0.830952
690 675 0.569503
67 71 0.824572
1242 1215 0.932166
690 675 0.733822
828 810 1
67 71 0.713264
201 213 1
414 405 0.956325
402 426 1
414 405 1
603 639 0.905504
134 142 1
690 675 0.899074
335 355 0.984486
201 213 1
603 639 1
1380 1350 1
552 540 0.919409
1104 1080 0.738923
1380 1350 0.82998
335 355 1
690 675 0.930004
201 213 0.852591
536 568 1
268 284 1
402 426 1
201 213 1
402 426 1
134 142 0.933978
1104 1080 0.906611
414 405 0.690225
828 810 0.705761
134 142 1
268 284 1
201 213 1
1380 1350 0.894884
469 497 0.784977
1104 1080 0.78104
276 270 1
603 639 0.877554
670 710 1
469 497 1
1242 1215 0.909737
414 405 1
1104 1080 0.690058
690 675 0.947879
201 213 1
201 213 0.902286
690 675 0.588147
1242 1215 1
1242 1215 1
966 945 0.932704
402 426 1
603 639 0.936126
402 426 1
201 213 0.777039
552 540 1
828 810 1
276 270 0.837621
670 710 0.841842
335 355 1
828 810 0.772284
414 405 0.875153
67 71 0.949541
268 284 0.615213
268 284 0.939837
690 675 0.90198
690 675 0.689468
1380 1350 0.887883
536 568 0.755252
138 135 1
1242 1215 1
1380 1350 0.723942
414 405 1
1104 1080 1
536 568 0.936116
828 810 0.856308
138 135 1
469 497 1
690 675 0.935617
552 540 0.881513
966 945 1
1380 1350 1
536 568 0.687324
966 945 0.922123
335 355 1
552 540 1
138 135 0.934942
276 270 1
67 71 1
67 71 1
828 810 0.895738
536 568 0.669505
1380 1350 1
134 142 0.907106
966 945 0.649001
469 497 0.829412
966 945 0.800435
966 945 1
402 426 1
276 270 0.641925
276 270 1
138 135 1
414 405 1
402 426 0.919834
469 497 0.902327
828 810 1
201 213 0.836569
603 639 0.915002
536 568 0.754599
335 355 1
402 426 0.942227
134 142 0.886826
536 568 1
1104 1080 1
966 945 0.825654
690 675 1
536 568 1
552 540 0.926027
276 270 0.828014
1380 1350 0.913552
276 270 1
67 71 0.860456
536 568 0.734047
276 270 0.979979
828 810 1
335 355 0.941168
1380 1350 0.720492
469 497 1
402 426 0.890734
603 639 1
828 810 0.762872
690 675 1
690 675 1
828 810 1
201 213 1
603 639 1
469 497 1
201 213 0.764873
138 135 1
138 135 0.890137
1242 1215 0.531898
134 142 0.897685
966 945 0.863583
1242 1215 1
469 497 0.897336
67 71 0.871114
134 142 0.932469
690 675 1
138 135 0.982624
670 710 1
138 135 0.96502
335 355 0.830689
552 540 1
603 639 1
1104 1080 1
966 945 0.949362
414 405 1
828 810 0.900887
414 405 0.631691
138 135 1
335 355 1
201 213 1
1380 1350 1
1380 1350 1
536 568 1
536 568 1
276 270 1
552 540 0.75618
603 639 0.814256
1104 1080 1
414 405 0.961909
552 540 0.981223
201 213 0.89448
134 142 0.957639
966 945 0.819569
402 426 1
402 426 0.846356
414 405 1
335 355 1
268 284 1
276 270 1
469 497 1
67 71 1
670 710 0.820131
138 135 1
138 135 1
134 142 0.778114
201 213 0.717476
690 675 1
690 675 0.874361
414 405 1
1242 1215 1
603 639 0.769466
201 213 1
552 540 0.728055
1104 1080 0.736737
134 142 1
402 426 1
966 945 1
276 270 1
67 71 0.895175
690 675 0.87305
201 213 0.933547
670 710 1
414 405 1
603 639 0.708757
828 810 0.770168
1104 1080 0.781016
552 540 1
690 675 1
670 710 0.81939
268 284 0.927534
276 270 1
138 135 0.849918
603 639 1
268 284 1
335 355 0.968345
1380 1350 1
138 135 0.810398
67 71 0.767202
966 945 0.668264
268 284 1
402 426 1
469 497 1
536 568 0.950308
414 405 0.849382
402 426 0.894719
402 426 0.908021
552 540 1
1380 1350 0.955971
201 213 1
276 270 1
603 639 0.93159
552 540 0.723012
469 497 1
402 426 1
828 810 0.865889
402 426 0.827124
828 810 1
690 675 0.93486
276 270 0.966247
276 270 1
1380 1350 0.874554
828 810 0.953706
469 497 1
276 270 1
138 135 1
670 710 0.911337
276 270 0.892203
966 945 0.927069
1104 1080 1
1104 1080 1
67 71 1
335 355 1
138 135 0.891159
966 945 0.857148
1242 1215 1
201 213 0.570055
1242 1215 1
966 945 1
966 945 0.709991
1380 1350 1
552 540 1
134 142 1
335 355 0.922194
670 710 0.917174
469 497 1
402 426 1
335 355 0.451374
402 426 0.832552
536 568 0.954591
201 213 0.920898
536 568 1
67 71 1
966 945 1
335 355 0.854916
201 213 0.859307
536 568 1
469 497 0.869687
268 284 0.74549
1380 1350 0.850782
690 675 0.946519
201 213 0.856378
1104 1080 1
1104 1080 1
828 810 1
670 710 1
402 426 1
670 710 0.885575
414 405 0.917868
268 284 1
1380 1350 1
1104 1080 1
134 142 0.923447
552 540 1
690 675 0.767195
335 355 1
552 540 0.754771
828 810 1
690 675 0.876759
603 639 0.933893
536 568 0.77067
828 810 1
67 71 0.668597
690 675 1
138 135 0.980009
67 71 1
402 426 0.639504
201 213 1
201 213 0.827379
414 405 1
414 405 0.765948
603 639 0.85133
603 639 1
536 568 1
690 675 1
67 71 0.82781
603 639 1
469 497 1
134 142 1
469 497 1
138 135 1
690 675 1
67 71 0.806744
276 270 0.898591
1242 1215 0.87455
1380 1350 1
138 135 0.632323
201 213 1
966 945 1
138 135 0.876001
402 426 1
966 945 1
276 270 1
67 71 1
603 639 1
134 142 1
276 270 1
67 71 1
1380 1350 0.899181
1380 1350 1
1104 1080 1
536 568 0.920657
335 355 1
414 405 0.856588
67 71 1
268 284 1
469 497 0.749801
335 355 0.864822
966 945 1
670 710 0.795256
402 426 0.839755
134 142 1
138 135 1
402 426 1
603 639 1
335 355 0.860726
402 426 1
690 675 0.985947
1380 1350 1
138 135 0.764303
828 810 0.837146
1104 1080 0.656265
414 405 0.547161
690 675 0.895727
966 945 1
268 284 0.877721
1242 1215 1
469 497 0.890007
414 405 1
134 142 1
966 945 0.849335
414 405 1
1380 1350 1
690 675 0.7854
276 270 0.813542
1380 1350 0.765727
67 71 1
335 355 1
670 710 0.992433
268 284 1
552 540 1
67 71 1
335 355 1
603 639 1
268 284 0.897121
828 810 1
335 355 1
1104 1080 0.70863
670 710 0.691025
536 568 0.791001
276 270 1
1242 1215 0.832184
469 497 0.87409
268 284 0.851196
603 639 1
268 284 1
552 540 0.907438
469 497 0.903166
1242 1215 0.867124
134 142 0.842068
670 710 0.871725
536 568 0.715938
552 540 1
268 284 0.641635
690 675 0.853191
966 945 1
67 71 1
552 540 1
828 810 0.738102
469 497 1
552 540 0.742536
402 426 1
469 497 1
1380 1350 1
201 213 0.889634
828 810 0.877407
268 284 0.83182
201 213 0.709672
414 405 0.915988
690 675 1
966 945 1
138 135 0.910213
402 426 1
966 945 0.858162
1104 1080 1
966 945 0.717858
201 213 1
134 142 0.904881
469 497 1
67 71 1
603 639 1
414 405 1
1104 1080 1
67 71 0.622315
201 213 0.848757
469 497 0.874753
966 945 0.405914
1104 1080 1
268 284 1
268 284 0.916458
603 639 1
552 540 0.596498
134 142 1
828 810 0.9164
828 810 1
134 142 0.916704
536 568 1
201 213 1
1242 1215 0.62484
1242 1215 0.801611
966 945 1
690 675 0.639458
276 270 0.767641
536 568 0.924072
402 426 1
603 639 0.611607
276 270 1
603 639 1
828 810 0.897116
402 426 1
603 639 1
552 540 1
414 405 0.858156
670 710 0.701481
134 142 1
552 540 0.886107
134 142 1
1242 1215 0.861764
134 142 0.853557
402 426 1
828 810 0.72329
603 639 1
1242 1215 1
276 270 0.939306
603 639 0.528155
67 71 1
603 639 0.932256
536 568 1
138 135 1
134 142 0.932401
536 568 1
414 405 0.897528
134 142 1
828 810 0.869743
670 710 1
670 710 0.870285
1242 1215 0.984912
1242 1215 1
134 142 0.935153
690 675 1
335 355 0.908141
536 568 0.744708
469 497 1
469 497 0.722625
536 568 0.94486
966 945 0.785808
402 426 1
1242 1215 0.958014
67 71 0.952917
335 355 1
134 142 1
469 497 0.823956
828 810 0.403066
67 71 1
201 213 1
335 355 0.878985
201 213 0.716207
414 405 0.82337
828 810 0.899474
268 284 0.655025
536 568 1
201 213 0.715742
552 540 0.962833
268 284 1
828 810 0.989284
469 497 0.806693
414 405 0.816521
469 497 0.703751
276 270 1
1104 1080 1
1242 1215 1
603 639 1
201 213 1
603 639 1
552 540 0.726038
134 142 0.906363
402 426 1
552 540 1
552 540 0.950312
134 142 1
1104 1080 1
1242 1215 0.874799
134 142 1
603 639 0.788007
1104 1080 1
966 945 0.70133
67 71 1
690 675 1
469 497 1
134 142 1
335 355 0.992539
268 284 0.831599
414 405 1
201 213 0.868373
603 639 0.945991
268 284 0.902057
276 270 0.976151
268 284 0.905042
469 497 1
134 142 1
1104 1080 0.945307
828 810 0.799851
402 426 1
402 426 1
1242 1215 1
469 497 0.973496
1380 1350 1
335 355 1
1242 1215 0.84751
276 270 1
134 142 0.912021
268 284 0.913703
552 540 1
201 213 1
268 284 0.662209
828 810 0.932388
670 710 0.754552
335 355 0.94848
134 142 1
536 568 0.630285
536 568 0.889086
469 497 1
414 405 0.957979
134 142 1
670 710 1
138 135 1
552 540 1
201 213 0.646524
469 497 1
1380 1350 0.940714
603 639 1
1380 1350 0.852394
402 426 1
1104 1080 0.832023
201 213 1
1104 1080 0.71907
469 497 1
134 142 1
603 639 0.942196
402 426 1
690 675 0.715031
1104 1080 0.757492
1380 1350 1
536 568 1
1242 1215 0.764574
1380 1350 0.703875
414 405 0.740796
414 405 1
335 355 0.733246
536 568 0.724378
201 213 1
828 810 0.959826
828 810 1
603 639 0.705611
469 497 0.887045
276 270 0.880472
1242 1215 1
414 405 1
402 426 1
201 213 0.955985
1242 1215 1
469 497 0.882089
402 426 0.598409
603 639 0.836333
134 142 1
335 355 1
1242 1215 1
1242 1215 1
1104 1080 1
414 405 0.655555
201 213 0.739699
134 142 1
552 540 0.906524
402 426 0.816362
690 675 0.845821
552 540 0.9083
552 540 1
67 71 0.925928
603 639 0.905704
138 135 1
690 675 1
670 710 1
402 426 1
690 675 1
67 71 1
469 497 0.736455
690 675 1
670 710 0.798011
1242 1215 1
670 710 0.840716
536 568 0.931476
67 71 1
690 675 0.957402
402 426 0.925909
670 710 1
1104 1080 0.971902
335 355 1
966 945 1
335 355 1
1104 1080 1
138 135 1
1380 1350 1
414 405 1
138 135 0.717568
335 355 0.860494
469 497 0.927007
828 810 0.849311
552 540 1
552 540 0.974483
469 497 1
828 810 0.874605
536 568 0.636762
134 142 0.90782
402 426 1
1104 1080 0.657968
603 639 1
1104 1080 1
690 675 1
67 71 1
67 71 0.805017
1104 1080 0.892855
67 71 1
414 405 1
1104 1080 1
201 213 1
552 540 0.680772
67 71 1
138 135 0.819069
335 355 1
201 213 0.968391
469 497 1
1104 1080 1
134 142 1
67 71 0.66831
1104 1080 1
201 213 0.750767
536 568 0.707466
201 213 0.63091
134 142 1
335 355 1
1242 1215 1
1380 1350 1
67 71 0.853378
828 810 0.968725
828 810 1
276 270 1
536 568 0.961016
469 497 1
603 639 1
1380 1350 0.832
690 675 1
67 71 1
138 135 1
1104 1080 0.897833
138 135 1
828 810 1
67 71 0.961288
134 142 0.851338
469 497 0.810087
1242 1215 0.73952
402 426 1
552 540 1
670 710 0.899858
966 945 0.85799
1380 1350 1
536 568 0.8492
201 213 1
268 284 1
414 405 0.947677
134 142 0.842276
536 568 0.736499
67 71 0.84038
828 810 1
138 135 1
552 540 0.82816
268 284 0.837667
67 71 1
134 142 0.590389
134 142 1
469 497 0.721338
134 142 0.953549
552 540 0.870706
603 639 1
67 71 1
966 945 0.997991
402 426 1
552 540 1
335 355 0.82458
134 142 0.957231
414 405 1
536 568 1
603 639 1
138 135 0.863135
828 810 0.850675
1242 1215 1
201 213 0.707487
966 945 0.945061
1242 1215 0.853452
828 810 0.919235
201 213 1
670 710 1
469 497 0.989259
828 810 0.979844
414 405 1
1242 1215 1
603 639 1
67 71 1
414 405 0.898563
67 71 0.890611
1104 1080 1
1242 1215 1
335 355 0.75701
268 284 0.821839
1104 1080 1
828 810 1
268 284 0.730324
67 71 0.795894
690 675 1
966 945 0.789858
1380 1350 0.928153
966 945 1
402 426 0.5964
402 426 1
469 497 0.860131
552 540 1
201 213 0.979624
402 426 1
67 71 1
67 71 1
67 71 1
1104 1080 1
603 639 0.764653
966 945 1
1104 1080 0.912526
134 142 1
1242 1215 0.864457
134 142 0.822956
603 639 0.758226
1380 1350 1
402 426 0.559385
201 213 1
536 568 1
268 284 0.909259
670 710 1
966 945 1
134 142 1
536 568 1
1380 1350 1
552 540 1
414 405 0.946294
603 639 1
670 710 0.637787
828 810 0.955499
670 710 1
469 497 1
335 355 1
1104 1080 0.914833
414 405 1
268 284 0.903735
966 945 0.92072
966 945 1
1380 1350 1
402 426 0.713363
414 405 1
469 497 1
1104 1080 1
402 426 1
690 675 1
1380 1350 0.952183
469 497 0.627836
201 213 0.849192
335 355 0.806286
67 71 1
670 710 0.903867
966 945 1
67 71 1
828 810 0.936532
138 135 1
134 142 1
670 710 0.971156
134 142 1
1380 1350 1
67 71 0.837942
414 405 0.758284
828 810 1
966 945 0.516502
670 710 0.9118
268 284 0.946639
828 810 0.789448
828 810 1
134 142 1
67 71 0.865473
402 426 1
536 568 0.820461
276 270 1
690 675 1
670 710 0.765132
966 945 0.855184
1380 1350 1
134 142 1
536 568 1
134 142 0.866528
414 405 1
1380 1350 0.942196
201 213 1
552 540 0.884101
1242 1215 1
670 710 1
335 355 0.581595
402 426 1
276 270 0.940017
201 213 0.93868
1380 1350 0.903963
552 540 1
536 568 0.849601
690 675 0.734928
134 142 0.896515
1104 1080 1
603 639 0.606511
1242 1215 0.919243
552 540 1
134 142 1
1104 1080 0.714478
276 270 0.859169
1104 1080 1
276 270 1
828 810 1
690 675 0.9504
603 639 0.924065
138 135 0.723215
552 540 0.847687
335 355 1
828 810 1
