5000 484335
504 736 1
1008 1472 1
882 1288 1
630 920 1
296 8 1
630 920 1
148 4 1
888 24 1
444 12 1
740 20 1
504 736 0.843246
756 1104 1
126 184 1
1480 40 1
888 24 0.921189
1480 40 1
756 1104 1
1332 36 1
504 736 1
444 12 1
756 1104 1
1008 1472 1
1036 28 1
756 1104 1
592 16 1
1332 36 1
1036 28 1
378 552 0.741981
296 8 1
740 20 1
756 1104 1
1008 1472 1
1036 28 1
630 920 1
1332 36 0.830426
444 12 0.809917
888 24 0.715107
592 16 1
740 20 1
592 16 1
1036 28 1
148 4 1
148 4 1
756 1104 1
756 1104 0.825527
882 1288 1
148 4 1
882 1288 1
1480 40 0.832253
1184 32 1
740 20 1
756 1104 1
378 552 1
504 736 1
252 368 1
740 20 1
1480 40 1
296 8 1
592 16 1
252 368 1
882 1288 1
1480 40 1
1008 1472 1
1480 40 1
296 8 0.75693
444 12 1
740 20 1
756 1104 1
1036 28 1
1036 28 0.963913
1184 32 1
740 20 1
882 1288 0.79688
126 184 0.82203
378 552 1
756 1104 1
378 552 0.63291
740 20 1
882 1288 1
1480 40 1
592 16 1
378 552 1
756 1104 0.970055
148 4 1
126 184 1
1036 28 1
1332 36 1
888 24 1
444 12 0.943197
444 12 0.690092
378 552 1
252 368 1
1184 32 1
378 552 1
882 1288 1
1480 40 1
1134 1656 1
1480 40 0.941578
1008 1472 1
888 24 1
444 12 1
1036 28 1
888 24 1
630 920 1
126 184 1
740 20 1
1332 36 1
1134 1656 1
1480 40 1
1260 1840 1
252 368 1
1134 1656 1
252 368 0.632636
1184 32 1
1184 32 1
592 16 1
882 1288 1
888 24 1
1008 1472 1
1008 1472 1
1036 28 0.716245
252 368 1
1036 28 1
1036 28 1
630 920 0.890892
888 24 1
148 4 1
296 8 1
756 1104 1
1332 36 1
1184 32 0.790017
740 20 1
888 24 1
888 24 1
888 24 1
888 24 1
882 1288 1
1332 36 1
740 20 1
630 920 1
148 4 1
126 184 1
1184 32 1
630 920 0.921957
1036 28 1
126 184 1
