500 81820
106 112 0.843246
424 448 1
265 280 1
159 168 0.921189
912 1056 0.741981
371 392 1
798 924 1
684 792 1
342 396 1
114 132 1
318 336 0.830426
530 560 1
477 504 1
912 1056 1
684 792 1
456 528 0.809917
530 560 0.715107
1026 1188 1
106 112 1
798 924 1
318 336 1
530 560 1
342 396 1
318 336 1
228 264 1
114 132 1
570 660 1
371 392 1
228 264 1
798 924 1
318 336 0.825527
106 112 0.832253
342 396 0.75693
477 504 1
342 396 1
342 396 1
684 792 1
1140 1320 1
114 132 1
1140 1320 1
114 132 1
1026 1188 0.963913
342 396 1
318 336 1
106 112 1
159 168 1
114 132 0.79688
265 280 1
684 792 1
1140 1320 1
570 660 1
212 224 1
371 392 1
106 112 1
106 112 0.82203
570 660 1
1140 1320 1
456 528 1
912 1056 1
424 448 0.63291
371 392 1
228 264 1
424 448 1
1140 1320 1
684 792 1
1026 1188 1
114 132 1
318 336 1
570 660 0.970055
114 132 1
456 528 1
114 132 1
265 280 1
371 392 1
371 392 1
318 336 1
371 392 1
798 924 1
265 280 0.943197
1140 1320 1
456 528 1
159 168 1
530 560 1
1026 1188 1
159 168 0.690092
342 396 1
798 924 1
684 792 1
798 924 1
570 660 1
159 168 1
212 224 1
456 528 0.941578
159 168 1
265 280 1
1140 1320 1
265 280 1
684 792 1
318 336 1
456 528 1
114 132 1
342 396 1
912 1056 1
159 168 1
53 56 1
114 132 1
114 132 1
265 280 1
456 528 1
106 112 0.632636
424 448 1
371 392 1
212 224 1
228 264 1
912 1056 1
684 792 1
265 280 1
684 792 1
530 560 1
318 336 0.716245
1026 1188 0.890892
530 560 0.790017
570 660 1
570 660 1
477 504 1
684 792 0.921957
570 660 1
456 528 1
106 112 1
114 132 1
456 528 0.915282
114 132 1
228 264 1
1140 1320 1
228 264 1
456 528 1
159 168 1
570 660 1
1026 1188 1
53 56 1
1026 1188 1
371 392 1
1140 1320 1
159 168 1
798 924 0.737306
477 504 1
318 336 0.777068
114 132 0.676799
318 336 1
114 132 1
371 392 0.841297
684 792 0.790013
912 1056 1
228 264 1
53 56 1
798 924 1
212 224 1
318 336 1
424 448 1
159 168 0.890326
424 448 1
318 336 0.901702
318 336 0.923186
477 504 1
1026 1188 1
1140 1320 1
342 396 1
570 660 0.869268
684 792 0.937632
530 560 1
424 448 0.83017
456 528 1
371 392 0.916581
106 112 1
371 392 1
342 396 1
265 280 1
318 336 1
53 56 1
342 396 1
456 528 1
265 280 1
114 132 1
456 528 1
570 660 1
318 336 1
159 168 1
212 224 1
228 264 1
114 132 1
228 264 1
1140 1320 1
106 112 1
318 336 1
1026 1188 1
684 792 1
684 792 0.872709
371 392 1
798 924 0.889492
530 560 1
318 336 0.845034
53 56 1
371 392 0.819797
570 660 1
318 336 1
570 660 1
798 924 0.797425
265 280 0.863123
228 264 1
318 336 1
912 1056 1
530 560 1
228 264 1
265 280 1
106 112 1
570 660 1
1026 1188 1
159 168 1
371 392 1
159 168 1
912 1056 0.879153
342 396 0.992114
1026 1188 1
1140 1320 1
424 448 1
477 504 1
212 224 1
106 112 1
456 528 1
159 168 0.785115
265 280 0.893609
798 924 0.957445
114 132 1
530 560 1
342 396 0.605471
456 528 1
477 504 0.75996
530 560 1
212 224 1
456 528 1
798 924 1
159 168 1
1140 1320 1
212 224 1
1140 1320 1
114 132 1
159 168 0.938724
318 336 1
106 112 1
318 336 1
424 448 1
684 792 1
265 280 1
456 528 1
106 112 1
798 924 1
228 264 1
342 396 1
114 132 0.917818
265 280 1
228 264 0.873824
212 224 0.723872
265 280 0.946951
371 392 1
212 224 1
456 528 1
424 448 1
342 396 0.791146
342 396 1
265 280 0.776326
570 660 0.746151
1140 1320 1
53 56 0.817446
228 264 1
477 504 0.937745
684 792 0.847476
570 660 1
530 560 1
212 224 1
228 264 1
318 336 1
212 224 0.674555
1140 1320 0.887673
114 132 1
53 56 1
1140 1320 1
159 168 1
212 224 1
114 132 1
570 660 0.899197
477 504 1
1140 1320 1
228 264 1
265 280 1
530 560 0.916878
798 924 1
912 1056 1
530 560 1
684 792 1
114 132 1
212 224 1
228 264 1
684 792 1
106 112 0.633618
318 336 1
798 924 1
318 336 0.837996
1140 1320 0.821032
318 336 1
530 560 1
912 1056 1
342 396 1
228 264 1
106 112 1
477 504 1
159 168 1
228 264 1
1140 1320 1
53 56 1
684 792 1
371 392 1
371 392 1
228 264 1
912 1056 1
342 396 0.767186
318 336 1
912 1056 1
342 396 1
570 660 1
570 660 1
228 264 1
912 1056 1
456 528 1
570 660 1
212 224 1
53 56 0.914055
912 1056 1
212 224 1
477 504 0.897964
912 1056 1
1026 1188 1
456 528 1
114 132 1
265 280 1
424 448 1
456 528 0.89207
456 528 1
212 224 1
1026 1188 1
1140 1320 1
912 1056 1
570 660 1
1140 1320 1
228 264 0.729308
114 132 0.965265
477 504 1
912 1056 1
1026 1188 1
530 560 1
530 560 1
371 392 1
318 336 1
684 792 1
228 264 0.913634
912 1056 1
477 504 1
570 660 1
106 112 1
106 112 1
342 396 0.862669
477 504 1
228 264 1
424 448 0.527196
912 1056 0.89082
342 396 1
456 528 1
114 132 1
371 392 1
477 504 1
684 792 1
424 448 1
318 336 1
798 924 1
912 1056 1
159 168 1
456 528 1
159 168 1
477 504 1
798 924 0.80839
424 448 1
318 336 1
159 168 0.725142
477 504 1
53 56 1
424 448 1
570 660 1
1026 1188 1
424 448 1
228 264 1
530 560 0.775445
212 224 1
456 528 1
530 560 1
477 504 1
212 224 1
424 448 1
318 336 0.742697
159 168 1
342 396 1
1140 1320 1
114 132 0.940553
684 792 1
530 560 1
912 1056 1
530 560 0.659046
912 1056 1
570 660 1
530 560 0.900544
424 448 1
798 924 1
228 264 1
342 396 1
456 528 1
265 280 1
265 280 1
265 280 1
684 792 1
159 168 1
159 168 1
1140 1320 1
798 924 1
477 504 0.755363
318 336 1
114 132 1
477 504 1
53 56 0.79512
212 224 1
570 660 1
212 224 1
318 336 0.786718
530 560 0.775512
912 1056 1
318 336 1
212 224 1
912 1056 0.90542
106 112 1
424 448 0.981048
371 392 1
228 264 0.660497
477 504 1
228 264 0.769367
684 792 1
424 448 1
159 168 0.963382
318 336 1
342 396 1
424 448 1
159 168 0.964257
106 112 1
477 504 1
53 56 1
912 1056 1
570 660 1
570 660 1
212 224 1
114 132 1
424 448 1
106 112 0.946743
228 264 1
1026 1188 1
371 392 1
342 396 1
371 392 0.93518
228 264 0.773129
371 392 1
684 792 1
228 264 1
228 264 1
212 224 1
106 112 1
424 448 1
159 168 1
684 792 1
424 448 1
106 112 1
530 560 0.845254
318 336 0.928357
265 280 1
371 392 1
530 560 1
159 168 1
318 336 1
684 792 1
798 924 1
371 392 1
371 392 1
912 1056 1
114 132 1
456 528 1
53 56 1
