500 23549
710 625 1
142 125 1
852 750 1
852 750 1
560 500 1
284 250 1
1120 1000 1
112 100 1
1120 1000 1
672 600 1
710 625 1
1278 1125 0.044444
1136 1000 1
112 100 1
1008 900 1
560 500 1
1278 1125 1
224 200 1
142 125 1
672 600 1
142 125 1
142 125 1
224 200 1
426 375 1
112 100 1
896 800 1
672 600 1
1420 1250 1
112 100 1
224 200 1
142 125 1
142 125 1
448 400 1
1420 1250 1
1120 1000 1
896 800 1
112 100 1
784 700 1
448 400 1
112 100 1
224 200 1
448 400 1
1120 1000 1
994 875 1
710 625 1
568 500 1
1120 1000 0.05
852 750 1
336 300 1
560 500 1
672 600 1
710 625 1
284 250 1
710 625 1
426 375 1
672 600 1
1008 900 1
336 300 1
784 700 1
426 375 0.133333
852 750 1
784 700 1
142 125 1
560 500 1
336 300 1
1120 1000 1
224 200 1
142 125 1
448 400 1
672 600 1
112 100 1
448 400 1
852 750 1
1136 1000 1
1136 1000 1
710 625 1
284 250 1
448 400 1
284 250 1
560 500 1
336 300 1
568 500 1
994 875 1
1120 1000 1
852 750 1
448 400 1
224 200 1
336 300 1
1120 1000 1
224 200 1
1420 1250 1
994 875 1
560 500 1
852 750 1
1136 1000 1
784 700 1
568 500 1
560 500 1
1278 1125 1
112 100 1
672 600 1
224 200 1
784 700 1
852 750 1
1420 1250 1
672 600 1
448 400 1
852 750 1
560 500 1
142 125 1
1278 1125 1
568 500 1
142 125 1
560 500 1
336 300 1
784 700 0.071429
852 750 1
112 100 1
710 625 1
994 875 1
1120 1000 1
710 625 1
1120 1000 1
896 800 1
284 250 1
1008 900 1
224 200 1
560 500 1
994 875 1
672 600 1
112 100 1
448 400 1
336 300 1
1008 900 1
112 100 1
1008 900 1
568 500 1
224 200 1
672 600 1
1420 1250 1
224 200 1
284 250 1
1008 900 1
1420 1250 1
896 800 1
1136 1000 1
426 375 1
224 200 1
710 625 1
896 800 1
284 250 1
112 100 1
784 700 1
1008 900 1
1420 1250 1
448 400 1
1278 1125 1
994 875 1
710 625 1
284 250 1
426 375 1
426 375 1
