1000 34874
505 885 1
437 831 1
795 1064 1
139 488 1
596 949 1
816 1074 1
540 911 1
986 1149 1
945 1132 1
385 786 1
618 963 1
730 1030 1
150 506 1
409 807 1
290 691 0.843246
691 1008 1
241 634 1
265 663 1
645 980 1
112 439 1
948 1133 0.921189
430 825 1
175 545 1
439 833 1
524 899 1
213 598 1
579 938 1
870 1100 1
333 736 1
991 1151 1
776 1054 1
143 495 1
751 1041 1
38 258 1
774 1053 1
572 933 1
764 1048 1
118 451 1
401 800 1
306 708 1
303 705 1
676 999 1
996 1153 1
402 801 1
901 1113 1
34 244 1
551 919 1
731 1030 1
879 1104 1
464 853 0.741981
74 359 1
17 173 1
110 436 1
220 607 1
711 1019 1
697 1011 1
381 782 1
483 868 1
531 904 1
314 717 1
291 692 1
157 517 1
252 647 1
676 999 1
557 923 1
180 552 1
52 302 1
44 278 1
295 696 1
380 781 1
44 278 1
430 825 1
580 938 1
892 1110 1
913 1119 1
89 393 1
585 942 1
556 922 1
355 758 1
750 1040 1
862 1096 1
869 1099 1
824 1078 1
513 891 1
612 959 1
291 692 1
429 825 1
606 956 1
279 679 1
717 1022 1
597 950 1
708 1017 1
836 1084 1
819 1076 1
783 1058 1
701 1013 1
572 933 1
415 813 1
283 683 1
667 994 1
855 1093 1
332 735 1
661 990 1
804 1068 1
394 794 1
82 377 1
953 1136 1
31 233 1
369 771 1
143 495 1
116 447 1
149 504 1
244 638 1
318 721 1
913 1119 1
944 1132 1
702 1014 1
468 857 1
849 1090 1
22 197 1
408 807 1
949 1134 1
273 672 0.830426
966 1141 1
962 1139 1
827 1079 1
575 935 1
497 879 1
546 915 1
791 1062 1
357 760 1
362 765 1
675 998 1
445 838 1
940 1130 1
478 865 1
175 545 1
300 702 1
434 829 1
132 476 1
725 1027 1
467 856 1
492 875 0.809917
318 721 1
275 674 1
469 857 1
764 1048 1
510 889 1
859 1095 1
549 917 1
59 321 1
513 891 1
786 1059 1
778 1055 1
655 986 1
607 956 1
492 875 1
892 1110 1
670 995 1
752 1041 1
649 983 1
804 1068 1
529 903 1
856 1093 1
555 921 1
600 952 1
826 1079 1
819 1076 1
973 1144 1
284 684 1
221 609 1
809 1071 1
565 928 1
273 672 1
938 1129 1
323 726 1
866 1098 1
17 173 1
689 1006 1
75 361 1
550 918 1
672 996 1
300 702 1
240 633 1
396 796 1
740 1035 1
352 755 1
119 453 1
322 725 1
150 506 1
67 342 1
642 978 1
280 680 1
79 371 1
247 641 1
4 84 1
887 1107 1
251 646 1
501 882 1
19 183 1
643 979 1
160 522 1
387 788 1
101 418 1
881 1105 1
983 1148 1
54 307 1
194 572 1
625 968 1
666 993 1
96 408 0.715107
888 1108 1
52 302 1
44 278 1
738 1034 1
209 593 1
62 329 1
180 552 1
658 988 1
582 940 1
572 933 1
393 793 1
710 1018 1
639 976 1
375 777 1
734 1032 1
223 611 1
912 1118 1
423 820 1
511 890 1
327 730 0.825527
934 1128 1
177 548 1
890 1109 1
842 1087 1
807 1070 1
409 807 1
855 1093 1
616 962 1
85 384 1
152 509 1
768 1050 1
33 241 1
915 1120 1
390 791 1
73 356 1
175 545 1
222 610 1
64 334 1
496 878 1
943 1131 0.832253
852 1091 1
243 636 1
213 598 1
87 388 1
120 454 1
102 420 1
243 636 1
729 1029 1
19 183 1
716 1022 1
549 917 1
350 753 1
60 324 1
775 1053 1
265 663 1
940 1130 1
833 1082 0.75693
38 258 1
816 1074 1
744 1037 1
35 248 1
191 568 1
523 899 1
220 607 1
38 258 1
229 619 1
279 679 1
698 1012 1
5 94 1
74 359 1
250 645 1
646 981 1
714 1021 1
893 1110 1
355 758 1
503 884 1
939 1130 1
118 451 1
677 999 1
437 831 1
158 519 1
932 1127 1
900 1113 1
364 766 1
901 1113 1
645 980 1
413 811 1
112 439 1
682 1002 1
294 695 1
330 733 1
167 533 1
764 1048 1
214 600 1
148 503 0.963913
529 903 1
151 508 1
87 388 1
246 640 1
915 1120 1
392 792 1
5 94 1
768 1050 1
543 913 1
534 906 1
884 1106 1
681 1002 1
92 399 1
570 932 1
605 955 1
980 1146 1
708 1017 1
111 438 1
361 764 1
227 616 1
296 698 1
714 1021 1
252 647 1
622 966 1
406 805 1
330 733 1
339 742 1
525 900 1
99 414 0.79688
96 408 1
638 976 1
137 484 1
81 375 1
648 982 1
6 103 1
119 453 1
266 664 1
166 531 1
527 901 1
836 1084 1
866 1098 1
946 1133 1
767 1049 1
113 441 1
216 602 1
148 503 1
356 759 1
856 1093 1
437 831 1
143 495 1
642 978 1
812 1072 1
34 244 1
865 1097 0.82203
882 1105 1
429 825 1
950 1134 1
305 707 1
276 675 1
417 814 0.63291
798 1065 1
336 739 1
877 1103 1
20 188 1
603 954 1
288 689 1
881 1105 1
968 1142 0.970055
303 705 1
527 901 1
634 973 0.943197
773 1052 1
95 406 1
269 667 1
406 805 1
10 133 1
57 316 1
193 571 1
580 938 1
105 426 1
223 611 1
87 388 1
855 1093 1
6 103 1
755 1043 1
588 944 1
185 560 1
560 925 1
312 715 1
328 731 0.690092
561 925 1
974 1144 1
207 590 1
218 605 0.941578
557 923 1
795 1064 1
998 1153 1
151 508 1
120 454 1
467 856 1
474 861 1
652 984 1
332 735 1
355 758 1
902 1114 1
70 349 1
249 644 1
932 1127 1
545 914 0.632636
73 356 1
452 844 1
927 1125 1
396 796 1
45 281 1
280 680 1
321 724 1
105 426 1
218 605 1
448 840 1
145 498 1
789 1061 1
861 1095 1
138 486 1
869 1099 1
685 1004 1
56 313 1
925 1124 1
400 800 1
532 905 1
389 790 1
339 742 1
782 1057 1
411 809 1
739 1034 1
439 833 1
310 713 1
472 860 1
471 859 1
512 890 1
607 956 1
663 991 1
548 916 1
212 597 1
307 709 1
59 321 1
603 954 1
605 955 1
118 451 1
173 542 0.716245
475 862 1
71 352 1
590 945 1
883 1106 1
338 741 1
839 1085 1
605 955 1
186 561 1
569 931 1
885 1106 1
490 874 1
332 735 1
3 73 1
842 1087 0.890892
371 773 1
355 758 1
749 1040 1
42 271 1
766 1049 1
859 1095 1
768 1050 1
91 397 0.790017
107 430 1
307 709 1
466 855 1
484 869 1
27 218 1
236 628 1
704 1015 1
158 519 0.921957
331 734 1
792 1062 1
823 1077 1
966 1141 1
561 925 1
236 628 1
829 1080 1
232 623 1
445 838 1
102 420 1
500 881 0.915282
349 752 1
969 1142 1
934 1128 1
415 813 1
605 955 1
809 1071 1
913 1119 1
515 893 1
229 619 1
980 1146 1
545 914 1
319 722 1
458 849 1
400 800 1
717 1022 1
779 1056 1
140 490 1
473 861 1
687 1005 1
740 1035 1
700 1013 1
466 855 1
569 931 1
334 737 1
445 838 1
329 732 0.737306
814 1073 1
392 792 1
494 877 1
831 1081 1
319 722 1
331 734 1
741 1036 1
541 911 1
371 773 1
75 361 1
821 1077 1
944 1132 1
604 954 1
116 447 1
265 663 1
790 1061 1
321 724 0.777068
645 980 1
750 1040 1
238 630 1
806 1069 1
768 1050 1
260 657 1
339 742 1
341 744 1
255 651 1
421 818 1
905 1115 1
184 558 1
816 1074 1
668 994 0.676799
686 1005 1
315 718 1
674 998 1
839 1085 1
370 772 1
190 567 1
309 711 1
413 811 1
231 622 1
889 1108 1
910 1117 1
408 807 0.841297
665 992 1
206 589 1
408 807 1
196 575 1
342 745 1
315 718 1
787 1060 1
245 639 1
998 1153 1
876 1102 1
824 1078 1
5 94 0.790013
795 1064 1
932 1127 1
154 513 1
211 596 1
786 1059 1
189 565 1
446 839 1
836 1084 1
360 763 1
994 1152 1
379 780 1
165 530 1
726 1027 1
468 857 1
395 795 1
86 386 1
701 1013 1
106 428 1
695 1010 1
88 391 1
522 898 1
414 812 1
223 611 1
559 924 1
306 708 1
999 1154 1
279 679 1
577 936 1
391 791 1
665 992 1
850 1090 1
213 598 1
368 770 1
798 1065 1
579 938 1
