100 100000
1800 1892 0.782815
1800 1730 1
1800 1769 1
1800 1447 0.856347
1800 1770 0.961592
1800 1892 1
1800 1923 1
1800 2143 1
1800 1924 0.856851
1800 1796 0.831439
1800 1673 1
1800 1665 1
1800 1669 1
1800 1641 1
1800 1687 1
1800 1203 1
1800 2314 1
1800 2234 0.880289
1800 1785 0.966811
1800 1990 0.939673
1800 2243 1
1800 1685 0.835
1800 1644 0.849269
1800 1993 1
1800 1946 1
1800 2034 1
1800 1717 0.933579
1800 1901 1
1800 1811 1
1800 2017 1
1800 1369 0.849498
1800 2131 1
1800 1654 1
1800 1640 0.809944
1800 1753 1
1800 2160 0.789053
1800 1764 1
1800 1971 0.745924
1800 2131 0.902585
1800 1560 1
1800 1864 1
1800 1849 1
1800 1951 1
1800 1697 0.877284
1800 1690 1
1800 2160 0.988082
1800 2259 1
1800 1614 0.714744
1800 1662 1
1800 2192 1
1800 1771 1
1800 1846 1
1800 1724 0.794158
1800 2179 0.904819
1800 1270 0.933872
1800 2041 0.756321
1800 1727 0.929093
1800 1934 0.825891
1800 1778 0.954726
1800 1856 0.758235
1800 1831 1
1800 1925 1
1800 1751 1
1800 1826 1
1800 1698 0.905827
1800 1758 1
1800 1882 1
1800 1550 1
1800 1786 0.601636
1800 1849 1
1800 2054 1
1800 1630 1
1800 1708 0.770366
1800 1621 0.971023
1800 1790 1
1800 1601 1
1800 1898 1
1800 1804 1
1800 1587 1
1800 1777 1
1800 1304 0.919202
1800 1784 0.904827
1800 1796 1
1800 1561 0.543659
1800 1710 1
1800 1911 1
1800 1812 0.773487
1800 1825 1
1800 1775 1
1800 1824 1
1800 2109 1
1800 1418 1
1800 1661 1
1800 1872 1
1800 2502 1
1800 1859 1
1800 1591 0.801986
1800 1590 0.938455
1800 1781 0.864984
1800 1923 1
