500 62374
1456 1416 1
112 472 1
182 177 1
280 1180 0.843246
28 118 1
1092 1062 1
84 354 1
224 944 1
1274 1239 1
196 826 0.921189
1820 1770 1
112 472 1
112 472 1
224 944 0.741981
1092 1062 1
1456 1416 1
224 944 1
56 236 1
196 826 1
168 708 1
1456 1416 1
280 1180 1
84 354 1
910 885 1
1274 1239 1
84 354 1
280 1180 1
1456 1416 1
182 177 1
728 708 1
1638 1593 1
168 708 1
84 354 1
910 885 1
182 177 1
280 1180 1
1638 1593 1
224 944 1
182 177 0.830426
196 826 1
364 354 1
364 354 1
1274 1239 1
196 826 1
84 354 1
728 708 1
140 590 1
140 590 1
1638 1593 1
252 1062 1
910 885 1
140 590 1
252 1062 1
140 590 1
168 708 1
364 354 0.809917
112 472 1
224 944 1
1274 1239 1
28 118 1
224 944 1
112 472 1
910 885 1
84 354 1
252 1062 1
546 531 1
168 708 1
56 236 1
252 1062 1
196 826 1
546 531 1
182 177 1
364 354 1
196 826 0.715107
364 354 1
182 177 0.825527
910 885 1
28 118 0.832253
84 354 1
1274 1239 0.75693
364 354 1
84 354 1
84 354 0.963913
168 708 1
1092 1062 1
1456 1416 0.79688
1638 1593 1
728 708 1
112 472 1
1638 1593 1
56 236 1
112 472 1
1456 1416 1
252 1062 1
364 354 1
364 354 1
1638 1593 1
910 885 1
546 531 1
546 531 1
112 472 1
1456 1416 1
56 236 1
1638 1593 0.82203
1092 1062 1
1274 1239 1
112 472 1
1092 1062 1
140 590 1
1274 1239 1
224 944 1
910 885 1
84 354 1
252 1062 1
1820 1770 0.63291
196 826 1
910 885 1
112 472 1
1274 1239 1
196 826 1
252 1062 1
1638 1593 1
224 944 1
196 826 1
1820 1770 1
1092 1062 1
224 944 1
112 472 1
112 472 1
1820 1770 1
364 354 1
196 826 0.970055
364 354 1
252 1062 1
1092 1062 1
182 177 1
196 826 1
196 826 1
84 354 1
364 354 1
1638 1593 1
280 1180 1
140 590 0.943197
1092 1062 1
224 944 1
224 944 1
182 177 1
364 354 1
196 826 1
252 1062 1
1820 1770 1
1638 1593 1
56 236 1
28 118 1
1820 1770 1
1820 1770 1
546 531 1
84 354 1
182 177 1
1274 1239 1
1820 1770 1
112 472 1
112 472 1
1092 1062 1
140 590 1
84 354 1
364 354 1
1456 1416 1
1274 1239 1
56 236 1
1092 1062 1
546 531 1
182 177 1
196 826 1
1820 1770 1
1820 1770 1
224 944 1
1274 1239 1
84 354 1
546 531 1
1092 1062 1
28 118 0.690092
546 531 1
364 354 1
196 826 0.941578
28 118 1
182 177 1
1638 1593 1
546 531 1
28 118 1
910 885 1
28 118 1
252 1062 1
224 944 1
1638 1593 0.632636
910 885 1
28 118 1
1092 1062 1
252 1062 1
1274 1239 1
364 354 1
84 354 1
1274 1239 1
182 177 1
546 531 1
112 472 1
280 1180 1
280 1180 1
56 236 1
1638 1593 1
28 118 1
1638 1593 1
364 354 1
1456 1416 1
1092 1062 1
1638 1593 1
1456 1416 1
728 708 1
280 1180 1
196 826 1
112 472 1
1820 1770 1
1456 1416 1
182 177 1
224 944 1
546 531 1
56 236 1
224 944 1
182 177 1
364 354 1
910 885 1
28 118 0.716245
196 826 1
168 708 1
252 1062 1
1638 1593 0.890892
910 885 1
84 354 1
252 1062 1
28 118 1
84 354 1
364 354 1
546 531 1
1456 1416 1
546 531 1
168 708 1
56 236 1
168 708 1
1456 1416 1
546 531 1
168 708 1
252 1062 1
910 885 1
1456 1416 1
364 354 1
28 118 1
196 826 1
224 944 1
1456 1416 1
84 354 1
84 354 1
280 1180 1
196 826 1
280 1180 1
1820 1770 1
168 708 1
196 826 1
910 885 1
28 118 1
168 708 1
84 354 1
280 1180 1
1456 1416 1
28 118 1
910 885 1
224 944 1
252 1062 1
168 708 1
1638 1593 1
910 885 1
280 1180 1
1456 1416 1
56 236 1
1092 1062 1
84 354 1
1638 1593 1
140 590 0.790017
84 354 1
1456 1416 1
56 236 1
56 236 1
140 590 1
28 118 1
1820 1770 1
182 177 1
280 1180 1
1274 1239 1
1638 1593 0.921957
364 354 1
1638 1593 1
728 708 1
364 354 1
1820 1770 1
56 236 1
252 1062 0.915282
140 590 1
728 708 1
56 236 1
112 472 1
224 944 1
168 708 1
546 531 1
364 354 1
168 708 1
224 944 1
1274 1239 1
56 236 1
910 885 1
1820 1770 1
546 531 0.737306
168 708 1
28 118 1
196 826 1
224 944 1
546 531 0.777068
910 885 0.676799
1638 1593 1
1274 1239 1
84 354 1
84 354 1
28 118 1
1456 1416 1
140 590 1
196 826 1
1638 1593 1
910 885 1
1820 1770 0.841297
28 118 1
84 354 1
364 354 1
252 1062 1
1638 1593 1
280 1180 1
182 177 1
112 472 0.790013
84 354 0.890326
196 826 1
112 472 1
28 118 1
28 118 1
910 885 1
910 885 1
280 1180 1
56 236 1
728 708 1
1456 1416 1
168 708 1
112 472 1
546 531 1
224 944 0.901702
196 826 1
224 944 1
1274 1239 1
728 708 1
28 118 1
1092 1062 1
1820 1770 1
252 1062 1
1638 1593 0.923186
1092 1062 1
280 1180 1
182 177 1
182 177 1
364 354 1
28 118 1
28 118 1
1456 1416 1
1274 1239 1
252 1062 0.869268
196 826 1
84 354 1
252 1062 0.937632
1638 1593 1
1638 1593 0.83017
224 944 1
56 236 1
1820 1770 1
1456 1416 1
196 826 1
112 472 0.916581
546 531 1
28 118 1
546 531 1
364 354 1
252 1062 1
182 177 1
224 944 1
168 708 1
56 236 1
140 590 0.872709
1092 1062 1
364 354 0.889492
112 472 1
84 354 1
546 531 1
364 354 1
546 531 1
112 472 1
252 1062 1
546 531 1
196 826 1
1092 1062 1
728 708 1
1638 1593 1
364 354 1
196 826 1
728 708 1
728 708 1
168 708 1
280 1180 1
1638 1593 1
112 472 1
910 885 1
112 472 1
546 531 1
364 354 1
168 708 1
1820 1770 1
168 708 1
252 1062 1
224 944 1
280 1180 1
56 236 1
224 944 1
1638 1593 1
112 472 1
196 826 1
364 354 0.845034
280 1180 0.819797
140 590 1
112 472 1
112 472 1
1638 1593 1
910 885 1
252 1062 1
84 354 1
28 118 1
1638 1593 1
252 1062 1
140 590 1
28 118 1
112 472 1
168 708 1
1820 1770 1
910 885 1
728 708 1
546 531 1
364 354 1
546 531 0.797425
1456 1416 1
1092 1062 1
182 177 1
728 708 1
546 531 1
84 354 1
910 885 1
546 531 1
1456 1416 1
1274 1239 1
1820 1770 1
112 472 1
196 826 1
546 531 1
56 236 1
224 944 1
280 1180 1
364 354 1
1456 1416 1
1820 1770 1
140 590 1
1456 1416 1
280 1180 0.863123
224 944 1
1456 1416 1
56 236 1
252 1062 1
910 885 0.879153
112 472 1
280 1180 1
84 354 1
182 177 0.992114
1820 1770 1
168 708 1
1274 1239 1
28 118 1
140 590 1
1274 1239 1
364 354 1
1638 1593 1
1638 1593 1
