100 100000
2000 1844 1
2000 1809 1
2000 2119 1
2000 1712 1
2000 1836 1
2000 2247 1
2000 2143 1
2000 2254 1
2000 2040 1
2000 2154 1
2000 1948 1
2000 1796 1
2000 1573 1
2000 2076 1
2000 2226 1
2000 2018 1
2000 1905 1
2000 2292 1
2000 2009 1
2000 2197 1
2000 1805 0.386704
2000 1459 1
2000 2086 1
2000 2283 1
2000 1642 1
2000 2121 1
2000 2076 1
2000 1927 1
2000 1819 0.383727
2000 2237 1
2000 2114 1
2000 1861 1
2000 2258 1
2000 2173 0.321215
2000 2176 1
2000 2251 1
2000 1721 1
2000 1817 1
2000 2491 0.280209
2000 2013 1
2000 2289 1
2000 1721 0.405578
2000 2075 1
2000 2634 1
2000 1566 1
2000 2174 1
2000 2037 1
2000 1681 1
2000 1977 1
2000 2092 0.333652
2000 2277 1
2000 2163 1
2000 2175 1
2000 1934 1
2000 2504 1
2000 2077 1
2000 2646 1
2000 2491 1
2000 1738 1
2000 1872 1
2000 1971 1
2000 2072 0.336873
2000 2060 0.338835
2000 2158 1
2000 2163 1
2000 1983 1
2000 1833 1
2000 1612 1
2000 2166 1
2000 1711 1
2000 1942 1
2000 1882 1
2000 1771 1
2000 1562 1
2000 1942 1
2000 2302 1
2000 2051 1
2000 2272 1
2000 2606 1
2000 1991 0.350578
2000 1797 1
2000 1811 0.385422
2000 1396 1
2000 1868 1
2000 2415 1
2000 1879 1
2000 2034 1
2000 2146 1
2000 1983 1
2000 2172 1
2000 1520 1
2000 1926 1
2000 1864 0.374464
2000 2163 1
2000 2330 0.299571
2000 1975 1
2000 1944 1
2000 1760 1
2000 1824 1
2000 2230 0.313004
