5000 406819
54 174 1
36 116 1
63 203 1
36 116 0.125
245 385 1
105 165 1
140 220 1
315 495 1
105 165 0.087879
90 290 1
27 87 1
70 110 1
105 165 1
35 55 1
35 55 1
350 550 1
18 58 1
9 29 1
35 55 1
315 495 1
81 261 1
70 110 1
245 385 1
105 165 1
72 232 1
18 58 1
9 29 0.5
81 261 1
70 110 1
210 330 1
72 232 1
140 220 1
105 165 1
315 495 1
54 174 1
54 174 1
175 275 0.052727
90 290 1
81 261 1
54 174 1
45 145 1
90 290 1
54 174 1
280 440 1
27 87 1
9 29 1
36 116 0.125
35 55 1
63 203 1
36 116 1
105 165 1
54 174 0.083333
81 261 1
45 145 1
9 29 1
35 55 1
18 58 1
315 495 1
245 385 1
18 58 1
245 385 0.037662
315 495 1
105 165 1
350 550 1
81 261 1
245 385 1
36 116 1
245 385 0.037662
175 275 1
35 55 0.263636
35 55 1
18 58 1
350 550 1
54 174 1
175 275 1
90 290 1
70 110 1
140 220 1
315 495 1
63 203 1
72 232 0.0625
280 440 1
245 385 0.037662
245 385 1
105 165 1
350 550 1
70 110 1
18 58 0.25
350 550 1
45 145 1
350 550 1
245 385 1
245 385 1
140 220 1
245 385 1
54 174 1
54 174 1
70 110 1
54 174 1
350 550 1
72 232 1
27 87 1
54 174 1
81 261 1
36 116 1
210 330 1
350 550 0.026364
9 29 1
280 440 1
105 165 1
54 174 1
45 145 1
70 110 1
45 145 1
63 203 1
140 220 1
27 87 1
72 232 1
81 261 1
210 330 1
9 29 1
105 165 1
140 220 0.065909
175 275 1
63 203 1
70 110 1
140 220 1
45 145 1
175 275 1
45 145 1
72 232 0.0625
280 440 1
35 55 0.263636
54 174 1
245 385 1
90 290 1
54 174 0.083333
63 203 1
315 495 1
175 275 1
210 330 1
280 440 1
245 385 1
175 275 1
210 330 1
245 385 1
175 275 1
18 58 1
36 116 1
9 29 1
245 385 1
350 550 1
350 550 1
105 165 0.087879
9 29 1
36 116 0.125
140 220 1
350 550 1
105 165 1
140 220 1
280 440 1
18 58 1
105 165 1
81 261 1
18 58 1
45 145 1
35 55 1
36 116 1
70 110 1
70 110 1
27 87 0.166667
70 110 1
70 110 1
90 290 1
175 275 1
280 440 1
90 290 1
105 165 0.087879
350 550 1
81 261 1
54 174 1
140 220 1
27 87 1
36 116 1
350 550 1
105 165 1
27 87 1
70 110 1
18 58 1
72 232 1
105 165 1
70 110 1
63 203 1
35 55 1
9 29 1
54 174 1
90 290 1
175 275 1
72 232 1
63 203 1
72 232 1
18 58 1
27 87 1
280 440 1
36 116 1
54 174 1
63 203 1
63 203 1
27 87 1
81 261 1
210 330 1
45 145 1
54 174 1
210 330 1
18 58 1
280 440 1
72 232 1
70 110 1
70 110 1
245 385 1
245 385 1
45 145 1
140 220 1
70 110 0.131818
90 290 1
81 261 1
72 232 1
105 165 1
81 261 1
210 330 1
18 58 1
36 116 1
81 261 1
105 165 0.087879
63 203 1
27 87 1
210 330 1
90 290 1
81 261 0.055556
27 87 1
105 165 1
245 385 1
280 440 1
210 330 1
280 440 1
210 330 1
63 203 0.071429
45 145 1
45 145 1
350 550 1
54 174 1
81 261 1
175 275 1
280 440 1
350 550 1
54 174 1
105 165 1
81 261 0.055556
63 203 1
36 116 1
35 55 1
27 87 1
315 495 1
27 87 1
45 145 1
54 174 1
315 495 1
9 29 1
72 232 1
63 203 1
45 145 1
9 29 1
175 275 1
18 58 1
35 55 1
70 110 1
175 275 1
105 165 1
27 87 1
140 220 1
280 440 0.032955
35 55 1
70 110 1
63 203 1
36 116 1
45 145 1
90 290 1
9 29 1
35 55 1
140 220 1
81 261 1
245 385 1
27 87 1
315 495 1
72 232 1
210 330 1
35 55 1
280 440 0.032955
70 110 1
72 232 1
280 440 1
140 220 1
36 116 1
54 174 1
315 495 1
175 275 1
63 203 1
90 290 0.05
63 203 1
81 261 0.055556
45 145 1
9 29 1
72 232 1
140 220 1
63 203 1
315 495 1
140 220 0.065909
45 145 1
70 110 1
280 440 1
210 330 1
27 87 1
245 385 0.037662
27 87 1
315 495 1
350 550 1
350 550 0.026364
90 290 1
210 330 1
63 203 0.071429
35 55 1
45 145 1
280 440 1
245 385 1
105 165 1
210 330 1
70 110 1
90 290 1
105 165 1
175 275 0.052727
54 174 1
27 87 0.166667
90 290 1
35 55 1
140 220 1
63 203 1
175 275 1
63 203 1
245 385 1
105 165 0.087879
9 29 1
350 550 0.026364
210 330 1
63 203 1
315 495 1
54 174 0.083333
280 440 1
63 203 1
27 87 1
350 550 1
175 275 1
63 203 1
45 145 1
18 58 1
36 116 1
105 165 1
140 220 1
72 232 0.0625
35 55 1
54 174 0.083333
280 440 1
63 203 1
140 220 1
18 58 1
90 290 0.05
45 145 1
245 385 1
210 330 1
280 440 1
63 203 1
45 145 1
35 55 0.263636
175 275 1
54 174 1
350 550 1
35 55 1
105 165 1
90 290 1
140 220 1
63 203 1
45 145 1
36 116 1
175 275 1
90 290 1
70 110 1
35 55 1
280 440 1
27 87 1
27 87 1
245 385 1
63 203 0.071429
350 550 1
70 110 1
81 261 1
9 29 1
90 290 0.05
280 440 1
72 232 1
45 145 1
81 261 1
210 330 1
245 385 0.037662
210 330 1
350 550 1
90 290 1
72 232 1
63 203 1
54 174 1
54 174 1
45 145 0.1
63 203 1
36 116 0.125
315 495 1
210 330 0.043939
175 275 1
72 232 1
140 220 1
245 385 1
70 110 0.131818
105 165 1
9 29 1
9 29 1
315 495 1
45 145 1
105 165 1
280 440 1
245 385 1
175 275 1
280 440 1
245 385 1
9 29 1
81 261 1
45 145 1
140 220 1
36 116 0.125
35 55 1
245 385 1
27 87 1
70 110 1
175 275 1
9 29 1
27 87 1
105 165 1
175 275 1
140 220 1
54 174 1
70 110 1
350 550 1
18 58 1
280 440 1
72 232 1
54 174 1
350 550 1
54 174 1
54 174 1
105 165 1
18 58 1
350 550 1
350 550 1
90 290 1
280 440 1
81 261 0.055556
27 87 1
36 116 1
63 203 0.071429
315 495 1
245 385 1
280 440 1
350 550 1
18 58 1
9 29 1
54 174 1
105 165 0.087879
35 55 1
72 232 1
81 261 1
35 55 1
70 110 1
