500 10000
48 44 0.681818
48 33 0.909091
48 43 0.697674
48 51 0.588235
48 38 0.789474
48 42 0.714286
48 61 0.491803
48 47 0.638298
48 45 0.666667
48 44 0.681818
48 61 0.491803
48 52 0.576923
48 47 0.638298
48 44 0.681818
48 47 0.638298
48 45 0.666667
48 53 0.566038
48 50 0.6
48 47 0.638298
48 50 0.6
48 57 0.526316
48 40 0.75
48 51 0.588235
48 55 0.545455
48 54 0.555556
48 49 0.612245
48 52 0.576923
48 55 0.545455
48 53 0.566038
48 44 0.681818
48 49 0.612245
48 42 0.714286
48 58 0.517241
48 49 0.612245
48 43 0.697674
48 50 0.6
48 56 0.535714
48 47 0.638298
48 55 0.545455
48 39 0.769231
48 44 0.681818
48 47 0.638298
48 42 0.714286
48 52 0.576923
48 51 0.588235
48 54 0.555556
48 40 0.75
48 57 0.526316
48 45 0.666667
48 45 0.666667
48 40 0.75
48 51 0.588235
48 54 0.555556
48 39 0.769231
48 45 0.666667
48 54 0.555556
48 46 0.652174
48 58 0.517241
48 50 0.6
48 52 0.576923
48 50 0.6
48 55 0.545455
48 47 0.638298
48 42 0.714286
48 53 0.566038
48 44 0.681818
48 50 0.6
48 43 0.697674
48 52 0.576923
48 44 0.681818
48 45 0.666667
48 46 0.652174
48 49 0.612245
48 59 0.508475
48 47 0.638298
48 51 0.588235
48 61 0.491803
48 51 0.588235
48 48 0.625
48 46 0.652174
48 46 0.652174
48 55 0.545455
48 51 0.588235
48 68 0.441176
48 44 0.681818
48 58 0.517241
48 50 0.6
48 44 0.681818
48 51 0.588235
48 63 0.47619
48 45 0.666667
48 61 0.491803
48 45 0.666667
48 41 0.731707
48 46 0.652174
48 64 0.46875
48 43 0.697674
48 41 0.731707
48 54 0.555556
48 52 0.576923
48 42 0.714286
48 45 0.666667
48 41 0.731707
48 48 0.625
48 40 0.75
48 43 0.697674
48 58 0.517241
48 47 0.638298
48 41 0.731707
48 42 0.714286
48 55 0.545455
48 58 0.517241
