100 28479
1015 1379 1
81 35 1
1450 1970 1
405 175 1
486 210 1
1305 1773 1
324 140 1
243 105 1
1450 1970 1
324 140 0.125
145 197 1
729 315 1
81 35 1
729 315 1
1015 1379 1
725 985 1
405 175 1
243 105 1
324 140 1
567 245 1
725 985 1
729 315 1
324 140 1
1450 1970 1
1450 1970 1
810 350 1
243 105 1
1015 1379 1
1450 1970 1
145 197 1
1160 1576 1
243 105 1
324 140 1
580 788 1
1450 1970 0.008883
243 105 1
1160 1576 1
729 315 1
870 1182 1
648 280 1
435 591 1
435 591 1
1450 1970 1
324 140 1
162 70 1
725 985 1
486 210 1
324 140 1
580 788 1
486 210 1
290 394 1
486 210 1
810 350 1
162 70 1
243 105 1
435 591 1
405 175 1
81 35 1
580 788 1
810 350 0.05
729 315 1
243 105 1
1160 1576 1
486 210 1
324 140 1
1160 1576 0.011104
81 35 1
405 175 1
324 140 1
810 350 1
1160 1576 1
870 1182 1
1015 1379 1
810 350 1
725 985 1
1160 1576 1
290 394 1
486 210 1
486 210 1
290 394 1
1305 1773 1
324 140 1
162 70 1
729 315 0.055556
435 591 1
435 591 1
1160 1576 1
1015 1379 1
729 315 1
580 788 1
729 315 1
567 245 1
725 985 1
162 70 1
1015 1379 1
725 985 1
1160 1576 1
1160 1576 0.011104
1160 1576 1
580 788 1
