5000 319807
111 486 1
37 162 1
222 972 1
148 648 1
351 909 1
148 648 1
234 606 1
39 101 1
78 202 1
78 202 1
333 1458 1
111 486 1
222 972 1
351 909 1
351 909 1
351 909 1
37 162 1
78 202 1
333 1458 1
312 808 1
37 162 1
37 162 1
312 808 1
111 486 1
273 707 1
312 808 1
78 202 1
74 324 1
351 909 1
156 404 1
37 162 1
185 810 1
390 1010 1
148 648 1
234 606 1
312 808 1
39 101 1
117 303 1
312 808 1
351 909 1
312 808 1
78 202 1
78 202 1
259 1134 1
37 162 1
74 324 1
78 202 1
148 648 1
351 909 1
273 707 1
312 808 1
111 486 1
222 972 1
185 810 1
37 162 1
312 808 1
39 101 1
117 303 1
39 101 1
333 1458 1
296 1296 1
351 909 1
37 162 1
195 505 1
195 505 1
156 404 1
312 808 1
37 162 1
390 1010 1
390 1010 1
273 707 1
390 1010 1
222 972 1
222 972 1
74 324 1
185 810 1
222 972 1
234 606 1
370 1620 1
195 505 1
117 303 1
148 648 1
37 162 1
390 1010 1
370 1620 1
390 1010 1
390 1010 1
117 303 1
234 606 1
156 404 1
370 1620 1
333 1458 1
351 909 1
222 972 1
222 972 1
195 505 1
74 324 1
351 909 1
259 1134 1
351 909 1
156 404 1
312 808 1
39 101 1
222 972 1
74 324 1
78 202 1
234 606 1
148 648 1
39 101 1
111 486 1
185 810 1
74 324 1
37 162 1
351 909 1
117 303 1
351 909 1
74 324 1
39 101 1
259 1134 1
111 486 1
156 404 1
111 486 1
312 808 1
234 606 1
148 648 1
351 909 1
234 606 1
195 505 1
111 486 1
312 808 1
195 505 1
390 1010 1
273 707 1
39 101 1
195 505 1
273 707 1
296 1296 1
234 606 1
390 1010 1
222 972 1
312 808 1
296 1296 1
351 909 1
296 1296 1
312 808 1
222 972 1
37 162 1
234 606 1
37 162 1
312 808 1
222 972 1
39 101 1
195 505 1
195 505 1
222 972 1
156 404 1
259 1134 1
333 1458 1
185 810 1
222 972 1
37 162 1
259 1134 1
185 810 1
74 324 1
234 606 1
195 505 1
78 202 1
156 404 1
273 707 1
185 810 1
111 486 1
195 505 1
370 1620 1
185 810 1
74 324 1
78 202 1
296 1296 1
259 1134 1
296 1296 1
234 606 1
351 909 1
148 648 1
234 606 1
351 909 1
312 808 1
185 810 1
296 1296 1
259 1134 1
351 909 1
78 202 1
195 505 1
117 303 1
37 162 1
111 486 1
312 808 1
351 909 1
117 303 0.166667
296 1296 1
390 1010 1
185 810 1
333 1458 1
148 648 1
222 972 1
78 202 1
111 486 1
390 1010 1
312 808 1
370 1620 1
351 909 1
333 1458 1
117 303 1
333 1458 1
351 909 1
148 648 1
259 1134 1
312 808 1
78 202 1
74 324 1
370 1620 1
222 972 1
351 909 1
156 404 1
156 404 1
351 909 1
333 1458 1
296 1296 1
333 1458 1
111 486 1
273 707 1
296 1296 1
370 1620 1
78 202 1
78 202 1
185 810 1
312 808 1
351 909 1
296 1296 1
111 486 1
111 486 1
195 505 1
234 606 1
148 648 1
195 505 1
37 162 1
39 101 1
234 606 1
222 972 1
185 810 1
333 1458 1
259 1134 1
111 486 1
351 909 1
222 972 1
195 505 1
111 486 1
156 404 1
351 909 1
390 1010 1
390 1010 1
222 972 1
351 909 1
37 162 1
370 1620 1
370 1620 1
333 1458 1
117 303 1
259 1134 1
390 1010 1
78 202 1
296 1296 1
78 202 1
273 707 1
296 1296 1
117 303 1
222 972 1
39 101 1
390 1010 1
111 486 1
259 1134 1
273 707 1
185 810 1
259 1134 1
351 909 1
156 404 1
74 324 1
39 101 1
370 1620 1
259 1134 1
234 606 1
312 808 1
148 648 1
351 909 1
273 707 1
222 972 1
111 486 1
156 404 1
351 909 1
37 162 1
195 505 1
78 202 1
111 486 1
273 707 1
195 505 1
37 162 1
333 1458 1
156 404 1
185 810 1
351 909 1
37 162 1
333 1458 1
273 707 1
390 1010 1
273 707 1
185 810 1
296 1296 1
370 1620 1
117 303 1
39 101 1
148 648 1
117 303 1
296 1296 1
74 324 1
351 909 1
39 101 1
312 808 1
333 1458 1
351 909 1
312 808 1
156 404 1
234 606 1
39 101 1
351 909 1
273 707 1
312 808 1
37 162 1
370 1620 1
117 303 1
111 486 1
222 972 1
195 505 1
312 808 1
273 707 1
390 1010 1
370 1620 1
37 162 1
39 101 0.5
273 707 1
333 1458 1
312 808 1
39 101 1
351 909 1
78 202 1
273 707 1
39 101 1
390 1010 1
370 1620 1
351 909 1
390 1010 1
259 1134 1
185 810 1
296 1296 1
333 1458 1
273 707 1
195 505 1
351 909 1
296 1296 1
78 202 1
37 162 1
333 1458 1
78 202 1
370 1620 1
39 101 1
259 1134 1
351 909 1
156 404 1
117 303 1
234 606 1
370 1620 1
370 1620 1
195 505 1
37 162 1
259 1134 1
312 808 1
195 505 1
222 972 1
39 101 1
148 648 0.077932
148 648 1
78 202 1
333 1458 1
185 810 1
74 324 1
74 324 1
222 972 1
37 162 1
234 606 1
78 202 1
111 486 1
273 707 1
333 1458 1
333 1458 1
195 505 1
185 810 1
370 1620 1
185 810 1
185 810 1
185 810 1
222 972 1
78 202 1
273 707 1
234 606 1
195 505 1
259 1134 1
195 505 1
333 1458 1
195 505 1
234 606 1
37 162 1
259 1134 1
234 606 1
117 303 1
156 404 1
39 101 1
74 324 0.155864
296 1296 1
296 1296 1
117 303 1
74 324 1
222 972 1
39 101 1
390 1010 1
148 648 1
111 486 1
156 404 1
296 1296 1
148 648 1
185 810 1
390 1010 1
111 486 1
37 162 1
111 486 1
39 101 1
333 1458 1
37 162 1
273 707 1
259 1134 1
185 810 1
148 648 1
39 101 1
74 324 1
273 707 1
273 707 1
37 162 1
296 1296 1
111 486 1
312 808 1
37 162 1
148 648 1
185 810 1
74 324 1
148 648 1
351 909 1
390 1010 1
390 1010 1
259 1134 1
234 606 1
259 1134 1
185 810 1
39 101 1
156 404 1
222 972 1
234 606 1
148 648 1
117 303 1
74 324 1
39 101 1
273 707 1
351 909 1
259 1134 1
185 810 1
111 486 1
370 1620 1
195 505 1
37 162 1
259 1134 1
37 162 1
259 1134 1
222 972 1
222 972 1
259 1134 1
74 324 1
333 1458 1
39 101 1
390 1010 1
74 324 1
370 1620 1
39 101 1
78 202 1
351 909 1
296 1296 1
234 606 1
333 1458 1
296 1296 1
296 1296 1
148 648 1
351 909 1
195 505 1
390 1010 1
370 1620 1
333 1458 1
273 707 1
37 162 0.311728
185 810 1
312 808 1
195 505 1
185 810 1
273 707 1
351 909 1
333 1458 1
222 972 1
333 1458 1
390 1010 1
390 1010 1
37 162 1
195 505 1
390 1010 1
296 1296 1
78 202 1
259 1134 1
296 1296 1
390 1010 1
195 505 1
195 505 1
37 162 1
117 303 1
156 404 1
259 1134 1
234 606 1
117 303 1
222 972 1
390 1010 1
148 648 1
273 707 1
222 972 1
333 1458 1
37 162 1
273 707 1
78 202 1
259 1134 1
74 324 1
195 505 1
351 909 1
390 1010 1
296 1296 1
195 505 1
370 1620 1
370 1620 1
156 404 1
312 808 1
370 1620 1
39 101 1
156 404 1
259 1134 1
312 808 1
148 648 1
74 324 1
117 303 1
39 101 1
185 810 1
259 1134 1
333 1458 1
39 101 1
156 404 1
370 1620 1
37 162 1
195 505 1
111 486 1
156 404 1
234 606 1
195 505 1
74 324 1
390 1010 1
273 707 1
390 1010 1
259 1134 1
273 707 1
370 1620 1
234 606 1
273 707 1
222 972 1
222 972 1
148 648 1
259 1134 1
273 707 1
111 486 1
74 324 1
37 162 1
148 648 1
74 324 1
370 1620 1
259 1134 1
195 505 1
148 648 1
185 810 1
259 1134 1
111 486 1
195 505 1
259 1134 1
222 972 1
370 1620 1
234 606 1
74 324 1
259 1134 1
185 810 1
156 404 1
234 606 0.083333
185 810 1
312 808 1
39 101 1
195 505 1
351 909 1
111 486 1
148 648 1
351 909 1
195 505 1
111 486 1
39 101 1
37 162 1
111 486 1
111 486 1
156 404 1
39 101 1
259 1134 1
259 1134 1
111 486 1
39 101 1
273 707 1
312 808 1
37 162 1
333 1458 1
39 101 1
333 1458 1
390 1010 1
351 909 1
148 648 1
296 1296 1
148 648 1
312 808 1
156 404 1
156 404 1
37 162 1
390 1010 1
370 1620 1
39 101 1
390 1010 1
156 404 1
259 1134 1
111 486 1
74 324 1
351 909 1
195 505 1
296 1296 1
148 648 1
351 909 1
351 909 1
351 909 1
37 162 1
39 101 1
222 972 1
273 707 1
273 707 1
185 810 1
74 324 1
370 1620 1
74 324 1
74 324 1
156 404 1
39 101 1
390 1010 1
78 202 1
78 202 1
312 808 1
156 404 1
222 972 1
273 707 1
195 505 1
370 1620 1
390 1010 0.05
37 162 1
74 324 1
111 486 1
259 1134 1
195 505 1
111 486 1
74 324 1
78 202 1
370 1620 1
234 606 1
333 1458 1
333 1458 1
333 1458 1
259 1134 1
117 303 1
156 404 1
37 162 1
195 505 1
111 486 1
296 1296 1
148 648 1
74 324 1
78 202 1
185 810 1
333 1458 1
185 810 1
185 810 1
370 1620 1
111 486 1
222 972 1
37 162 1
351 909 1
222 972 1
74 324 1
195 505 1
117 303 1
312 808 1
370 1620 1
39 101 1
37 162 1
117 303 1
117 303 1
74 324 1
312 808 1
259 1134 1
312 808 1
