1000 475598
1200 32 1
1200 32 1
150 4 0.5
750 20 1
180 474 1
150 4 1
30 79 1
300 790 1
150 395 1
30 79 0.025316
600 16 0.125
300 8 1
150 4 1
180 474 1
60 158 1
240 632 1
1500 40 1
210 553 0.003617
600 16 0.125
90 237 1
1500 40 0.05
300 8 1
150 395 1
300 8 1
180 474 1
210 553 1
150 395 1
150 4 1
120 316 0.006329
150 395 1
600 16 1
900 24 1
150 395 1
750 20 1
210 553 0.003617
150 395 1
120 316 1
120 316 1
90 237 0.008439
240 632 1
30 79 0.025316
150 395 0.005063
30 79 0.025316
1200 32 1
300 8 1
1050 28 1
150 395 1
1350 36 1
240 632 0.003165
60 158 1
90 237 1
1200 32 1
1350 36 1
300 8 1
300 8 1
150 395 1
120 316 1
120 316 1
300 790 1
600 16 0.125
150 4 1
180 474 1
1500 40 1
180 474 1
240 632 1
150 395 1
270 711 1
300 8 1
150 395 1
210 553 0.003617
180 474 0.004219
30 79 1
1050 28 1
1350 36 1
450 12 0.166667
1500 40 1
450 12 1
30 79 1
150 4 1
240 632 0.003165
180 474 1
750 20 0.1
600 16 1
150 395 1
750 20 1
270 711 1
90 237 1
180 474 1
210 553 1
270 711 1
150 4 1
1200 32 1
180 474 1
750 20 1
450 12 1
60 158 0.012658
150 4 1
180 474 1
1200 32 0.0625
180 474 1
210 553 1
30 79 0.025316
180 474 0.004219
1050 28 1
150 4 1
210 553 1
150 395 0.005063
1050 28 1
240 632 1
1200 32 0.0625
300 8 1
1350 36 1
1500 40 1
120 316 1
60 158 1
120 316 1
150 4 1
120 316 1
1500 40 0.05
600 16 1
90 237 1
900 24 1
150 395 1
210 553 1
450 12 1
120 316 1
150 395 1
300 790 0.002532
1500 40 1
150 395 1
240 632 1
210 553 1
300 790 1
120 316 1
60 158 1
60 158 1
1350 36 1
150 395 1
30 79 1
1050 28 1
210 553 1
750 20 1
180 474 1
1350 36 1
270 711 1
1350 36 1
300 8 1
210 553 1
900 24 1
270 711 1
150 4 1
60 158 1
180 474 1
60 158 1
450 12 1
210 553 1
1200 32 1
300 8 1
300 8 1
1050 28 1
1500 40 1
900 24 1
300 8 0.25
150 4 0.5
210 553 1
240 632 1
270 711 1
150 395 1
180 474 0.004219
1200 32 1
1500 40 1
180 474 1
1050 28 1
900 24 0.083333
1350 36 1
150 395 1
450 12 1
1500 40 1
450 12 1
150 395 1
300 790 1
150 4 1
150 395 0.005063
240 632 1
270 711 1
1200 32 1
450 12 1
1500 40 1
180 474 1
270 711 1
240 632 1
300 790 1
600 16 1
1200 32 1
270 711 1
180 474 1
180 474 0.004219
1350 36 1
30 79 1
300 8 1
1200 32 1
1050 28 1
150 4 0.5
270 711 1
1200 32 1
210 553 1
30 79 1
1350 36 1
120 316 1
300 8 0.25
180 474 1
900 24 0.083333
180 474 0.004219
1350 36 1
1500 40 0.05
30 79 1
270 711 0.002813
150 4 1
1350 36 1
1050 28 1
60 158 1
210 553 1
270 711 0.002813
300 790 1
900 24 1
150 4 1
1500 40 1
1200 32 1
300 790 1
150 4 1
1050 28 1
210 553 1
210 553 1
900 24 1
150 395 1
300 790 1
1350 36 0.055556
1200 32 1
1500 40 1
240 632 0.003165
270 711 1
150 4 1
240 632 1
900 24 1
60 158 1
30 79 1
150 4 0.5
900 24 1
600 16 1
1200 32 1
1200 32 1
240 632 1
1050 28 1
120 316 1
900 24 1
150 395 1
120 316 1
90 237 1
90 237 1
1050 28 0.071429
240 632 1
1200 32 1
450 12 1
450 12 0.166667
600 16 1
180 474 0.004219
300 8 1
270 711 0.002813
90 237 1
1050 28 1
270 711 1
180 474 1
1050 28 1
240 632 1
150 4 0.5
240 632 1
210 553 0.003617
1200 32 0.0625
1500 40 1
60 158 1
900 24 1
1500 40 1
300 790 0.002532
210 553 1
1350 36 0.055556
240 632 1
750 20 1
900 24 1
150 395 1
210 553 1
750 20 1
240 632 1
240 632 1
150 4 0.5
600 16 1
90 237 1
240 632 0.003165
300 8 0.25
240 632 1
150 395 1
900 24 0.083333
60 158 1
60 158 1
300 8 1
600 16 0.125
150 395 1
600 16 1
240 632 0.003165
1200 32 1
300 8 0.25
180 474 0.004219
270 711 1
180 474 1
300 8 1
450 12 0.166667
750 20 1
60 158 1
240 632 1
450 12 1
300 790 1
1050 28 1
450 12 1
180 474 1
240 632 1
150 395 1
1500 40 1
180 474 1
150 395 1
90 237 1
270 711 1
60 158 1
180 474 1
240 632 1
30 79 1
600 16 1
750 20 1
60 158 1
900 24 1
450 12 1
300 790 1
30 79 1
240 632 1
270 711 1
1050 28 1
1200 32 1
300 790 1
60 158 0.012658
900 24 1
150 395 1
120 316 1
120 316 1
150 395 1
120 316 1
180 474 1
150 395 0.005063
150 4 1
60 158 1
90 237 1
300 8 0.25
1200 32 1
450 12 1
300 8 1
120 316 1
120 316 1
240 632 1
750 20 0.1
