1000 80637
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
980 1130 0.9
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 0.95
882 1017 1
882 1017 1
882 1017 1
882 1017 1
882 1017 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
784 904 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
686 791 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
588 678 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
490 565 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
392 452 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
294 339 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
196 226 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
98 113 1
