100 6244
992 1151 0.9
987 1149 0.901
983 1148 0.901
981 1147 0.901
973 1144 0.902
971 1143 0.903
947 1133 0.906
942 1131 0.907
911 1118 0.911
904 1115 0.913
904 1115 0.913
873 1101 0.917
873 1101 0.917
870 1100 0.918
864 1097 0.919
860 1095 0.92
854 1092 0.921
849 1090 0.921
846 1088 0.922
842 1087 0.922
841 1086 0.923
838 1085 0.923
836 1084 0.923
823 1077 0.926
815 1074 0.927
788 1060 0.932
786 1059 0.932
773 1052 0.934
771 1051 0.935
764 1048 0.936
761 1046 0.937
758 1045 0.937
758 1045 0.937
752 1041 0.938
744 1037 0.94
710 1018 0.946
704 1015 0.947
690 1007 0.95
689 1006 0.951
676 999 0.953
674 998 0.953
637 975 0.961
569 931 0.977
567 930 0.977
560 925 0.979
554 921 0.98
541 911 0.984
523 899 0.988
518 895 0.989
516 893 0.99
477 864 1
475 862 1
468 857 1
455 846 1
445 838 1
444 837 1
435 830 1
429 825 1
428 824 1
427 823 1
415 813 1
413 811 1
408 807 1
404 803 1
381 782 1
376 778 1
370 772 1
368 770 1
366 768 1
359 762 1
347 750 1
339 742 1
331 734 1
330 733 1
310 713 1
307 709 1
293 694 1
281 681 1
271 670 1
243 636 1
220 607 1
205 588 1
203 585 1
188 564 1
169 536 1
122 458 1
119 453 1
112 439 1
110 436 1
95 406 1
75 361 1
64 334 1
63 332 1
58 318 1
48 290 1
44 278 1
42 271 1
33 241 1
16 168 1
11 139 1
