500 43387
195 459 0.122004
325 765 1
390 918 1
650 1530 1
225 1008 0.055556
650 1530 1
50 224 1
25 112 0.5
150 672 1
250 1120 1
195 459 0.122004
65 153 0.366013
520 1224 1
25 112 1
175 784 0.071429
125 560 1
195 459 0.122004
250 1120 1
65 153 0.366013
100 448 1
195 459 1
455 1071 1
200 896 1
65 153 0.366013
175 784 1
150 672 1
250 1120 0.05
130 306 0.183007
25 112 1
250 1120 1
325 765 1
195 459 0.122004
200 896 1
260 612 1
200 896 0.0625
100 448 1
125 560 1
125 560 1
250 1120 1
125 560 0.1
200 896 0.0625
250 1120 1
100 448 1
195 459 0.122004
325 765 1
390 918 0.061002
50 224 1
520 1224 0.045752
75 336 0.166667
125 560 0.1
250 1120 1
455 1071 0.052288
260 612 1
65 153 1
585 1377 1
150 672 1
25 112 0.5
175 784 1
225 1008 1
65 153 0.366013
520 1224 0.045752
225 1008 0.055556
195 459 1
125 560 1
225 1008 1
200 896 0.0625
250 1120 0.05
455 1071 1
100 448 0.125
250 1120 1
25 112 0.5
250 1120 1
130 306 1
260 612 1
390 918 0.061002
195 459 0.122004
650 1530 0.036601
250 1120 1
650 1530 0.036601
125 560 1
225 1008 0.055556
260 612 1
195 459 1
100 448 0.125
520 1224 0.045752
50 224 1
200 896 1
225 1008 1
150 672 1
200 896 1
650 1530 1
325 765 1
125 560 0.1
520 1224 0.045752
130 306 1
75 336 1
520 1224 1
75 336 0.166667
195 459 1
175 784 1
200 896 0.0625
100 448 1
125 560 1
520 1224 1
260 612 1
100 448 0.125
150 672 1
130 306 1
75 336 1
195 459 0.122004
455 1071 1
650 1530 0.036601
585 1377 0.040668
25 112 0.5
225 1008 1
25 112 1
260 612 0.091503
125 560 1
325 765 0.073203
325 765 1
200 896 0.0625
585 1377 0.040668
250 1120 0.05
250 1120 0.05
650 1530 1
75 336 1
150 672 0.083333
175 784 1
455 1071 1
100 448 0.125
175 784 0.071429
200 896 0.0625
175 784 1
25 112 1
225 1008 0.055556
25 112 1
520 1224 1
150 672 1
150 672 0.083333
650 1530 0.036601
50 224 1
260 612 0.091503
175 784 0.071429
520 1224 0.045752
250 1120 1
260 612 0.091503
65 153 0.366013
250 1120 0.05
65 153 1
100 448 0.125
650 1530 1
75 336 0.166667
25 112 0.5
225 1008 0.055556
390 918 0.061002
200 896 1
325 765 1
65 153 1
65 153 0.366013
520 1224 1
195 459 1
455 1071 0.052288
325 765 1
390 918 1
100 448 1
225 1008 1
150 672 1
50 224 1
75 336 0.166667
65 153 0.366013
195 459 0.122004
25 112 1
130 306 1
585 1377 1
390 918 0.061002
200 896 0.0625
520 1224 0.045752
585 1377 0.040668
390 918 0.061002
250 1120 1
125 560 0.1
650 1530 1
250 1120 1
225 1008 1
250 1120 0.05
585 1377 1
260 612 0.091503
325 765 0.073203
125 560 0.1
250 1120 1
175 784 0.071429
25 112 1
325 765 0.073203
325 765 0.073203
100 448 1
125 560 1
25 112 1
130 306 0.183007
200 896 0.0625
325 765 0.073203
195 459 0.122004
130 306 1
650 1530 0.036601
150 672 0.083333
585 1377 1
150 672 0.083333
100 448 0.125
650 1530 0.036601
75 336 1
65 153 1
175 784 0.071429
195 459 0.122004
175 784 0.071429
520 1224 1
195 459 0.122004
250 1120 0.05
150 672 1
390 918 1
260 612 1
650 1530 0.036601
25 112 1
