1000 100000
200 211 0.69598
200 193 1
200 197 0.932076
200 161 0.809632
200 197 1
200 211 1
200 214 0.854459
200 239 1
200 214 1
200 200 1
200 186 1
200 185 1
200 186 1
200 183 1
200 188 1
200 134 1
200 258 0.893378
200 249 1
200 199 0.762763
200 222 1
200 250 1
200 188 1
200 183 1
200 222 1
200 217 1
200 226 1
200 191 0.746267
200 212 1
200 202 1
200 225 1
200 153 1
200 237 1
200 184 0.861051
200 183 0.780969
200 195 0.953573
200 240 0.843225
200 196 0.800341
200 219 1
200 237 1
200 174 1
200 208 0.817729
200 206 0.765794
200 217 1
200 189 1
200 188 0.71262
200 240 1
200 251 1
200 180 1
200 185 1
200 244 1
200 197 1
200 206 1
200 192 1
200 243 0.972936
200 142 0.920585
200 227 1
200 192 0.805904
200 215 1
200 198 0.929955
200 207 1
200 204 0.708695
200 214 1
200 195 1
200 203 1
200 189 1
200 196 1
200 210 1
200 173 1
200 199 0.947074
200 206 1
200 229 1
200 182 1
200 190 1
200 181 1
200 199 1
200 178 1
200 211 1
200 201 1
200 177 1
200 198 1
200 145 1
200 199 1
200 200 1
200 174 1
200 190 1
200 213 0.890703
200 202 1
200 203 0.765702
200 198 1
200 203 1
200 235 1
200 158 1
200 185 1
200 208 1
200 278 1
200 207 1
200 177 1
200 177 1
200 198 1
200 214 0.898657
200 214 0.938779
200 179 1
200 193 1
200 225 1
200 203 1
200 163 1
200 162 1
200 177 1
200 198 1
200 205 1
200 191 1
200 182 1
200 206 1
200 200 1
200 157 0.894448
200 194 0.810603
200 232 1
200 233 1
200 160 1
200 186 1
200 198 0.936808
200 177 1
200 194 1
200 190 0.909119
200 205 1
200 182 1
200 190 1
200 204 1
200 200 1
200 172 1
200 185 1
200 208 0.866379
200 196 0.729874
200 189 1
200 207 1
200 194 1
200 210 1
200 213 1
200 203 1
200 219 1
200 235 1
200 164 1
200 217 0.99204
200 166 1
200 214 1
200 186 1
200 186 1
200 227 1
200 200 1
200 184 0.734048
200 176 1
200 143 1
200 141 1
200 228 1
200 213 1
200 235 1
200 197 1
200 217 1
200 196 1
200 237 0.792519
200 196 1
200 223 1
200 170 1
200 168 1
200 174 1
200 208 1
200 235 1
200 200 1
200 225 1
200 191 1
200 218 0.860019
200 174 1
200 206 1
200 199 0.870468
200 195 1
200 184 1
200 205 0.574991
200 181 0.988
200 226 1
200 177 0.967611
200 188 1
200 176 0.749892
200 221 1
200 189 1
200 229 1
200 229 1
200 216 1
200 226 1
200 195 1
200 212 1
200 169 1
200 206 1
200 153 1
200 191 1
200 241 0.804398
200 231 0.964681
200 181 1
200 232 1
200 199 1
200 255 1
200 138 0.840296
200 181 1
200 230 1
200 194 0.94571
200 163 1
200 211 1
200 198 1
200 196 1
200 169 1
200 226 1
200 200 1
200 200 1
200 240 1
200 227 1
200 166 1
200 227 1
200 167 1
200 196 1
200 201 1
200 189 1
200 212 1
200 176 1
200 178 1
200 228 1
200 218 1
200 239 1
200 203 0.745089
200 222 0.485596
200 173 1
200 265 1
200 209 1
200 213 0.825982
200 191 1
200 230 1
200 217 1
200 219 1
200 220 1
200 213 1
200 205 0.910641
200 185 1
200 229 1
200 198 1
200 236 1
200 197 1
200 202 1
200 205 1
200 211 0.965593
200 222 1
200 205 1
200 186 1
200 160 1
200 189 1
200 228 1
200 213 1
200 183 1
200 220 1
200 159 1
200 249 1
200 212 1
200 182 0.904014
200 198 1
200 204 1
200 207 1
200 207 1
200 186 1
200 183 1
200 218 0.915733
200 150 1
200 200 1
200 217 1
200 247 1
200 197 1
200 193 1
200 219 1
200 220 0.916387
200 198 1
200 167 0.816939
200 177 1
200 190 0.897145
200 163 1
200 194 1
200 219 1
200 165 1
200 159 1
200 214 1
200 188 1
200 212 1
200 170 1
200 237 1
200 203 0.904834
200 241 1
200 197 1
200 173 0.880008
200 219 0.949684
200 187 0.515328
200 199 0.770639
200 220 1
200 204 1
200 211 1
200 174 1
200 199 1
200 209 1
200 171 1
200 203 1
200 207 1
200 200 1
200 190 1
200 197 0.833118
200 220 1
200 224 1
200 214 1
200 214 1
200 205 0.65248
200 196 1
200 200 1
200 174 1
200 250 0.872876
200 207 1
200 189 1
200 202 0.908098
200 161 1
200 156 1
200 221 1
200 201 1
200 218 1
200 210 0.679603
200 244 1
200 219 1
200 218 0.961458
200 248 1
200 226 1
200 209 1
200 179 0.860287
200 217 1
200 181 1
200 183 1
200 184 1
200 242 1
200 148 1
200 233 0.697925
200 156 1
200 203 1
200 232 1
200 250 1
200 200 1
200 175 1
200 212 1
200 197 1
200 235 1
200 189 1
200 205 0.844154
200 215 1
200 184 1
200 215 1
200 186 1
200 207 1
200 217 1
200 204 1
200 185 0.78229
200 228 1
200 238 1
200 207 1
200 248 1
200 191 0.821012
200 231 0.715884
200 201 1
200 219 0.725019
200 213 1
200 188 0.521012
200 201 1
200 184 1
200 196 1
200 197 1
200 206 1
200 192 1
200 182 1
200 183 0.629042
200 200 1
200 219 0.8676
200 242 1
200 167 1
200 187 1
200 212 1
200 219 1
200 200 1
200 180 1
200 176 1
200 190 1
200 222 1
200 161 1
200 191 1
200 244 0.943882
200 186 1
200 244 1
200 166 1
200 181 1
200 205 1
200 206 1
200 228 0.721605
200 229 1
200 222 0.937352
200 153 1
200 196 1
200 178 1
200 216 1
200 233 1
200 205 1
200 211 1
200 192 0.785034
200 221 1
200 197 1
200 195 1
200 199 1
200 220 1
200 190 1
200 201 1
200 218 1
200 189 1
200 235 1
200 185 1
200 181 1
200 198 1
200 221 1
200 198 1
200 164 1
200 200 1
200 194 1
200 150 1
200 184 1
200 129 0.744391
200 182 1
200 221 1
200 178 1
200 208 1
200 193 1
200 191 1
200 213 1
200 154 1
200 152 1
200 231 1
200 196 1
200 253 0.883025
200 181 1
200 190 1
200 208 0.786488
200 184 0.934763
200 211 1
200 182 0.918223
200 178 1
200 210 0.517733
200 177 1
200 221 1
200 197 0.928981
200 205 1
200 229 1
200 247 1
200 201 1
200 190 1
200 186 0.723208
200 243 1
200 190 1
200 205 1
200 198 0.821981
200 216 1
200 217 1
200 197 0.974897
200 207 1
200 197 1
200 227 1
200 218 1
200 176 1
200 153 1
200 215 0.753278
200 194 0.991877
200 201 1
200 204 1
200 201 1
200 178 0.868867
200 184 1
200 164 1
200 201 1
200 242 1
200 199 1
200 228 1
200 217 0.941575
200 195 0.627161
200 181 1
200 171 1
200 219 1
200 249 0.878638
200 193 1
200 174 1
200 210 1
200 179 0.896595
200 261 0.937596
200 205 1
200 221 1
200 210 1
200 225 0.936674
200 209 1
200 211 1
200 178 0.962116
200 190 1
200 175 1
200 198 1
200 235 1
200 235 1
200 208 1
200 185 1
200 169 1
200 187 1
200 206 1
200 235 1
200 197 0.981679
200 216 0.836486
200 211 1
200 176 1
200 195 1
200 157 0.843407
200 187 0.822953
200 173 1
200 180 1
200 195 1
200 196 1
200 217 1
200 189 1
200 212 0.930119
200 168 1
200 202 1
200 176 1
200 192 1
200 190 0.607835
200 199 1
200 205 1
200 209 0.903327
200 206 1
200 206 1
200 217 1
200 197 1
200 212 1
200 162 1
200 205 0.792393
200 207 1
200 162 0.850781
200 256 0.675853
200 213 1
200 239 1
200 186 1
200 216 0.93587
200 196 1
200 242 1
200 257 1
200 216 1
200 168 1
200 182 1
200 222 1
200 205 1
200 253 1
200 200 1
200 176 1
200 191 1
200 261 1
200 220 1
200 206 1
200 189 1
200 213 0.852589
200 211 1
200 198 0.823644
200 171 1
200 232 1
200 175 1
200 219 0.840343
200 207 0.872099
200 195 1
200 242 1
200 201 0.814405
200 175 1
200 173 1
200 216 1
200 148 0.913508
200 191 1
200 195 0.5969
200 167 1
200 229 1
200 202 1
200 208 1
200 201 1
200 264 1
200 184 1
200 224 1
200 165 0.901287
200 177 0.869581
200 196 1
200 185 1
200 226 1
200 216 1
200 219 1
200 210 1
200 192 1
200 208 1
200 209 1
200 151 1
200 198 1
200 167 1
200 144 1
200 159 1
200 148 1
200 172 1
200 208 1
200 190 0.814263
200 188 0.913431
200 178 1
200 162 1
200 175 1
200 211 1
200 190 1
200 230 1
200 192 1
200 201 1
200 199 1
200 181 1
200 216 1
200 195 1
200 211 1
200 213 1
200 192 1
200 218 0.857221
200 214 0.836002
200 211 1
200 197 1
200 186 1
200 209 1
200 189 1
200 239 1
200 251 1
200 201 1
200 225 0.710608
200 207 1
200 189 1
200 235 1
200 176 1
200 168 1
200 194 1
200 157 1
200 208 1
200 194 1
200 187 0.813896
200 205 1
200 178 1
200 207 1
200 137 1
200 219 1
200 197 1
200 208 1
200 224 0.719886
200 208 1
200 197 1
200 209 0.693787
200 177 1
200 219 1
200 209 1
200 204 1
200 169 0.757956
200 207 1
200 200 0.866394
200 177 1
200 201 1
200 219 1
200 201 1
200 196 1
200 213 1
200 203 1
200 226 0.968672
200 186 1
200 231 1
200 186 1
200 163 1
200 227 1
200 206 1
200 203 1
200 227 1
200 168 1
200 214 1
200 217 0.632971
200 186 1
200 255 1
200 212 1
200 239 1
200 191 0.705806
200 212 1
200 216 1
200 204 1
200 196 1
200 215 1
200 206 1
200 185 1
200 215 1
200 239 1
200 184 1
200 192 1
200 178 0.879713
200 170 1
200 179 1
200 181 1
200 197 1
200 182 1
200 196 0.777321
200 233 1
200 214 1
200 207 1
200 193 0.756358
200 196 1
200 213 1
200 188 1
200 247 1
200 242 1
200 196 0.818006
200 185 1
200 255 1
200 224 0.912307
200 205 1
200 171 0.665747
200 188 1
200 207 1
200 149 1
200 180 1
200 204 0.876065
200 192 1
200 213 0.877849
200 212 1
200 145 1
200 196 1
200 182 1
200 197 1
200 203 1
200 224 1
200 227 1
200 216 1
200 172 0.65667
200 207 0.831407
200 196 1
200 171 1
200 190 1
200 199 1
200 178 0.882652
200 161 1
200 219 1
200 207 1
200 203 1
200 245 1
200 171 1
200 181 0.917639
200 177 0.880046
200 184 1
200 225 0.808272
200 197 1
200 189 1
200 233 1
200 206 1
200 191 1
200 166 1
200 184 0.733545
200 166 1
200 194 1
200 228 0.748915
200 198 1
200 171 1
200 218 1
200 232 1
200 191 0.582775
200 160 1
200 180 1
200 140 1
200 230 1
200 205 0.538162
200 213 1
200 206 1
200 172 0.852584
200 235 0.74361
200 190 1
200 191 1
200 240 1
200 175 1
200 207 0.730324
200 211 1
200 149 1
200 196 0.904638
200 201 0.751037
200 220 1
200 157 0.955537
200 196 1
200 193 0.882792
200 232 1
200 162 1
200 199 1
200 168 1
200 161 1
200 230 1
200 191 1
200 183 1
200 193 1
200 177 1
200 195 0.728496
200 218 1
200 195 1
200 249 1
200 180 0.846418
200 182 1
200 205 1
200 172 1
200 180 1
200 228 0.849956
200 192 1
200 218 1
200 177 0.910056
200 233 0.921793
200 159 1
200 216 1
200 217 1
200 166 1
200 241 1
200 181 1
200 226 1
200 200 1
200 192 1
200 199 0.85738
200 197 1
200 165 1
200 200 1
200 168 1
200 223 1
200 178 0.864348
200 176 0.893996
200 212 1
200 233 1
200 184 1
200 211 1
200 195 0.914812
200 210 1
200 218 1
200 177 0.764703
200 217 1
200 225 1
200 190 1
200 200 1
200 225 1
200 212 1
200 205 0.960965
200 209 1
200 201 1
200 193 1
200 228 1
200 215 1
200 213 1
200 164 1
200 242 0.842019
200 208 1
200 204 1
200 198 1
200 165 1
200 210 0.761514
200 169 0.91454
200 179 1
200 218 1
200 224 0.850452
200 214 1
200 192 1
200 165 1
200 207 1
200 188 0.932679
200 237 0.86499
200 193 0.875848
200 173 1
200 179 1
200 162 1
200 228 1
200 219 1
200 211 1
200 223 1
200 233 0.82823
200 210 1
200 205 1
200 182 1
