100 33385
24 24 1
668 669 1
650 651 1
170 171 1
875 876 1
423 423 1
115 117 1
241 243 1
280 282 1
744 744 1
961 963 1
465 465 1
981 981 1
696 696 1
745 747 1
594 594 1
120 120 1
32 33 1
180 180 1
375 375 1
363 363 1
421 423 1
486 486 1
142 144 1
587 588 1
692 693 1
146 147 1
37 39 1
452 453 0.843246
366 366 0.921189
511 513 1
478 480 1
630 630 1
533 534 1
509 510 1
147 147 1
739 741 1
445 447 1
968 969 1
929 930 0.741981
358 360 1
347 348 1
611 612 1
417 417 1
204 204 1
545 546 1
326 327 1
962 963 1
518 519 1
599 600 1
129 129 1
496 498 1
237 237 1
283 285 1
582 582 1
832 834 1
204 204 1
354 354 1
714 714 1
729 729 1
290 291 1
516 516 0.830426
747 747 0.809917
363 363 1
28 30 1
667 669 1
43 45 1
427 429 1
526 528 1
219 219 1
579 579 1
333 333 1
763 765 1
395 396 1
72 72 1
432 432 1
600 600 1
91 93 1
362 363 1
685 687 1
445 447 1
524 525 1
55 57 1
992 993 1
859 861 1
834 834 1
252 252 1
445 447 1
366 366 1
956 957 1
628 630 1
27 27 0.715107
539 540 1
666 666 1
806 807 0.825527
860 861 1
651 651 1
942 942 1
586 588 1
930 930 1
