500 200958
650 280 0.843246
520 224 0.921189
195 84 0.741981
585 252 1
960 928 0.830426
65 28 0.809917
120 116 0.715107
960 928 0.825527
600 580 0.832253
600 580 1
130 56 0.75693
130 56 0.963913
585 252 1
480 464 0.79688
1200 1160 0.82203
960 928 1
650 280 1
360 348 1
130 56 0.63291
120 116 1
390 168 1
130 56 1
840 812 0.970055
520 224 1
960 928 0.943197
600 580 0.690092
360 348 0.941578
325 140 0.632636
960 928 1
360 348 0.716245
650 280 1
390 168 0.890892
840 812 0.790017
585 252 0.921957
1080 1044 0.915282
1080 1044 1
1200 1160 1
1200 1160 1
120 116 0.737306
960 928 0.777068
600 580 0.676799
360 348 1
1080 1044 1
130 56 1
390 168 1
585 252 1
600 580 0.841297
65 28 1
1200 1160 1
720 696 1
600 580 1
650 280 0.790013
65 28 0.890326
130 56 0.901702
390 168 0.923186
120 116 1
240 232 0.869268
960 928 1
1200 1160 0.937632
260 112 1
65 28 1
1200 1160 1
260 112 0.83017
960 928 1
240 232 1
600 580 1
840 812 1
260 112 1
360 348 1
600 580 0.916581
960 928 0.872709
1080 1044 1
65 28 1
455 196 0.889492
455 196 1
260 112 0.845034
455 196 0.819797
600 580 0.797425
65 28 1
960 928 1
1200 1160 0.863123
325 140 1
260 112 1
360 348 0.879153
65 28 0.992114
1080 1044 1
1080 1044 1
720 696 1
360 348 1
360 348 1
455 196 1
130 56 1
240 232 1
585 252 1
455 196 0.785115
720 696 0.893609
455 196 0.957445
960 928 0.605471
130 56 1
1200 1160 0.75996
1080 1044 0.938724
1080 1044 1
480 464 0.917818
585 252 1
455 196 1
840 812 0.873824
360 348 1
325 140 0.723872
960 928 0.946951
390 168 1
130 56 1
195 84 1
390 168 0.791146
720 696 0.776326
720 696 1
720 696 0.746151
325 140 1
1200 1160 0.817446
390 168 1
520 224 0.937745
840 812 1
520 224 0.847476
1080 1044 0.674555
600 580 0.887673
195 84 1
480 464 0.899197
1080 1044 0.916878
240 232 1
520 224 0.633618
360 348 0.837996
960 928 1
840 812 0.821032
240 232 0.767186
1200 1160 1
480 464 0.914055
240 232 0.897964
195 84 0.89207
840 812 1
840 812 1
455 196 1
840 812 0.729308
585 252 1
960 928 1
585 252 1
360 348 0.965265
455 196 0.913634
260 112 1
120 116 0.862669
260 112 0.527196
1080 1044 1
325 140 1
960 928 0.89082
720 696 0.80839
480 464 1
325 140 0.725142
840 812 1
390 168 1
390 168 0.775445
650 280 0.742697
455 196 1
260 112 0.940553
520 224 1
260 112 1
195 84 1
360 348 0.659046
480 464 1
840 812 0.900544
360 348 1
720 696 0.755363
650 280 1
520 224 0.79512
240 232 1
325 140 0.786718
130 56 1
195 84 0.775512
600 580 0.90542
585 252 1
130 56 0.981048
455 196 1
600 580 1
720 696 0.660497
65 28 0.769367
360 348 0.963382
1200 1160 0.964257
360 348 0.946743
390 168 0.93518
65 28 0.773129
260 112 0.845254
240 232 1
600 580 0.928357
240 232 1
1200 1160 0.825986
520 224 1
520 224 1
840 812 0.898749
960 928 1
480 464 0.69957
65 28 0.849219
1080 1044 0.631751
130 56 0.828802
520 224 0.896364
455 196 0.921851
195 84 1
1080 1044 1
650 280 1
120 116 0.96347
840 812 1
65 28 0.832694
720 696 0.830952
520 224 1
240 232 0.569503
130 56 1
1200 1160 1
195 84 1
650 280 1
840 812 1
120 116 1
325 140 0.824572
65 28 1
65 28 1
960 928 1
600 580 1
360 348 1
960 928 1
390 168 1
585 252 0.932166
260 112 1
260 112 1
1200 1160 1
65 28 0.733822
195 84 0.713264
1080 1044 1
360 348 0.956325
260 112 1
120 116 0.905504
720 696 1
195 84 1
520 224 0.899074
650 280 1
1200 1160 1
840 812 0.984486
325 140 0.919409
480 464 0.738923
520 224 0.82998
480 464 0.930004
360 348 0.852591
325 140 0.933978
650 280 0.906611
650 280 1
390 168 1
520 224 0.690225
720 696 0.705761
65 28 0.894884
960 928 0.784977
260 112 1
120 116 0.78104
720 696 0.877554
120 116 1
360 348 0.909737
455 196 0.690058
240 232 0.947879
520 224 1
325 140 1
195 84 1
260 112 1
720 696 0.902286
390 168 0.588147
840 812 0.932704
1080 1044 1
65 28 1
840 812 0.936126
720 696 0.777039
455 196 0.837621
240 232 1
65 28 1
240 232 0.841842
600 580 0.772284
130 56 0.875153
520 224 0.949541
720 696 0.615213
130 56 1
650 280 0.939837
240 232 0.90198
120 116 0.689468
455 196 1
1200 1160 1
195 84 0.887883
130 56 0.755252
600 580 0.723942
840 812 1
195 84 0.936116
1200 1160 1
480 464 1
325 140 0.856308
650 280 1
840 812 1
240 232 1
260 112 1
1200 1160 1
1080 1044 1
260 112 1
1200 1160 1
720 696 0.935617
390 168 1
520 224 0.881513
600 580 0.687324
650 280 0.922123
720 696 1
650 280 0.934942
130 56 0.895738
960 928 0.669505
120 116 0.907106
1200 1160 0.649001
520 224 0.829412
455 196 1
455 196 1
480 464 1
720 696 0.800435
455 196 1
480 464 0.641925
585 252 0.919834
585 252 1
960 928 0.902327
960 928 1
600 580 1
390 168 1
960 928 0.836569
1080 1044 1
600 580 1
1080 1044 1
480 464 1
480 464 0.915002
960 928 1
840 812 1
390 168 0.754599
585 252 0.942227
960 928 1
130 56 1
325 140 1
240 232 0.886826
1080 1044 1
240 232 0.825654
600 580 0.926027
585 252 1
260 112 0.828014
480 464 1
960 928 1
130 56 1
360 348 0.913552
480 464 0.860456
720 696 1
840 812 0.734047
480 464 1
960 928 0.979979
120 116 1
65 28 1
720 696 0.941168
360 348 0.720492
520 224 0.890734
520 224 0.762872
325 140 0.764873
390 168 0.890137
960 928 1
720 696 0.531898
480 464 0.897685
325 140 1
840 812 0.863583
130 56 0.897336
650 280 0.871114
120 116 0.932469
65 28 1
1200 1160 0.982624
130 56 1
1200 1160 1
1080 1044 1
1200 1160 0.96502
120 116 0.830689
455 196 0.949362
325 140 1
480 464 1
260 112 0.900887
520 224 0.631691
1080 1044 0.75618
1200 1160 0.814256
195 84 0.961909
960 928 0.981223
325 140 1
195 84 1
360 348 0.89448
260 112 0.957639
520 224 0.819569
585 252 0.846356
325 140 0.820131
195 84 0.778114
650 280 1
120 116 0.717476
360 348 0.874361
520 224 0.769466
960 928 1
390 168 1
650 280 1
960 928 0.728055
130 56 0.736737
585 252 1
650 280 1
520 224 1
260 112 0.895175
455 196 0.87305
600 580 0.933547
1200 1160 0.708757
120 116 1
480 464 1
520 224 1
720 696 1
650 280 1
1200 1160 0.770168
120 116 0.781016
390 168 0.81939
650 280 0.927534
600 580 1
480 464 1
120 116 1
720 696 0.849918
325 140 0.968345
325 140 1
455 196 1
240 232 0.810398
65 28 1
585 252 0.767202
960 928 0.668264
600 580 0.950308
455 196 0.849382
260 112 0.894719
1080 1044 1
325 140 0.908021
455 196 1
130 56 1
360 348 0.955971
260 112 0.93159
260 112 0.723012
650 280 1
480 464 0.865889
260 112 1
520 224 0.827124
480 464 0.93486
390 168 0.966247
260 112 1
195 84 1
1200 1160 0.874554
585 252 1
960 928 0.953706
960 928 1
260 112 1
325 140 1
260 112 0.911337
120 116 0.892203
520 224 0.927069
325 140 0.891159
520 224 1
325 140 0.857148
325 140 1
480 464 1
120 116 1
360 348 0.570055
390 168 0.709991
840 812 1
260 112 0.922194
130 56 0.917174
240 232 1
1080 1044 1
65 28 0.451374
600 580 0.832552
585 252 0.954591
960 928 0.920898
195 84 1
240 232 1
240 232 1
1200 1160 1
130 56 1
650 280 1
520 224 0.854916
455 196 1
240 232 1
260 112 0.859307
390 168 0.869687
650 280 1
260 112 0.74549
585 252 1
585 252 0.850782
260 112 1
195 84 1
520 224 0.946519
1200 1160 0.856378
120 116 1
195 84 1
585 252 1
720 696 0.885575
360 348 0.917868
720 696 1
585 252 0.923447
