1000 100000
220 231 1
220 230 1
220 226 1
220 250 1
220 249 1
220 233 1
220 278 0.233813
220 216 1
220 195 1
220 197 1
220 253 1
220 199 1
220 213 1
220 249 1
220 195 1
220 230 1
220 200 1
220 202 0.321782
220 176 1
220 222 1
220 179 1
220 279 1
220 205 1
220 219 0.296804
220 242 1
220 227 1
220 253 1
220 229 1
220 210 1
220 243 1
220 169 1
220 232 1
220 227 1
220 247 0.263158
220 238 1
220 242 0.268595
220 212 0.306604
220 215 1
220 204 1
220 238 1
220 258 0.251938
220 257 1
220 232 1
220 239 1
220 213 1
220 232 0.280172
220 191 1
220 228 1
220 271 1
220 180 0.361111
220 238 1
220 231 1
220 265 1
220 218 1
220 199 1
220 200 1
220 214 1
220 275 1
220 207 1
220 274 1
220 162 1
220 222 0.292793
220 255 1
220 216 1
220 232 1
220 195 1
220 214 1
220 233 0.27897
220 223 1
220 213 1
220 251 0.258964
220 233 1
220 205 1
220 208 1
220 256 1
220 182 0.357143
220 202 1
220 254 1
220 201 1
220 302 1
220 234 1
220 224 1
220 226 1
220 239 1
220 214 1
220 216 1
220 259 1
220 205 1
220 179 1
220 223 0.29148
220 191 0.340314
220 247 1
220 212 1
220 239 1
220 246 0.264228
220 169 0.384615
220 205 1
220 207 1
220 178 1
220 201 1
220 228 1
220 208 1
220 203 1
220 212 1
220 230 1
220 221 1
220 204 1
220 225 1
220 260 1
220 173 0.375723
220 249 1
220 189 1
220 194 1
220 169 1
220 251 0.258964
220 208 0.3125
220 204 0.318627
220 283 1
220 217 0.299539
220 188 1
220 200 0.325
220 252 1
220 254 1
220 234 1
220 257 1
220 237 1
220 171 1
220 212 1
220 252 0.257937
220 232 0.280172
220 173 0.375723
220 209 1
220 233 1
220 202 0.321782
220 178 1
220 204 1
220 215 1
220 220 1
220 251 1
220 259 0.250965
220 199 0.326633
220 243 1
220 258 1
220 285 1
220 203 1
220 196 0.331633
220 219 0.296804
220 268 1
220 222 0.292793
220 195 0.333333
220 190 1
220 227 1
220 261 1
220 180 0.361111
220 236 1
220 174 1
220 208 1
220 238 0.273109
220 248 1
220 190 1
220 177 1
220 204 1
220 191 0.340314
220 257 1
220 225 1
220 188 1
220 199 1
220 161 1
220 222 1
220 195 1
220 226 1
220 202 1
220 235 1
220 174 1
220 239 0.271967
220 182 1
220 261 1
220 249 1
220 242 1
220 203 1
220 229 0.283843
220 251 0.258964
220 211 1
220 199 1
220 246 1
220 215 0.302326
220 167 0.389222
220 233 1
220 189 0.343915
220 218 1
220 267 1
220 212 0.306604
220 183 1
220 201 1
220 228 1
220 179 1
220 260 1
220 213 1
220 236 1
220 237 1
220 214 1
220 249 0.261044
220 207 1
220 217 1
220 248 1
220 224 0.290179
220 245 0.265306
220 218 1
220 263 1
220 255 1
220 175 1
220 168 1
220 197 1
220 219 1
220 226 1
220 209 0.311005
220 250 1
220 276 0.235507
220 229 1
220 247 1
220 245 0.265306
220 216 0.300926
220 233 1
220 225 1
220 217 0.299539
220 217 0.299539
220 166 1
220 196 0.331633
220 259 1
220 200 1
220 159 0.408805
220 271 1
220 211 1
220 215 1
220 189 1
220 222 1
220 185 1
220 237 1
220 256 1
220 184 1
220 213 1
220 252 1
220 247 1
220 231 1
220 300 1
220 205 1
220 209 1
220 262 1
220 181 1
220 219 1
220 210 1
220 219 1
220 245 1
220 239 1
220 240 0.270833
220 225 1
220 213 1
220 180 1
220 245 1
220 223 1
220 231 1
220 234 1
220 238 1
220 235 1
220 283 1
220 211 0.308057
220 194 1
220 228 1
220 226 0.287611
220 227 1
220 196 0.331633
220 229 1
220 246 1
220 155 1
220 245 0.265306
220 203 1
220 178 1
220 243 1
220 181 0.359116
220 160 1
220 254 1
220 232 1
220 239 1
220 275 0.236364
220 241 1
220 188 1
220 237 1
220 205 1
220 257 1
220 233 1
220 208 0.3125
220 239 1
220 218 1
220 172 1
220 178 1
220 197 0.329949
220 229 1
220 238 1
220 211 1
220 201 1
220 194 0.335052
220 216 1
220 226 1
220 183 1
220 221 1
220 225 1
220 200 1
220 232 1
220 222 1
220 196 1
220 200 1
220 218 1
220 165 0.393939
220 218 0.298165
220 211 1
220 247 1
220 268 1
220 209 1
220 236 1
220 212 1
220 235 0.276596
220 238 1
