500 246839
86 9 1
430 45 0.1
344 36 0.125
172 18 1
194 64 0.070313
172 18 1
388 128 1
582 192 1
1552 512 1
1164 384 1
774 81 1
774 81 0.055556
172 18 1
582 192 1
582 192 0.023438
970 320 1
86 9 1
1552 512 1
430 45 1
1552 512 1
774 81 1
774 81 1
776 256 1
602 63 1
582 192 1
776 256 1
776 256 1
344 36 1
582 192 0.023438
776 256 1
86 9 0.5
258 27 1
776 256 1
516 54 1
1552 512 0.008789
1552 512 1
582 192 1
582 192 0.023438
1552 512 1
1358 448 1
388 128 1
1164 384 1
1552 512 1
430 45 1
774 81 0.055556
172 18 1
776 256 1
344 36 1
1746 576 1
970 320 0.014063
1164 384 1
258 27 0.166667
172 18 1
774 81 1
774 81 1
776 256 1
582 192 1
970 320 1
1358 448 0.010045
258 27 1
860 90 1
1746 576 1
430 45 1
582 192 1
1746 576 0.007813
1552 512 0.008789
388 128 1
258 27 1
1164 384 1
776 256 1
1358 448 1
1164 384 1
344 36 0.125
516 54 1
688 72 1
602 63 1
172 18 1
388 128 1
688 72 0.0625
582 192 1
582 192 1
344 36 0.125
258 27 1
1552 512 1
688 72 1
388 128 1
776 256 1
1746 576 1
388 128 1
1552 512 1
516 54 0.083333
774 81 1
582 192 1
860 90 1
172 18 1
970 320 1
516 54 1
1358 448 1
430 45 0.1
1358 448 1
1164 384 1
1164 384 1
1746 576 1
860 90 1
172 18 1
1164 384 1
1552 512 1
516 54 0.083333
194 64 1
430 45 1
602 63 1
172 18 1
430 45 0.1
1746 576 0.007813
582 192 1
970 320 0.014063
172 18 1
194 64 0.070313
258 27 0.166667
430 45 0.1
1552 512 1
430 45 1
1940 640 1
776 256 1
344 36 1
194 64 1
1940 640 0.007031
582 192 1
602 63 1
1164 384 1
1358 448 1
1552 512 1
1746 576 1
582 192 1
970 320 1
194 64 1
860 90 1
1940 640 1
776 256 1
860 90 1
776 256 1
344 36 1
194 64 1
516 54 1
776 256 1
688 72 0.0625
774 81 1
388 128 1
602 63 0.071429
388 128 0.035156
172 18 1
1746 576 0.007813
1746 576 1
582 192 1
172 18 1
1552 512 1
86 9 1
430 45 0.1
258 27 1
516 54 1
430 45 1
86 9 1
774 81 1
172 18 0.25
388 128 1
970 320 1
388 128 1
776 256 1
582 192 0.023438
602 63 0.071429
258 27 0.166667
1746 576 1
688 72 1
602 63 1
344 36 0.125
1552 512 1
860 90 1
258 27 0.166667
516 54 1
388 128 1
970 320 1
172 18 1
776 256 1
970 320 1
776 256 1
258 27 1
688 72 0.0625
602 63 1
194 64 0.070313
1940 640 1
970 320 0.014063
1358 448 1
430 45 1
258 27 1
1552 512 1
1746 576 1
970 320 1
860 90 0.05
776 256 0.017578
602 63 1
430 45 1
172 18 0.25
516 54 1
1940 640 1
258 27 0.166667
1940 640 1
388 128 0.035156
688 72 0.0625
194 64 1
86 9 1
582 192 1
774 81 1
1358 448 1
688 72 1
430 45 1
1552 512 1
388 128 1
688 72 0.0625
860 90 1
172 18 1
1358 448 1
388 128 1
388 128 1
1746 576 1
258 27 0.166667
516 54 1
86 9 0.5
774 81 1
1746 576 0.007813
