500 3665
410 1900 1
720 1312 1
41 190 0.843246
720 1312 1
450 820 0.921189
328 1520 1
450 820 1
540 984 1
41 190 1
90 164 0.741981
82 380 1
720 1312 1
900 1640 1
540 984 1
164 760 1
82 380 1
720 1312 0.830426
900 1640 1
90 164 1
900 1640 1
82 380 1
360 656 1
450 820 0.809917
123 570 1
369 1710 1
90 164 1
180 328 1
164 760 1
123 570 0.715107
328 1520 1
41 190 1
720 1312 0.825527
450 820 1
369 1710 1
369 1710 1
720 1312 0.832253
41 190 1
180 328 1
287 1330 1
630 1148 0.75693
246 1140 1
410 1900 1
123 570 1
450 820 1
270 492 1
82 380 1
450 820 1
270 492 1
287 1330 1
450 820 1
205 950 1
270 492 1
270 492 1
810 1476 1
360 656 1
328 1520 1
180 328 1
900 1640 1
41 190 1
810 1476 1
540 984 0.963913
900 1640 1
287 1330 0.79688
270 492 1
90 164 1
41 190 1
360 656 1
720 1312 1
450 820 1
450 820 0.82203
41 190 1
287 1330 1
328 1520 1
810 1476 1
82 380 0.63291
287 1330 1
205 950 0.970055
90 164 0.943197
450 820 1
287 1330 1
410 1900 1
270 492 1
90 164 1
900 1640 1
82 380 0.690092
246 1140 0.941578
287 1330 1
410 1900 0.632636
900 1640 1
369 1710 1
900 1640 0.716245
900 1640 1
328 1520 1
90 164 1
410 1900 1
410 1900 1
369 1710 1
205 950 1
41 190 1
41 190 1
900 1640 1
410 1900 1
360 656 0.890892
41 190 1
410 1900 1
205 950 0.790017
180 328 1
246 1140 1
270 492 1
205 950 1
540 984 0.921957
123 570 1
90 164 1
630 1148 1
246 1140 1
630 1148 1
369 1710 1
540 984 0.915282
205 950 0.737306
90 164 1
90 164 1
205 950 1
900 1640 1
90 164 1
164 760 1
82 380 1
180 328 1
360 656 1
180 328 1
164 760 1
410 1900 1
810 1476 1
246 1140 1
450 820 1
164 760 1
287 1330 1
90 164 0.777068
90 164 1
270 492 1
328 1520 1
205 950 0.676799
900 1640 1
90 164 1
328 1520 0.841297
900 1640 1
900 1640 0.790013
41 190 1
82 380 1
270 492 1
450 820 1
410 1900 1
123 570 1
720 1312 1
810 1476 1
164 760 1
246 1140 1
41 190 0.890326
270 492 1
205 950 0.901702
205 950 1
82 380 1
720 1312 0.923186
540 984 1
164 760 1
270 492 1
630 1148 1
246 1140 1
328 1520 1
123 570 1
540 984 1
164 760 1
123 570 1
287 1330 0.869268
630 1148 1
410 1900 1
164 760 1
900 1640 1
369 1710 1
810 1476 1
369 1710 1
246 1140 1
270 492 1
287 1330 0.937632
164 760 1
810 1476 0.83017
450 820 1
123 570 1
205 950 1
123 570 1
630 1148 0.916581
41 190 1
450 820 1
90 164 0.872709
540 984 0.889492
369 1710 1
205 950 1
90 164 0.845034
164 760 1
810 1476 1
287 1330 1
246 1140 1
450 820 1
123 570 1
205 950 0.819797
369 1710 1
900 1640 1
900 1640 0.797425
180 328 1
720 1312 1
123 570 1
270 492 1
123 570 0.863123
328 1520 1
328 1520 1
328 1520 1
123 570 1
246 1140 1
164 760 0.879153
720 1312 1
630 1148 1
720 1312 1
164 760 0.992114
246 1140 1
123 570 1
540 984 1
369 1710 1
540 984 1
720 1312 0.785115
287 1330 1
82 380 0.893609
205 950 0.957445
90 164 0.605471
630 1148 1
720 1312 1
90 164 1
123 570 1
123 570 1
450 820 1
90 164 1
270 492 0.75996
810 1476 1
410 1900 1
123 570 1
82 380 1
123 570 1
900 1640 0.938724
360 656 0.917818
900 1640 0.873824
328 1520 0.723872
369 1710 1
540 984 1
450 820 1
123 570 1
246 1140 1
246 1140 1
810 1476 1
450 820 1
360 656 1
82 380 1
90 164 1
810 1476 1
720 1312 0.946951
90 164 1
540 984 1
246 1140 1
900 1640 1
630 1148 1
287 1330 1
270 492 1
720 1312 1
630 1148 1
540 984 1
164 760 1
450 820 0.791146
205 950 1
540 984 1
270 492 0.776326
900 1640 1
287 1330 1
123 570 1
360 656 1
328 1520 1
540 984 1
246 1140 1
450 820 1
369 1710 1
450 820 1
450 820 0.746151
410 1900 1
540 984 0.817446
900 1640 0.937745
810 1476 1
450 820 1
164 760 1
41 190 1
360 656 1
41 190 1
287 1330 1
328 1520 1
41 190 1
164 760 1
328 1520 1
246 1140 1
720 1312 1
810 1476 0.847476
90 164 1
164 760 1
900 1640 1
720 1312 1
720 1312 1
360 656 0.674555
369 1710 1
328 1520 1
360 656 1
900 1640 1
41 190 1
900 1640 1
287 1330 0.887673
82 380 1
369 1710 1
540 984 1
90 164 1
810 1476 1
180 328 1
41 190 1
369 1710 0.899197
369 1710 0.916878
123 570 1
630 1148 1
90 164 1
450 820 1
410 1900 1
810 1476 1
450 820 1
369 1710 1
287 1330 0.633618
164 760 1
630 1148 0.837996
90 164 1
246 1140 1
270 492 0.821032
205 950 0.767186
360 656 1
205 950 0.914055
900 1640 1
630 1148 1
90 164 1
360 656 1
810 1476 0.897964
270 492 1
287 1330 1
369 1710 1
720 1312 1
900 1640 1
328 1520 1
246 1140 1
720 1312 1
180 328 1
41 190 1
720 1312 1
270 492 1
720 1312 1
287 1330 1
82 380 1
810 1476 1
328 1520 0.89207
164 760 1
450 820 1
205 950 1
82 380 0.729308
360 656 1
123 570 1
123 570 1
410 1900 1
810 1476 1
270 492 0.965265
82 380 1
205 950 1
630 1148 0.913634
270 492 1
450 820 1
810 1476 1
369 1710 1
123 570 1
540 984 1
