500 58300
462 522 1
1540 1740 1
1000 1160 1
250 290 1
1000 1160 1
770 870 1
750 870 1
1125 1305 1
770 870 1
1386 1566 1
154 174 1
924 1044 1
500 580 1
750 870 1
1386 1566 1
875 1015 1
462 522 1
1000 1160 1
125 145 1
1250 1450 1
125 145 1
750 870 1
250 290 1
1125 1305 1
924 1044 1
1125 1305 1
1125 1305 1
375 435 1
250 290 0.25
375 435 1
625 725 1
616 696 1
1232 1392 1
770 870 1
616 696 1
462 522 1
125 145 1
462 522 1
154 174 1
1386 1566 1
125 145 0.5
1125 1305 1
154 174 1
875 1015 1
616 696 1
1000 1160 1
1000 1160 1
125 145 1
750 870 1
1078 1218 1
625 725 1
770 870 1
1250 1450 1
1232 1392 1
750 870 1
250 290 1
875 1015 0.071429
625 725 1
125 145 1
1386 1566 1
924 1044 1
1540 1740 1
1125 1305 1
750 870 1
1386 1566 1
154 174 1
1386 1566 1
154 174 0.416667
750 870 0.083333
125 145 1
1078 1218 1
770 870 1
154 174 1
616 696 0.104167
1250 1450 1
924 1044 1
250 290 1
1000 1160 1
770 870 1
250 290 1
625 725 1
1125 1305 1
616 696 1
1232 1392 1
1078 1218 1
308 348 1
375 435 1
770 870 1
154 174 1
875 1015 1
462 522 1
250 290 0.25
1250 1450 1
154 174 1
1000 1160 1
1232 1392 1
1078 1218 0.059524
250 290 1
154 174 1
1232 1392 1
375 435 1
375 435 1
770 870 1
1125 1305 1
250 290 1
750 870 1
1386 1566 1
1078 1218 1
250 290 1
375 435 1
1250 1450 1
308 348 1
1540 1740 1
308 348 1
875 1015 1
125 145 1
1078 1218 1
924 1044 1
1125 1305 1
500 580 1
924 1044 1
375 435 1
1000 1160 1
125 145 1
1125 1305 1
250 290 1
770 870 0.083333
125 145 1
625 725 1
500 580 1
375 435 1
154 174 1
1386 1566 1
125 145 1
770 870 1
154 174 1
1386 1566 1
1000 1160 1
1125 1305 1
875 1015 1
924 1044 1
875 1015 1
1250 1450 1
1125 1305 1
1250 1450 1
1125 1305 1
924 1044 1
1000 1160 0.0625
125 145 1
750 870 1
875 1015 0.071429
924 1044 1
875 1015 1
625 725 1
1386 1566 1
1000 1160 1
375 435 1
308 348 1
1540 1740 1
750 870 1
500 580 1
616 696 1
308 348 1
1540 1740 1
308 348 1
375 435 1
462 522 1
154 174 1
875 1015 1
1125 1305 1
1232 1392 1
924 1044 1
125 145 1
924 1044 1
308 348 1
308 348 1
462 522 1
924 1044 1
500 580 1
1000 1160 0.0625
875 1015 1
1386 1566 1
924 1044 1
770 870 1
462 522 1
770 870 1
1540 1740 1
500 580 1
616 696 1
1386 1566 1
770 870 1
375 435 1
154 174 1
750 870 1
750 870 1
875 1015 1
154 174 1
1386 1566 0.046296
500 580 1
625 725 0.1
1000 1160 1
250 290 1
250 290 1
308 348 1
1125 1305 1
500 580 1
462 522 1
1078 1218 1
750 870 1
625 725 1
1000 1160 1
1125 1305 0.055556
1232 1392 1
375 435 1
1232 1392 1
924 1044 0.069444
375 435 1
625 725 1
308 348 1
750 870 0.083333
924 1044 1
770 870 1
1125 1305 1
125 145 1
1078 1218 1
1250 1450 1
1540 1740 1
500 580 1
924 1044 1
1125 1305 1
500 580 1
924 1044 1
462 522 1
125 145 1
1232 1392 1
770 870 1
125 145 1
1250 1450 0.05
924 1044 1
250 290 1
770 870 1
462 522 1
1250 1450 1
375 435 1
250 290 1
1125 1305 1
125 145 1
1232 1392 1
308 348 1
616 696 1
750 870 1
1540 1740 1
462 522 1
1000 1160 1
625 725 1
1250 1450 1
625 725 1
462 522 0.138889
770 870 1
154 174 1
616 696 1
375 435 1
250 290 1
1540 1740 1
616 696 1
250 290 1
1125 1305 1
500 580 1
154 174 0.416667
770 870 1
308 348 1
125 145 1
1386 1566 1
750 870 1
1078 1218 1
1540 1740 1
462 522 1
1386 1566 1
250 290 1
1250 1450 1
625 725 1
1250 1450 1
1000 1160 1
154 174 1
1386 1566 1
1232 1392 1
375 435 1
616 696 1
1540 1740 1
1386 1566 0.046296
1125 1305 1
616 696 1
875 1015 1
875 1015 1
1250 1450 1
750 870 1
1386 1566 1
625 725 0.1
1232 1392 1
1078 1218 0.059524
1078 1218 1
1000 1160 1
462 522 1
1386 1566 1
1000 1160 0.0625
1000 1160 1
125 145 1
1000 1160 1
462 522 1
250 290 1
1000 1160 1
625 725 1
154 174 1
1078 1218 1
1250 1450 1
1540 1740 1
1540 1740 1
154 174 1
1078 1218 1
1000 1160 0.0625
625 725 1
750 870 1
1250 1450 1
625 725 1
125 145 1
1386 1566 1
500 580 1
375 435 1
770 870 1
1125 1305 1
770 870 1
875 1015 1
1386 1566 1
462 522 1
154 174 1
1232 1392 1
1540 1740 1
770 870 1
1540 1740 1
924 1044 0.069444
1078 1218 1
1078 1218 1
462 522 1
625 725 1
308 348 1
1250 1450 1
462 522 1
625 725 1
1540 1740 1
770 870 1
375 435 1
462 522 1
154 174 1
770 870 1
1078 1218 1
875 1015 1
750 870 1
625 725 1
1125 1305 0.055556
1000 1160 1
1540 1740 1
1250 1450 0.05
750 870 0.083333
770 870 1
154 174 0.416667
770 870 1
250 290 1
375 435 0.166667
1250 1450 1
750 870 1
1386 1566 0.046296
750 870 1
462 522 1
1232 1392 1
1078 1218 1
375 435 0.166667
375 435 1
1125 1305 1
1540 1740 1
1540 1740 0.041667
1078 1218 1
500 580 1
1540 1740 1
1386 1566 1
625 725 1
1000 1160 1
1125 1305 1
924 1044 1
500 580 0.125
125 145 1
250 290 1
1232 1392 1
1540 1740 0.041667
1540 1740 1
250 290 1
250 290 1
1386 1566 1
875 1015 1
750 870 0.083333
1386 1566 1
924 1044 1
1232 1392 1
875 1015 1
308 348 1
250 290 0.25
1250 1450 1
500 580 1
1232 1392 1
250 290 1
375 435 1
1125 1305 1
770 870 1
125 145 0.5
308 348 1
625 725 1
1250 1450 1
462 522 1
1125 1305 1
250 290 1
1232 1392 1
1125 1305 1
625 725 1
375 435 1
462 522 0.138889
1232 1392 1
500 580 1
250 290 1
1386 1566 1
308 348 1
924 1044 1
1386 1566 0.046296
1386 1566 1
1540 1740 1
616 696 1
1386 1566 1
308 348 1
1000 1160 1
750 870 1
1125 1305 1
500 580 0.125
1232 1392 1
750 870 1
1078 1218 1
616 696 1
250 290 1
1386 1566 1
500 580 1
250 290 1
1232 1392 1
462 522 1
250 290 1
375 435 1
1078 1218 1
750 870 1
500 580 0.125
1232 1392 1
1386 1566 1
1232 1392 1
1540 1740 1
250 290 1
1540 1740 1
616 696 1
875 1015 1
1386 1566 1
875 1015 1
1250 1450 1
770 870 1
1540 1740 1
616 696 1
625 725 1
770 870 1
308 348 1
1078 1218 1
1540 1740 1
375 435 1
616 696 1
1125 1305 1
375 435 0.166667
1078 1218 1
616 696 1
250 290 1
250 290 1
1000 1160 1
1125 1305 1
1540 1740 1
616 696 1
1232 1392 1
616 696 1
308 348 1
308 348 1
1000 1160 1
616 696 1
1250 1450 1
154 174 1
462 522 1
924 1044 1
1000 1160 1
770 870 1
625 725 1
154 174 1
