100 22323
7 207 0.955
30 330 0.992
28 228 0.877
48 348 0.864
37 237 0.803
66 366 0.83
44 244 0.768
50 250 0.859
78 378 0.991
55 255 0.801
90 390 1
108 408 1
81 281 1
119 319 1
125 325 1
139 339 1
141 341 1
175 375 1
177 377 1
288 588 1
196 396 1
199 399 1
300 600 1
206 406 1
214 414 1
219 419 1
330 630 1
220 420 1
224 424 1
227 427 1
342 642 1
360 660 1
245 445 1
256 456 1
263 463 1
281 481 1
291 491 1
444 744 1
462 762 1
474 774 1
344 544 1
355 555 1
363 563 1
388 588 1
391 591 1
594 894 1
403 603 1
407 607 1
437 637 1
461 661 1
485 685 1
744 1044 1
786 1086 1
792 1092 1
792 1092 1
792 1092 1
533 733 1
545 745 1
548 748 1
590 790 1
596 796 1
598 798 1
918 1218 1
936 1236 1
625 825 1
644 844 1
647 847 1
978 1278 1
984 1284 1
675 875 1
683 883 1
689 889 1
689 889 1
712 912 1
718 918 1
725 925 1
755 955 1
763 963 1
769 969 1
777 977 1
784 984 1
787 987 1
800 1000 1
823 1023 1
830 1030 1
855 1055 1
874 1074 1
884 1084 1
885 1085 1
901 1101 1
901 1101 1
934 1134 1
945 1145 1
946 1146 1
956 1156 1
963 1163 1
971 1171 1
971 1171 1
975 1175 1
987 1187 1
