100 27995
702 1014 1
471 859 0.024447
896 1111 1
684 1004 0.020916
90 395 0.053165
969 1142 1
210 594 0.035354
644 980 0.021429
983 1148 0.018293
627 969 0.021672
407 806 0.026055
59 321 0.065421
811 1072 1
570 932 1
343 746 0.02815
404 803 0.026152
830 1081 0.019426
450 842 1
771 1051 1
298 700 1
922 1123 1
647 981 0.021407
116 447 1
432 827 0.025393
1 42 0.5
503 884 1
648 982 1
584 941 1
914 1119 1
193 571 0.036778
749 1040 1
752 1041 0.020173
556 922 0.022777
695 1010 0.020792
788 1060 1
357 760 1
841 1086 1
327 730 0.028767
583 940 0.02234
212 597 0.035176
492 875 1
950 1134 1
570 932 1
683 1003 0.020937
835 1083 0.019391
803 1068 1
149 504 0.041667
389 790 0.026582
725 1027 0.020448
146 500 0.042
47 287 1
195 574 1
459 849 1
613 960 1
588 944 0.022246
450 842 0.024941
411 809 1
204 586 0.035836
72 354 0.059322
299 701 0.029957
408 807 1
822 1077 0.019499
346 749 1
310 713 1
979 1146 1
501 882 0.02381
33 241 0.087137
534 906 0.023179
933 1127 1
246 640 0.032813
569 931 1
807 1070 0.019626
145 498 1
478 865 1
191 568 1
810 1071 0.019608
70 349 0.060172
133 478 1
696 1010 0.020792
896 1111 0.018902
115 445 1
694 1009 1
142 493 0.042596
434 829 1
169 536 0.039179
901 1113 0.018868
466 855 1
463 853 0.024619
300 702 0.029915
423 820 1
986 1149 1
166 531 1
290 691 1
253 649 1
12 145 1
39 262 0.080153
993 1151 0.018245
40 265 0.079245
553 920 0.022826
285 685 1
