500 218744
1080 984 1
488 608 1
1260 1148 1
122 152 1
61 76 1
720 656 1
305 380 1
610 760 1
540 492 1
61 76 1
360 328 0.843246
244 304 1
488 608 1
610 760 1
1440 1312 1
1800 1640 1
122 152 1
244 304 1
549 684 1
366 456 1
360 328 1
366 456 1
305 380 1
1260 1148 1
180 164 1
305 380 1
366 456 1
1080 984 1
1620 1476 1
1080 984 1
900 820 1
488 608 1
427 532 1
540 492 1
1620 1476 1
244 304 1
1260 1148 1
610 760 1
180 164 1
61 76 1
720 656 0.921189
360 328 1
180 164 1
549 684 1
61 76 1
720 656 1
549 684 1
305 380 1
1620 1476 1
183 228 1
1260 1148 1
305 380 1
549 684 1
549 684 1
488 608 1
1080 984 1
366 456 1
366 456 1
1620 1476 0.741981
549 684 1
610 760 1
610 760 1
540 492 1
61 76 1
61 76 1
180 164 1
366 456 1
488 608 1
549 684 1
183 228 1
180 164 1
180 164 1
720 656 1
305 380 0.830426
1080 984 1
900 820 1
1260 1148 1
183 228 1
549 684 1
1260 1148 1
1080 984 1
183 228 1
61 76 1
122 152 1
360 328 1
1440 1312 1
1620 1476 1
1800 1640 1
122 152 1
1620 1476 1
244 304 0.809917
610 760 1
720 656 1
427 532 1
1800 1640 1
1080 984 1
1260 1148 1
540 492 1
540 492 1
900 820 1
366 456 1
360 328 1
122 152 1
1260 1148 1
720 656 1
1260 1148 1
366 456 1
720 656 1
61 76 0.715107
180 164 1
366 456 1
1260 1148 1
305 380 1
305 380 1
720 656 1
549 684 1
1260 1148 1
610 760 1
540 492 1
61 76 1
61 76 1
180 164 1
244 304 1
549 684 1
1800 1640 1
1800 1640 1
610 760 1
244 304 1
244 304 1
1440 1312 1
1440 1312 1
61 76 1
360 328 1
427 532 1
360 328 1
900 820 0.825527
427 532 1
549 684 1
427 532 1
1800 1640 0.832253
180 164 1
488 608 0.75693
61 76 1
720 656 1
366 456 1
366 456 1
1260 1148 1
1080 984 1
305 380 1
183 228 1
720 656 1
900 820 1
366 456 1
549 684 1
720 656 1
1080 984 1
180 164 1
183 228 1
1620 1476 1
540 492 1
1080 984 1
366 456 1
244 304 1
1080 984 1
549 684 1
61 76 1
1800 1640 1
360 328 0.963913
540 492 1
488 608 0.79688
1080 984 1
1260 1148 1
1620 1476 1
61 76 1
1800 1640 1
1800 1640 1
122 152 1
1260 1148 1
549 684 1
1620 1476 1
1080 984 1
183 228 1
1620 1476 1
1440 1312 1
305 380 1
305 380 1
1260 1148 1
1620 1476 1
1620 1476 1
183 228 1
1260 1148 0.82203
549 684 1
61 76 1
122 152 1
900 820 0.63291
540 492 1
549 684 1
360 328 1
549 684 1
1620 1476 0.970055
1440 1312 0.943197
427 532 1
1260 1148 1
180 164 1
180 164 1
366 456 0.690092
366 456 1
366 456 1
122 152 1
540 492 0.941578
549 684 1
1260 1148 1
1800 1640 1
1800 1640 1
1800 1640 1
180 164 1
1080 984 1
1800 1640 1
610 760 1
61 76 1
488 608 1
720 656 1
1440 1312 0.632636
1260 1148 1
610 760 1
1260 1148 1
366 456 1
366 456 1
540 492 1
1800 1640 1
1620 1476 1
427 532 1
305 380 1
366 456 1
549 684 1
180 164 1
540 492 1
549 684 1
427 532 1
427 532 1
183 228 0.716245
1440 1312 0.890892
540 492 1
360 328 1
1620 1476 1
488 608 1
366 456 0.790017
122 152 1
360 328 1
1260 1148 1
366 456 1
61 76 1
1260 1148 1
1800 1640 1
1080 984 1
183 228 1
427 532 1
610 760 1
1440 1312 1
427 532 1
183 228 1
366 456 1
183 228 1
610 760 1
1440 1312 1
366 456 0.921957
549 684 1
900 820 1
61 76 1
244 304 1
427 532 1
488 608 1
1080 984 1
61 76 1
1620 1476 1
610 760 1
61 76 1
610 760 1
900 820 1
1260 1148 1
366 456 1
1800 1640 0.915282
122 152 1
1800 1640 1
305 380 1
540 492 1
549 684 1
427 532 1
1440 1312 1
488 608 1
366 456 1
61 76 1
305 380 1
1440 1312 1
540 492 1
488 608 1
1620 1476 1
900 820 1
1800 1640 0.737306
180 164 1
360 328 1
360 328 1
1080 984 1
122 152 1
427 532 0.777068
549 684 1
1080 984 1
488 608 1
610 760 1
610 760 1
610 760 0.676799
900 820 1
1800 1640 1
122 152 1
488 608 1
180 164 1
244 304 1
900 820 0.841297
1080 984 1
180 164 1
610 760 1
549 684 1
183 228 1
366 456 1
1620 1476 1
900 820 1
180 164 1
1620 1476 1
61 76 1
549 684 1
549 684 1
1080 984 1
183 228 1
427 532 1
1260 1148 1
540 492 1
720 656 0.790013
61 76 1
183 228 1
1080 984 1
183 228 0.890326
1260 1148 1
488 608 1
180 164 0.901702
488 608 1
549 684 1
61 76 1
488 608 1
427 532 1
549 684 1
180 164 1
1260 1148 1
488 608 0.923186
122 152 1
720 656 1
720 656 1
488 608 1
610 760 1
1620 1476 1
366 456 1
61 76 1
488 608 1
1260 1148 1
720 656 1
61 76 1
1440 1312 1
720 656 1
549 684 1
900 820 1
360 328 1
366 456 0.869268
540 492 1
180 164 1
1080 984 1
549 684 1
183 228 1
720 656 1
180 164 1
61 76 1
549 684 1
305 380 1
305 380 1
900 820 1
180 164 1
122 152 1
488 608 1
720 656 1
1080 984 0.937632
549 684 1
610 760 1
1620 1476 1
61 76 1
900 820 1
360 328 1
61 76 1
1260 1148 1
366 456 1
610 760 1
366 456 1
183 228 1
720 656 1
720 656 1
366 456 1
549 684 1
1620 1476 1
1800 1640 1
1620 1476 1
122 152 1
427 532 1
900 820 1
549 684 1
720 656 1
720 656 1
900 820 1
1080 984 1
183 228 1
1080 984 1
1800 1640 1
244 304 1
244 304 1
1260 1148 1
244 304 0.83017
1620 1476 1
488 608 1
900 820 1
360 328 1
244 304 1
360 328 1
488 608 1
427 532 1
244 304 0.916581
244 304 0.872709
244 304 1
366 456 1
900 820 1
244 304 1
61 76 1
1440 1312 1
366 456 1
61 76 1
244 304 1
244 304 1
900 820 1
1620 1476 1
305 380 1
183 228 1
549 684 1
900 820 1
183 228 1
183 228 1
183 228 1
366 456 1
366 456 1
720 656 1
1620 1476 1
1080 984 1
540 492 1
1440 1312 1
1620 1476 1
1440 1312 1
1080 984 1
180 164 1
360 328 1
180 164 1
305 380 1
540 492 1
900 820 1
720 656 1
1260 1148 1
1800 1640 1
122 152 1
427 532 1
1260 1148 1
610 760 1
610 760 1
122 152 1
1800 1640 1
1800 1640 1
360 328 1
427 532 1
360 328 1
366 456 1
610 760 1
360 328 1
366 456 1
549 684 1
900 820 1
610 760 1
366 456 1
183 228 1
1260 1148 1
720 656 1
366 456 1
1260 1148 1
305 380 1
61 76 1
1260 1148 1
720 656 1
1260 1148 1
900 820 1
