1000 10000
20 25 0.48
20 19 0.631579
20 19 0.631579
20 13 0.923077
20 21 0.571429
20 20 0.6
20 20 0.6
20 22 0.545455
20 17 0.705882
20 17 0.705882
20 25 0.48
20 21 0.571429
20 19 0.631579
20 20 0.6
20 18 0.666667
20 17 0.705882
20 21 0.571429
20 18 0.666667
20 21 0.571429
20 18 0.666667
20 17 0.705882
20 20 0.6
20 20 0.6
20 23 0.521739
20 23 0.521739
20 20 0.6
20 25 0.48
20 14 0.857143
20 26 0.461538
20 22 0.545455
20 19 0.631579
20 18 0.666667
20 21 0.571429
20 21 0.571429
20 17 0.705882
20 20 0.6
20 26 0.461538
20 20 0.6
20 20 0.6
20 23 0.521739
20 23 0.521739
20 21 0.571429
20 23 0.521739
20 23 0.521739
20 20 0.6
20 20 0.6
20 20 0.6
20 17 0.705882
20 23 0.521739
20 23 0.521739
20 24 0.5
20 18 0.666667
20 25 0.48
20 19 0.631579
20 22 0.545455
20 20 0.6
20 21 0.571429
20 21 0.571429
20 22 0.545455
20 16 0.75
20 18 0.666667
20 19 0.631579
20 16 0.75
20 22 0.545455
20 20 0.6
20 19 0.631579
20 22 0.545455
20 17 0.705882
20 23 0.521739
20 23 0.521739
20 20 0.6
20 21 0.571429
20 19 0.631579
20 26 0.461538
20 23 0.521739
20 23 0.521739
20 20 0.6
20 17 0.705882
20 22 0.545455
20 21 0.571429
20 19 0.631579
20 17 0.705882
20 19 0.631579
20 20 0.6
20 24 0.5
20 17 0.705882
20 21 0.571429
20 19 0.631579
20 20 0.6
20 20 0.6
20 24 0.5
20 18 0.666667
20 16 0.75
20 23 0.521739
20 23 0.521739
20 23 0.521739
20 19 0.631579
20 24 0.5
20 20 0.6
20 21 0.571429
20 20 0.6
20 25 0.48
20 23 0.521739
20 19 0.631579
20 21 0.571429
20 24 0.5
20 17 0.705882
20 22 0.545455
20 20 0.6
20 22 0.545455
20 19 0.631579
20 20 0.6
20 25 0.48
20 22 0.545455
20 19 0.631579
20 22 0.545455
20 18 0.666667
20 19 0.631579
20 24 0.5
20 18 0.666667
20 16 0.75
20 23 0.521739
20 18 0.666667
20 24 0.5
20 20 0.6
20 26 0.461538
20 21 0.571429
20 22 0.545455
20 19 0.631579
20 21 0.571429
20 18 0.666667
20 25 0.48
20 20 0.6
20 21 0.571429
20 20 0.6
20 23 0.521739
20 21 0.571429
20 21 0.571429
20 17 0.705882
20 25 0.48
20 18 0.666667
20 19 0.631579
20 21 0.571429
20 23 0.521739
20 18 0.666667
20 23 0.521739
20 26 0.461538
20 20 0.6
20 22 0.545455
20 26 0.461538
20 22 0.545455
20 14 0.857143
20 15 0.8
20 21 0.571429
20 20 0.6
20 20 0.6
20 17 0.705882
20 16 0.75
20 23 0.521739
20 19 0.631579
20 24 0.5
20 23 0.521739
20 19 0.631579
20 23 0.521739
20 18 0.666667
20 22 0.545455
20 21 0.571429
20 16 0.75
20 21 0.571429
20 17 0.705882
20 21 0.571429
20 23 0.521739
20 22 0.545455
20 20 0.6
20 17 0.705882
20 20 0.6
20 22 0.545455
20 25 0.48
20 19 0.631579
20 20 0.6
20 21 0.571429
20 18 0.666667
20 21 0.571429
20 17 0.705882
20 19 0.631579
20 19 0.631579
20 20 0.6
