500 100000
320 285 1
320 335 1
320 358 0.291899
320 332 1
320 334 1
320 346 1
320 390 1
320 238 1
320 316 1
320 316 1
320 325 1
320 341 1
320 337 1
320 277 1
320 303 1
320 328 1
320 349 1
320 295 1
320 282 1
320 329 1
320 371 0.281671
320 269 1
320 261 1
320 282 1
320 345 1
320 375 1
320 367 1
320 336 1
320 357 1
320 295 1
320 311 1
320 306 0.341503
320 247 0.423077
320 292 1
320 341 0.306452
320 396 1
320 314 1
320 259 1
320 339 1
320 268 1
320 313 1
320 316 0.330696
320 272 1
320 340 1
320 294 1
320 300 1
320 332 1
320 285 1
320 359 1
320 335 1
320 337 1
320 258 0.405039
320 252 1
320 366 1
320 282 1
320 333 1
320 299 1
320 292 1
320 336 1
320 350 0.298571
320 344 1
320 331 1
320 317 1
320 306 1
320 284 1
320 329 1
320 293 1
320 346 0.302023
320 291 1
320 317 0.329653
320 372 0.280914
320 302 1
320 334 1
320 313 1
320 321 1
320 292 1
320 253 1
320 316 1
320 372 1
320 214 1
320 329 1
320 353 0.296034
320 320 1
320 298 1
320 252 0.414683
320 372 1
320 318 1
320 325 1
320 333 1
320 294 1
320 313 1
320 371 1
320 377 1
320 373 1
320 339 1
320 297 1
320 318 1
320 295 1
320 332 1
320 358 1
320 268 1
320 331 1
320 288 1
320 321 1
320 289 1
320 336 0.311012
320 320 1
320 282 1
320 268 1
320 254 1
320 325 1
320 338 1
320 258 1
320 326 1
320 367 1
320 285 1
320 229 1
320 236 1
320 312 1
320 291 1
320 387 0.270026
320 365 1
320 350 1
320 261 1
320 342 1
320 349 0.299427
320 327 1
320 265 1
320 270 1
320 280 1
320 265 0.39434
320 361 1
320 376 1
320 377 1
320 284 0.367958
320 384 1
320 287 1
320 324 1
320 295 1
320 404 1
320 328 1
320 277 0.377256
320 286 1
320 279 1
320 378 1
320 286 1
320 295 1
320 359 1
320 300 0.348333
320 320 1
320 341 1
320 282 1
320 355 1
320 301 1
320 284 1
320 274 1
320 344 1
320 373 1
320 328 1
320 408 1
320 318 1
320 286 1
320 343 1
320 282 0.370567
320 325 1
320 355 1
320 319 1
320 327 1
320 270 0.387037
320 273 0.382784
320 371 1
320 403 0.259305
320 311 1
320 309 1
320 394 1
320 348 1
320 355 1
320 322 1
320 312 0.334936
320 307 1
320 345 1
320 326 0.320552
320 305 1
320 327 1
320 294 1
320 307 1
320 321 1
320 291 1
320 362 1
320 407 1
320 280 1
320 410 1
320 265 1
320 259 1
320 267 1
320 307 0.340391
320 326 1
320 274 1
320 290 1
320 273 1
320 302 1
320 369 1
320 360 1
320 292 1
320 316 1
320 337 1
320 281 1
320 302 1
320 254 1
320 268 1
320 276 1
320 310 1
320 296 1
320 290 1
320 340 1
320 385 1
320 336 1
320 310 1
320 322 1
320 301 1
320 413 1
320 307 1
320 346 1
