100 42926
756 1056 1
797 997 1
134 334 1
450 750 1
608 808 1
807 1007 1
456 756 1
362 562 1
77 277 0.391697
825 1025 1
989 1189 1
593 793 1
633 833 1
984 1284 1
429 629 1
930 1230 1
316 516 1
760 960 1
889 1089 1
320 520 1
472 672 1
493 693 1
898 1098 1
590 790 0.137342
79 279 1
221 421 1
502 702 1
942 1242 1
528 828 1
335 535 1
51 251 1
582 882 1
898 1098 1
869 1069 1
946 1146 1
643 843 1
215 415 1
397 597 1
29 229 1
114 414 1
754 954 1
556 756 1
920 1120 0.096875
961 1161 1
417 617 1
17 217 1
643 843 1
83 283 1
467 667 1
376 576 1
453 653 1
673 873 1
137 337 1
531 731 1
90 390 1
64 264 1
665 865 1
810 1110 1
678 978 0.110941
57 257 0.422179
662 862 1
404 604 1
112 312 1
340 540 1
817 1017 0.106686
675 875 1
919 1119 1
140 340 1
523 723 1
76 276 1
871 1071 1
909 1109 1
951 1151 1
140 340 1
381 581 1
104 304 1
428 628 1
67 267 1
358 558 0.194444
734 934 1
97 297 1
132 432 1
260 460 1
200 400 1
495 695 1
587 787 1
48 348 1
965 1165 1
706 906 1
525 725 1
208 408 1
396 696 1
592 792 1
595 795 1
530 730 1
541 741 1
791 991 1
934 1134 1
559 759 1
371 571 1
