100 100000
1600 1679 1
1600 1568 1
1600 1613 0.312461
1600 1474 1
1600 1950 0.258462
1600 1305 1
1600 1805 1
1600 1780 0.283146
1600 1891 1
1600 1815 0.277686
1600 1728 1
1600 1396 0.361032
1600 1295 0.389189
1600 1697 0.296995
1600 1576 0.319797
1600 2045 1
1600 1543 1
1600 1553 0.324533
1600 1732 1
1600 1657 1
1600 1635 1
1600 1692 1
1600 1937 0.260196
1600 1693 0.297696
1600 1766 1
1600 1885 1
1600 1425 0.353684
1600 1286 0.391913
1600 1359 0.370861
1600 1708 0.295082
1600 1610 0.313043
1600 1500 0.336
1600 1008 1
1600 2007 1
1600 1954 1
1600 1337 0.376963
1600 1982 1
1600 1667 1
1600 1420 0.35493
1600 1415 0.356184
1600 1686 1
1600 1486 0.339166
1600 1397 1
1600 1627 1
1600 1817 1
1600 1813 1
1600 1563 1
1600 1922 0.262227
1600 1702 0.296122
1600 1885 0.267374
1600 1605 1
1600 1937 1
1600 1945 1
1600 1332 0.378378
1600 1517 1
1600 1303 1
1600 1565 0.322045
1600 1858 0.271259
1600 1487 0.338937
1600 1516 0.332454
1600 1646 1
1600 1601 0.314803
1600 1255 0.401594
1600 1458 0.345679
1600 1693 0.297696
1600 1327 0.379804
1600 1552 1
1600 1617 1
1600 1432 0.351955
1600 1653 0.3049
1600 1715 0.293878
1600 1611 1
1600 1763 1
1600 1564 0.322251
1600 1794 1
1600 1668 1
1600 1146 0.439791
1600 1738 0.289988
1600 1324 1
1600 1605 1
1600 1451 1
1600 1420 0.35493
1600 1846 1
1600 1537 1
1600 1796 0.280624
1600 1660 1
1600 1368 0.368421
1600 1658 0.303981
1600 1666 0.302521
1600 1621 0.310919
1600 1680 1
1600 1470 0.342857
1600 1040 1
1600 1367 0.368691
1600 1578 1
1600 1567 1
1600 1872 1
1600 1257 0.400955
1600 1694 1
1600 1333 0.378095
