100 10000
240 230 0.713
240 236 0.695
240 308 0.532
240 224 0.732
240 220 0.745
240 244 0.672
240 255 0.643
240 256 0.641
240 256 0.641
240 176 0.932
240 298 0.55
240 218 0.752
240 238 0.689
240 226 0.726
240 191 0.859
240 228 0.719
240 220 0.745
240 225 0.729
240 203 0.808
240 164 1.0
240 321 0.511
240 224 0.732
240 296 0.554
240 230 0.713
240 247 0.664
240 267 0.614
240 235 0.698
240 272 0.603
240 263 0.624
240 222 0.739
240 246 0.667
240 247 0.664
240 257 0.638
240 259 0.633
240 199 0.824
240 227 0.722
240 287 0.571
240 241 0.68
240 230 0.713
240 201 0.816
240 233 0.704
240 293 0.56
240 219 0.749
240 231 0.71
240 238 0.689
240 260 0.631
240 262 0.626
240 246 0.667
240 259 0.633
240 266 0.617
240 224 0.732
240 238 0.689
240 235 0.698
240 234 0.701
240 241 0.68
240 190 0.863
240 275 0.596
240 211 0.777
240 195 0.841
240 246 0.667
240 277 0.592
240 208 0.788
240 218 0.752
240 262 0.626
240 238 0.689
240 230 0.713
240 246 0.667
240 246 0.667
240 216 0.759
240 269 0.61
240 225 0.729
240 184 0.891
240 269 0.61
240 252 0.651
240 271 0.605
240 177 0.927
240 230 0.713
240 246 0.667
240 267 0.614
240 230 0.713
240 253 0.648
240 198 0.828
240 252 0.651
240 261 0.628
240 271 0.605
240 206 0.796
240 324 0.506
240 257 0.638
240 197 0.832
240 222 0.739
240 287 0.571
240 233 0.704
240 233 0.704
240 226 0.726
240 197 0.832
240 190 0.863
240 249 0.659
240 245 0.669
240 290 0.566
240 190 0.863
