500 221062
825 895 1
51 61 1
1320 1432 1
357 427 1
510 610 1
495 537 1
204 244 0.125
255 305 0.1
1650 1790 1
408 488 1
825 895 1
357 427 1
255 305 1
51 61 0.5
495 537 0.056797
495 537 1
153 183 1
459 549 1
408 488 1
459 549 1
165 179 1
459 549 1
408 488 1
1320 1432 1
990 1074 1
306 366 1
357 427 1
1485 1611 1
330 358 1
825 895 1
660 716 1
153 183 1
510 610 1
990 1074 1
1650 1790 1
255 305 1
990 1074 1
357 427 1
660 716 1
510 610 0.05
1155 1253 1
1485 1611 1
660 716 1
306 366 1
408 488 1
165 179 1
408 488 0.0625
510 610 1
1650 1790 1
306 366 1
1320 1432 1
102 122 1
408 488 1
102 122 1
153 183 1
165 179 1
357 427 1
459 549 1
330 358 1
510 610 1
51 61 1
153 183 1
330 358 1
306 366 1
204 244 1
1320 1432 1
153 183 1
459 549 1
306 366 1
204 244 0.125
330 358 1
330 358 0.085196
1485 1611 1
204 244 1
1155 1253 1
330 358 1
330 358 1
306 366 1
204 244 1
330 358 1
495 537 0.056797
204 244 1
102 122 1
255 305 1
495 537 1
495 537 1
660 716 1
1155 1253 1
153 183 1
660 716 1
255 305 0.1
51 61 1
495 537 1
306 366 1
1155 1253 1
1155 1253 0.024342
1320 1432 1
330 358 1
1650 1790 1
990 1074 1
357 427 1
825 895 1
357 427 1
990 1074 1
1485 1611 1
1320 1432 1
51 61 1
495 537 1
408 488 0.0625
330 358 1
51 61 1
1320 1432 1
204 244 1
510 610 1
1155 1253 1
408 488 1
1650 1790 1
459 549 1
660 716 1
204 244 0.125
102 122 1
330 358 1
51 61 1
102 122 1
1485 1611 1
495 537 1
459 549 1
255 305 1
255 305 1
825 895 0.034078
1485 1611 1
510 610 1
825 895 1
306 366 1
495 537 1
990 1074 0.028399
510 610 1
408 488 1
510 610 1
1155 1253 1
330 358 1
153 183 1
408 488 1
1155 1253 1
255 305 1
255 305 1
330 358 1
825 895 1
102 122 0.25
510 610 1
1155 1253 0.024342
330 358 1
153 183 1
408 488 1
1155 1253 1
495 537 1
1320 1432 1
102 122 1
1320 1432 1
660 716 1
825 895 1
153 183 1
459 549 1
1155 1253 1
510 610 0.05
408 488 1
495 537 1
165 179 1
660 716 1
51 61 1
165 179 1
330 358 1
990 1074 1
306 366 1
1485 1611 1
1485 1611 1
51 61 1
990 1074 1
510 610 1
330 358 1
825 895 1
102 122 1
990 1074 1
165 179 1
204 244 1
408 488 1
330 358 1
990 1074 1
1320 1432 0.021299
510 610 1
990 1074 1
102 122 1
306 366 1
357 427 1
660 716 1
660 716 0.042598
408 488 1
495 537 1
204 244 1
660 716 0.042598
165 179 1
102 122 1
660 716 1
1650 1790 1
990 1074 1
357 427 1
51 61 1
459 549 1
357 427 1
1650 1790 0.017039
408 488 1
1650 1790 1
495 537 1
825 895 1
825 895 1
1320 1432 1
1155 1253 1
1155 1253 1
51 61 1
510 610 1
459 549 1
1155 1253 1
1485 1611 1
990 1074 1
51 61 1
1650 1790 1
459 549 1
51 61 1
990 1074 1
825 895 1
1320 1432 1
408 488 1
510 610 1
255 305 1
408 488 1
1320 1432 1
1320 1432 1
204 244 1
306 366 1
306 366 0.083333
306 366 0.083333
825 895 1
660 716 1
825 895 0.034078
1650 1790 1
51 61 1
153 183 0.166667
255 305 1
165 179 1
1650 1790 1
51 61 1
408 488 1
330 358 1
1155 1253 1
1485 1611 1
204 244 1
204 244 1
357 427 1
1155 1253 1
408 488 1
306 366 1
153 183 1
204 244 1
153 183 0.166667
165 179 1
255 305 1
204 244 1
660 716 1
204 244 1
153 183 1
306 366 1
255 305 1
495 537 1
408 488 1
990 1074 0.028399
153 183 1
408 488 1
459 549 1
1650 1790 1
1320 1432 1
51 61 1
825 895 1
459 549 1
165 179 0.170391
510 610 1
330 358 1
408 488 1
102 122 1
165 179 1
51 61 1
51 61 1
408 488 1
204 244 1
825 895 1
660 716 1
459 549 1
1320 1432 1
990 1074 0.028399
1155 1253 0.024342
990 1074 1
165 179 1
1485 1611 1
495 537 0.056797
459 549 0.055556
408 488 1
306 366 1
1155 1253 1
459 549 1
153 183 1
51 61 1
255 305 1
1650 1790 0.017039
495 537 1
357 427 1
51 61 1
660 716 1
255 305 0.1
1650 1790 1
825 895 1
330 358 1
51 61 1
408 488 1
306 366 1
459 549 1
660 716 1
330 358 1
1650 1790 0.017039
1650 1790 1
408 488 1
510 610 1
408 488 1
1485 1611 1
306 366 0.083333
102 122 0.25
660 716 1
1320 1432 1
495 537 1
102 122 1
510 610 1
1485 1611 1
204 244 1
660 716 1
153 183 1
660 716 1
255 305 1
102 122 1
510 610 0.05
357 427 1
408 488 0.0625
102 122 1
1650 1790 1
1650 1790 0.017039
153 183 1
459 549 1
1155 1253 1
825 895 1
153 183 1
51 61 1
330 358 1
51 61 1
408 488 1
357 427 0.071429
330 358 1
825 895 1
408 488 1
1155 1253 1
1155 1253 1
102 122 1
1320 1432 0.021299
1485 1611 1
459 549 1
1320 1432 1
1650 1790 1
825 895 1
510 610 1
102 122 1
165 179 1
1650 1790 1
306 366 1
306 366 0.083333
510 610 1
306 366 1
990 1074 1
660 716 1
153 183 1
153 183 1
1155 1253 1
1155 1253 1
204 244 1
459 549 1
990 1074 1
204 244 1
1650 1790 1
825 895 1
306 366 1
990 1074 1
357 427 1
357 427 1
255 305 1
102 122 1
495 537 1
1155 1253 0.024342
459 549 1
408 488 1
990 1074 1
165 179 0.170391
1320 1432 1
51 61 1
306 366 1
1650 1790 1
204 244 1
495 537 1
165 179 1
1650 1790 1
165 179 1
306 366 1
1485 1611 1
165 179 1
51 61 1
153 183 1
330 358 1
153 183 1
330 358 1
357 427 1
330 358 1
1155 1253 1
51 61 1
1155 1253 1
459 549 1
204 244 1
51 61 1
153 183 1
459 549 1
255 305 1
660 716 1
357 427 1
306 366 1
1485 1611 1
255 305 1
306 366 1
51 61 0.5
153 183 1
1650 1790 1
1320 1432 1
204 244 1
510 610 1
204 244 1
990 1074 1
102 122 1
408 488 1
306 366 1
153 183 1
357 427 1
1485 1611 1
990 1074 1
825 895 1
1650 1790 1
495 537 1
990 1074 1
165 179 1
1485 1611 1
330 358 1
165 179 1
660 716 1
204 244 1
1650 1790 1
330 358 1
825 895 1
1320 1432 0.021299
1155 1253 0.024342
357 427 1
510 610 1
660 716 0.042598
459 549 1
153 183 1
153 183 1
165 179 1
825 895 1
825 895 1
510 610 1
165 179 1
153 183 1
459 549 1
1485 1611 1
153 183 1
306 366 1
990 1074 1
51 61 1
51 61 1
102 122 1
660 716 1
825 895 1
459 549 1
990 1074 0.028399
204 244 1
102 122 1
660 716 1
1485 1611 1
1320 1432 1
990 1074 1
