100 48487
912 900 1
712 720 1
1368 1350 1
356 360 0.843246
890 900 1
1216 1200 1
534 540 1
1780 1800 1
1064 1050 1
534 540 1
608 600 0.921189
356 360 0.741981
1424 1440 0.830426
356 360 0.809917
608 600 0.715107
1216 1200 0.825527
1068 1080 1
1424 1440 0.832253
178 180 1
1780 1800 1
608 600 0.75693
356 360 0.963913
1246 1260 0.79688
152 150 0.82203
456 450 1
178 180 1
712 720 0.63291
1520 1500 0.970055
456 450 0.943197
1520 1500 0.690092
760 750 0.941578
1068 1080 1
1246 1260 0.632636
1064 1050 1
152 150 1
712 720 1
1064 1050 1
1068 1080 1
1368 1350 0.716245
1602 1620 0.890892
912 900 1
1216 1200 0.790017
152 150 1
1602 1620 0.921957
1602 1620 0.915282
1520 1500 1
1246 1260 1
178 180 0.737306
760 750 0.777068
1246 1260 1
152 150 0.676799
178 180 0.841297
1246 1260 0.790013
890 900 0.890326
1424 1440 1
1520 1500 1
1068 1080 1
1068 1080 1
1064 1050 1
178 180 1
1780 1800 1
712 720 1
1064 1050 0.901702
178 180 1
1602 1620 1
760 750 0.923186
1424 1440 0.869268
1424 1440 1
178 180 0.937632
178 180 1
1368 1350 0.83017
1368 1350 1
608 600 0.916581
178 180 1
608 600 1
760 750 0.872709
760 750 1
178 180 0.889492
178 180 0.845034
1064 1050 1
912 900 1
534 540 1
534 540 0.819797
356 360 0.797425
912 900 1
1520 1500 1
760 750 0.863123
608 600 1
1780 1800 1
1368 1350 1
1780 1800 1
1780 1800 0.879153
912 900 1
178 180 1
304 300 1
912 900 1
1368 1350 0.992114
1368 1350 1
760 750 0.785115
760 750 1
