1000 100000
220 164 0.375
220 208 0.295673
220 276 1
220 217 0.28341
220 216 1
220 217 0.28341
220 227 0.270925
220 205 0.3
220 239 1
220 233 0.263948
220 197 1
220 213 0.288732
220 244 0.252049
220 219 0.280822
220 158 1
220 254 0.242126
220 256 0.240234
220 230 1
220 242 0.254132
220 229 1
220 212 0.290094
220 237 0.259494
220 206 1
220 175 0.351429
220 220 0.279545
220 247 1
220 264 1
220 222 1
220 226 0.272124
220 242 0.254132
220 221 1
220 212 1
220 187 1
220 227 0.270925
220 273 0.225275
220 207 1
220 224 0.274554
220 180 0.341667
220 204 1
220 197 0.312183
220 266 0.231203
220 252 1
220 243 1
220 234 1
220 242 0.254132
220 262 1
220 226 0.272124
220 251 0.24502
220 213 0.288732
220 190 1
220 228 0.269737
220 228 0.269737
220 234 1
220 253 1
220 237 0.259494
220 265 0.232075
220 246 1
220 161 1
220 227 1
220 200 0.3075
220 167 0.368263
220 244 1
220 194 0.31701
220 243 1
220 165 1
220 182 1
220 218 0.28211
220 252 0.244048
220 247 0.248988
220 227 0.270925
220 170 1
220 233 0.263948
220 247 1
220 244 1
220 226 1
220 228 0.269737
220 206 0.298544
220 191 1
220 240 1
220 228 1
220 235 1
220 184 1
220 199 1
220 212 1
220 166 0.370482
220 158 0.389241
220 253 0.243083
220 200 1
220 215 0.286047
220 205 1
220 218 0.28211
220 221 0.278281
220 209 0.294258
220 221 0.278281
220 219 0.280822
220 230 1
220 239 0.257322
220 275 0.223636
220 248 0.247984
220 246 0.25
220 204 0.301471
220 203 1
220 254 0.242126
220 252 1
220 211 1
220 207 0.297101
220 216 0.284722
220 246 1
220 222 1
220 235 0.261702
220 212 0.290094
220 226 1
220 237 1
220 210 1
220 163 1
220 279 0.22043
220 232 1
220 253 1
220 231 1
220 205 0.3
220 214 1
220 222 1
220 185 0.332432
220 183 0.336066
220 267 1
220 201 1
220 212 1
220 213 0.288732
220 208 1
220 250 0.246
220 162 1
220 207 0.297101
220 174 0.353448
220 219 1
220 245 0.25102
220 181 1
220 228 1
220 242 1
220 195 0.315385
220 231 1
220 269 0.228625
220 201 0.30597
220 251 1
220 202 0.304455
220 192 0.320313
220 225 1
220 234 1
220 255 0.241176
220 200 1
220 278 0.221223
220 223 0.275785
220 198 0.310606
220 184 1
220 262 0.234733
220 196 1
220 222 0.277027
220 226 1
220 263 1
220 207 1
220 231 1
220 240 0.25625
220 238 1
220 155 0.396774
220 244 1
220 226 0.272124
220 197 1
220 208 0.295673
220 206 0.298544
220 261 1
220 233 1
220 216 1
220 251 0.24502
220 232 1
220 194 1
220 158 1
220 212 0.290094
220 211 1
220 175 0.351429
220 192 0.320313
220 280 0.219643
220 195 1
220 218 0.28211
220 218 1
220 200 0.3075
220 229 0.268559
220 209 0.294258
220 218 1
220 199 0.309045
220 197 0.312183
220 202 0.304455
220 276 0.222826
220 224 1
220 207 1
220 214 1
220 221 1
220 164 1
220 149 0.412752
220 215 1
220 212 0.290094
220 266 0.231203
220 207 1
220 228 1
220 252 1
220 199 0.309045
220 224 0.274554
220 202 0.304455
220 165 1
220 236 1
220 186 0.330645
220 202 0.304455
220 220 0.279545
220 209 0.294258
220 266 0.231203
220 216 1
220 246 1
220 190 0.323684
220 231 1
220 182 1
220 225 1
220 238 1
220 284 0.216549
220 217 1
220 252 0.244048
220 191 0.32199
220 226 0.272124
220 211 1
220 210 1
220 214 1
220 235 1
220 199 0.309045
220 210 1
220 189 0.325397
220 215 1
220 233 0.263948
220 197 1
220 205 0.3
220 240 0.25625
220 240 1
220 201 0.30597
220 210 0.292857
220 195 1
220 227 1
220 251 0.24502
220 265 1
220 244 1
220 215 0.286047
220 201 1
220 227 0.270925
220 227 1
220 240 1
220 207 1
220 242 0.254132
220 201 1
220 205 1
220 241 0.255187
220 197 0.312183
220 173 0.355491
220 254 1
220 273 0.225275
220 226 1
220 197 0.312183
220 198 0.310606
220 192 1
220 294 1
220 192 1
220 195 1
220 274 1
220 167 0.368263
220 221 0.278281
220 263 1
220 209 1
220 210 0.292857
220 183 0.336066
220 203 0.302956
220 201 0.30597
220 291 1
220 219 1
220 235 1
220 187 1
220 255 0.241176
220 233 0.263948
220 211 0.291469
220 229 1
220 216 1
220 227 1
220 169 1
220 189 1
220 207 0.297101
220 183 0.336066
220 207 0.297101
220 228 0.269737
220 250 0.246
220 202 1
220 204 1
220 250 1
220 222 1
220 221 0.278281
220 232 0.265086
220 219 0.280822
220 236 1
220 237 0.259494
220 224 0.274554
220 169 1
220 265 0.232075
220 226 0.272124
220 225 0.273333
220 191 1
220 259 0.237452
220 272 0.226103
220 196 0.313776
220 229 0.268559
220 152 0.404605
220 242 1
220 239 0.257322
220 220 0.279545
220 228 1
220 228 0.269737
220 216 0.284722
220 227 0.270925
220 220 0.279545
220 177 1
220 254 0.242126
220 237 0.259494
220 216 1
220 220 1
220 240 0.25625
220 228 1
220 232 1
220 164 0.375
220 245 1
220 248 1
220 218 1
220 239 1
220 240 1
220 207 1
220 238 1
220 202 1
220 245 0.25102
220 221 0.278281
220 244 1
220 233 0.263948
220 208 0.295673
220 180 1
220 246 1
220 208 0.295673
220 224 1
220 222 1
220 221 0.278281
220 198 0.310606
220 168 0.366071
220 238 0.258403
220 189 0.325397
220 187 0.328877
220 178 0.345506
220 228 1
220 205 0.3
220 254 0.242126
220 229 0.268559
220 266 1
220 205 0.3
220 196 1
220 226 0.272124
220 191 1
220 201 1
220 200 1
220 236 0.260593
220 208 1
220 222 0.277027
220 258 1
220 192 1
220 194 0.31701
220 268 0.229478
220 202 0.304455
220 232 1
220 253 1
220 271 0.226937
220 202 1
220 260 1
220 248 0.247984
220 229 1
220 245 1
220 224 0.274554
220 210 1
220 222 1
220 265 0.232075
220 211 1
220 207 0.297101
220 212 0.290094
220 209 1
220 223 0.275785
220 269 0.228625
220 200 1
220 159 1
220 220 1
220 189 1
220 191 0.32199
220 234 1
220 240 0.25625
220 210 0.292857
220 228 1
220 224 0.274554
220 228 0.269737
220 211 0.291469
220 211 0.291469
220 221 1
220 207 0.297101
220 259 0.237452
220 245 0.25102
220 197 1
220 225 1
220 245 0.25102
220 218 0.28211
220 234 1
220 253 0.243083
220 198 0.310606
220 241 0.255187
220 198 0.310606
220 245 1
220 203 1
220 195 1
220 214 1
220 235 1
220 240 0.25625
220 186 0.330645
220 179 0.343575
220 267 0.230337
220 272 0.226103
220 256 1
220 247 0.248988
220 230 0.267391
220 211 1
220 174 0.353448
220 187 1
220 233 1
220 188 0.327128
220 222 0.277027
220 255 1
220 217 1
220 257 1
220 267 1
220 237 0.259494
220 238 0.258403
220 224 0.274554
220 226 0.272124
220 228 1
220 219 0.280822
220 227 0.270925
220 239 1
220 245 0.25102
220 228 0.269737
220 171 0.359649
220 185 0.332432
220 243 1
220 204 1
220 225 0.273333
220 218 1
220 204 0.301471
220 161 0.381988
220 214 0.287383
220 219 0.280822
220 225 0.273333
220 240 1
220 209 0.294258
220 232 0.265086
220 213 0.288732
220 198 1
220 212 1
220 235 1
220 258 0.238372
220 208 1
220 221 0.278281
220 240 1
220 197 1
220 222 1
220 223 0.275785
220 195 1
220 187 0.328877
220 267 1
220 214 0.287383
220 220 0.279545
220 209 0.294258
220 160 0.384375
220 214 0.287383
220 198 1
220 238 1
220 293 0.209898
220 242 0.254132
220 210 1
220 225 0.273333
220 217 1
220 250 1
220 217 0.28341
220 188 0.327128
220 180 1
220 208 1
220 208 0.295673
220 241 0.255187
220 244 1
220 229 1
220 188 1
220 259 0.237452
220 214 0.287383
220 214 0.287383
220 226 1
220 221 1
220 258 1
220 199 0.309045
220 206 1
220 231 1
220 195 1
220 212 1
220 203 1
220 216 0.284722
220 236 0.260593
220 211 1
220 223 1
220 156 1
220 270 1
220 259 1
220 212 0.290094
220 189 1
220 207 1
220 244 1
220 246 0.25
220 243 0.253086
220 245 0.25102
220 211 0.291469
220 212 0.290094
220 181 1
220 245 0.25102
220 204 1
220 239 1
220 238 1
220 247 1
220 258 0.238372
220 252 1
220 213 1
220 214 0.287383
220 194 1
220 218 0.28211
220 228 1
220 275 0.223636
220 229 1
220 191 1
220 211 1
220 175 0.351429
220 209 0.294258
220 231 0.266234
220 233 1
220 203 1
220 259 0.237452
220 232 0.265086
220 255 1
220 225 0.273333
220 236 1
220 248 0.247984
220 258 1
220 210 1
220 239 0.257322
220 249 0.246988
220 254 0.242126
220 229 0.268559
220 243 0.253086
220 229 1
220 237 1
220 249 0.246988
220 260 0.236538
220 197 0.312183
220 242 0.254132
220 256 1
220 205 1
220 206 1
220 199 1
220 210 0.292857
220 227 0.270925
220 203 0.302956
220 240 1
220 219 1
220 246 0.25
220 174 1
220 243 0.253086
220 167 0.368263
220 230 1
220 194 1
220 223 1
220 215 1
220 221 0.278281
220 218 0.28211
220 234 1
220 227 0.270925
220 216 0.284722
220 257 0.2393
220 157 0.39172
220 249 1
220 234 0.262821
220 186 1
220 232 1
220 223 0.275785
220 233 1
220 262 0.234733
220 200 1
220 205 1
220 218 1
220 232 1
220 215 1
220 248 0.247984
220 256 0.240234
220 180 1
220 247 1
220 215 0.286047
220 242 0.254132
220 203 1
220 196 1
220 222 1
220 246 0.25
220 215 1
220 201 1
220 201 0.30597
220 199 0.309045
220 262 1
220 288 1
220 173 0.355491
220 188 0.327128
220 270 1
220 196 1
220 196 1
220 244 0.252049
220 275 1
220 192 1
220 201 0.30597
220 218 0.28211
220 144 1
220 220 0.279545
220 205 1
220 218 1
220 206 1
220 247 1
220 233 0.263948
220 267 0.230337
220 228 1
220 247 0.248988
220 180 1
220 213 1
220 269 1
220 211 0.291469
220 215 1
220 213 0.288732
220 219 1
220 234 1
220 222 1
220 235 1
220 256 1
220 234 1
220 197 0.312183
220 242 1
220 224 0.274554
220 225 1
220 260 1
220 248 0.247984
220 244 1
220 223 0.275785
220 223 0.275785
220 215 1
220 189 1
220 257 1
220 218 1
220 234 1
220 185 0.332432
220 284 1
220 202 0.304455
220 179 1
220 296 1
220 217 0.28341
220 218 1
220 182 0.337912
220 210 1
220 281 1
220 245 0.25102
220 268 0.229478
220 235 1
220 241 0.255187
220 243 1
220 224 1
220 163 0.377301
220 230 0.267391
220 212 0.290094
220 181 1
220 224 1
220 243 1
220 247 0.248988
220 235 1
220 266 0.231203
220 203 1
220 236 0.260593
220 210 1
220 238 1
220 231 0.266234
220 200 0.3075
220 210 1
220 217 0.28341
220 203 0.302956
220 172 0.357558
220 233 1
220 197 0.312183
220 176 0.349432
220 252 0.244048
220 187 1
220 237 1
220 184 0.334239
220 240 0.25625
220 213 1
220 209 1
220 196 0.313776
220 214 0.287383
220 212 1
220 200 1
220 166 0.370482
220 236 1
220 206 1
220 191 0.32199
220 247 1
220 251 0.24502
220 252 0.244048
220 246 1
220 220 0.279545
220 246 0.25
220 239 0.257322
220 287 0.214286
220 217 1
220 235 1
220 236 0.260593
220 195 0.315385
220 199 0.309045
220 189 0.325397
220 208 0.295673
220 231 1
220 208 0.295673
220 156 1
220 208 0.295673
220 202 1
220 148 0.415541
220 252 1
220 197 0.312183
220 174 0.353448
220 178 0.345506
220 211 1
220 223 1
220 146 1
220 218 1
220 277 0.222022
220 193 1
220 285 1
220 229 0.268559
220 231 1
220 192 0.320313
220 226 1
220 220 1
220 224 1
220 216 0.284722
220 210 0.292857
220 222 1
220 232 1
220 221 1
220 184 1
220 218 1
220 216 0.284722
220 184 1
220 238 1
220 200 1
220 218 1
220 191 0.32199
220 161 0.381988
220 226 0.272124
220 200 1
220 241 1
220 241 0.255187
220 220 1
220 195 0.315385
220 244 1
220 247 0.248988
220 224 1
220 181 0.339779
220 222 0.277027
220 244 1
220 235 1
220 264 1
220 217 1
220 223 1
220 224 1
220 226 1
220 171 0.359649
220 254 0.242126
220 229 1
220 235 1
220 248 1
220 238 0.258403
220 201 0.30597
220 203 1
220 197 1
220 212 0.290094
220 187 0.328877
220 206 1
220 280 1
220 223 0.275785
220 207 1
220 240 0.25625
220 235 1
220 267 0.230337
220 202 0.304455
220 207 1
220 242 1
220 175 0.351429
220 230 0.267391
220 240 0.25625
220 201 0.30597
220 237 1
220 212 1
220 186 1
220 223 1
220 165 0.372727
220 229 1
220 203 0.302956
220 183 0.336066
220 254 1
220 220 0.279545
220 228 1
220 206 1
220 201 1
220 209 1
220 224 1
220 241 1
220 257 1
220 123 0.5
220 213 1
220 166 1
220 202 1
220 174 1
220 208 0.295673
220 203 1
220 224 1
220 211 1
220 227 1
220 279 1
220 200 0.3075
220 251 0.24502
220 210 0.292857
220 231 0.266234
220 232 1
220 216 0.284722
220 189 0.325397
220 207 1
220 209 1
220 209 0.294258
220 228 1
220 233 1
220 199 1
220 188 0.327128
220 213 0.288732
220 208 1
220 243 1
220 245 1
220 229 1
220 216 1
220 236 0.260593
220 176 1
220 212 1
220 256 0.240234
220 202 0.304455
220 226 0.272124
220 253 1
220 231 0.266234
220 246 1
220 205 1
220 265 0.232075
220 193 1
220 190 0.323684
220 254 1
220 257 1
220 225 0.273333
220 165 0.372727
220 246 0.25
220 205 0.3
220 247 0.248988
220 241 0.255187
220 187 0.328877
220 269 1
220 274 0.224453
220 233 0.263948
220 241 1
220 201 0.30597
220 184 0.334239
220 204 0.301471
220 206 1
220 216 1
220 204 0.301471
220 235 0.261702
220 215 1
220 253 0.243083
220 219 1
220 189 1
220 219 1
220 201 0.30597
220 240 1
220 189 0.325397
220 234 1
220 204 0.301471
220 214 1
220 249 1
220 205 1
220 233 1
220 235 1
220 200 1
220 189 1
220 201 1
220 236 0.260593
220 200 1
220 194 1
220 260 1
220 225 0.273333
220 229 0.268559
220 218 1
220 216 0.284722
220 166 0.370482
220 217 1
220 233 1
220 258 0.238372
220 223 0.275785
220 233 1
220 194 1
220 232 0.265086
220 195 0.315385
220 233 1
220 217 1
220 238 0.258403
220 232 1
220 238 1
220 261 1
220 274 1
220 223 0.275785
220 182 0.337912
220 204 1
220 215 1
220 200 0.3075
220 219 0.280822
220 199 1
220 236 0.260593
220 195 0.315385
220 226 0.272124
220 253 0.243083
220 216 1
220 206 1
220 209 0.294258
220 224 0.274554
220 196 1
220 202 1
220 189 1
220 238 1
220 244 0.252049
220 183 0.336066
220 197 0.312183
220 210 0.292857
220 234 1
220 203 0.302956
220 195 0.315385
220 229 0.268559
220 231 0.266234
220 210 0.292857
220 184 0.334239
220 222 0.277027
220 195 0.315385
220 253 1
220 189 0.325397
220 215 1
220 230 1
220 203 1
220 248 0.247984
220 227 0.270925
220 202 1
220 178 1
220 282 0.218085
220 222 1
220 218 1
220 176 0.349432
220 205 1
220 192 0.320313
220 262 0.234733
220 190 1
220 188 0.327128
220 239 1
220 240 1
220 247 0.248988
220 194 1
220 171 1
220 190 0.323684
220 193 1
220 191 0.32199
220 259 1
220 202 1
220 254 0.242126
220 230 0.267391
