100 100000
2200 2685 1
2200 2726 1
2200 2064 1
2200 2123 0.370231
2200 2344 1
2200 2577 1
2200 2196 1
2200 2343 1
2200 2101 1
2200 2127 0.369535
2200 2215 1
2200 2440 1
2200 2147 1
2200 1968 0.39939
2200 1726 1
2200 1839 1
2200 2371 1
2200 2327 1
2200 1890 1
2200 1862 1
2200 2483 1
2200 1814 0.433297
2200 1911 0.411303
2200 2345 1
2200 2222 1
2200 2420 1
2200 2709 1
2200 2103 1
2200 2353 1
2200 2060 1
2200 1858 1
2200 2498 1
2200 2006 1
2200 2137 1
2200 1959 1
2200 1955 1
2200 2293 0.342782
2200 2311 1
2200 1572 1
2200 2050 1
2200 2403 0.327091
2200 1755 1
2200 1747 1
2200 2731 1
2200 2363 1
2200 1970 0.398985
2200 1808 1
2200 1747 1
2200 2375 1
2200 2610 1
2200 2707 1
2200 2640 0.297727
2200 2192 1
2200 2199 1
2200 2531 1
2200 2323 0.338356
2200 2338 1
2200 2537 0.309815
2200 2214 0.355014
2200 2121 1
2200 2254 0.348713
2200 1940 1
2200 1705 1
2200 2035 1
2200 2624 1
2200 2241 1
2200 2231 0.352308
2200 2511 1
2200 2050 1
2200 2328 1
2200 1774 1
2200 2384 1
2200 2016 1
2200 2509 0.313272
2200 2347 1
2200 2076 1
2200 1769 1
2200 2608 1
2200 2169 1
2200 1894 1
2200 2365 1
2200 1979 1
2200 2259 1
2200 2090 1
2200 2282 1
2200 2098 0.374643
2200 2170 1
2200 2129 1
2200 2319 1
2200 2413 0.325736
2200 2233 1
2200 1887 1
2200 2110 1
2200 2219 1
2200 2093 0.375538
2200 1943 1
2200 2427 1
2200 2617 1
2200 2675 1
2200 1890 1
