1000 100000
220 257 1
220 162 1
220 189 1
220 208 1
220 219 1
220 209 1
220 203 1
220 249 0.289157
220 252 1
220 240 1
220 243 0.296296
220 243 0.296296
220 192 0.375
220 186 1
220 223 1
220 278 1
220 242 1
220 215 1
220 203 1
220 221 0.325792
220 248 1
220 275 0.261818
220 197 0.365482
220 246 1
220 221 0.325792
220 178 0.404494
220 179 1
220 207 0.347826
220 200 1
220 191 1
220 263 0.273764
220 180 0.4
220 214 1
220 232 1
220 209 1
220 207 1
220 194 1
220 197 0.365482
220 194 0.371134
220 200 0.36
220 215 0.334884
220 264 0.272727
220 208 1
220 231 0.311688
220 203 0.35468
220 188 0.382979
220 237 1
220 217 1
220 252 1
220 235 0.306383
220 194 0.371134
220 170 1
220 217 1
220 307 1
220 228 1
220 222 0.324324
220 226 0.318584
220 217 1
220 224 0.321429
220 195 1
220 238 1
220 200 1
220 211 0.341232
220 258 1
220 189 0.380952
220 235 1
220 193 1
220 231 0.311688
220 245 1
220 237 1
220 240 0.3
220 200 0.36
220 262 1
220 244 0.295082
220 161 0.447205
220 245 0.293878
220 248 1
220 273 1
220 216 0.333333
220 274 0.262774
220 203 0.35468
220 239 1
220 169 0.426036
220 211 0.341232
220 218 1
220 272 0.264706
220 186 0.387097
220 221 1
220 202 0.356436
220 246 1
220 223 1
220 220 1
220 233 0.309013
220 245 0.293878
220 271 0.265683
220 247 1
220 192 1
220 224 0.321429
220 229 1
220 185 0.389189
220 185 1
220 183 0.393443
220 217 1
220 257 0.280156
220 207 1
220 224 1
220 201 1
220 245 0.293878
220 198 1
220 197 1
220 213 0.338028
220 254 0.283465
220 237 1
220 263 0.273764
220 233 1
220 268 1
220 211 0.341232
220 247 1
220 200 0.36
220 177 0.40678
220 199 0.361809
220 224 1
220 267 1
220 206 1
220 194 1
220 270 0.266667
220 150 1
220 232 1
220 225 1
220 191 1
220 253 1
220 198 0.363636
220 263 1
220 163 0.441718
220 223 1
220 236 0.305085
220 286 0.251748
220 253 0.284585
220 221 1
220 180 0.4
220 210 1
220 200 1
220 223 0.32287
220 225 0.32
220 247 1
220 245 1
220 202 1
220 228 0.315789
220 206 0.349515
220 234 0.307692
220 217 1
220 174 1
220 229 0.31441
220 248 1
220 244 0.295082
220 240 1
220 255 1
220 204 1
220 225 1
220 208 0.346154
220 268 0.268657
220 212 1
220 183 0.393443
220 198 1
220 197 1
220 268 0.268657
220 205 0.35122
220 206 1
220 219 0.328767
220 235 1
220 232 0.310345
220 212 0.339623
220 216 0.333333
220 193 1
220 222 1
220 213 0.338028
220 212 1
220 206 1
220 231 1
220 257 0.280156
220 162 1
220 230 1
220 216 0.333333
220 226 0.318584
220 214 1
220 222 0.324324
220 220 0.327273
220 230 0.313043
220 216 0.333333
220 172 0.418605
220 204 0.352941
220 246 0.292683
220 230 0.313043
220 181 0.39779
220 241 1
220 236 0.305085
220 251 0.286853
220 209 1
220 204 1
220 202 1
220 196 1
220 235 1
220 164 1
220 201 1
220 223 1
220 170 0.423529
220 189 1
220 177 0.40678
220 225 0.32
220 236 1
220 227 1
220 218 1
220 218 1
220 208 0.346154
220 210 1
220 200 0.36
220 211 0.341232
220 216 0.333333
220 257 1
220 187 0.385027
220 197 0.365482
220 173 0.416185
220 195 0.369231
220 232 0.310345
220 228 0.315789
220 238 0.302521
220 171 1
220 265 1
220 202 1
220 251 0.286853
220 184 0.391304
220 256 1
220 194 1
220 248 0.290323
220 254 0.283465
220 266 0.270677
220 212 0.339623
220 194 0.371134
220 195 1
220 224 1
220 244 0.295082
220 275 1
220 251 1
220 223 0.32287
220 199 1
220 183 0.393443
220 242 1
220 217 1
220 229 0.31441
220 280 1
220 216 0.333333
220 224 0.321429
220 153 1
220 174 0.413793
220 211 0.341232
220 229 0.31441
220 222 0.324324
220 174 0.413793
220 192 0.375
220 188 1
220 204 0.352941
220 200 1
220 233 0.309013
220 227 1
220 159 1
220 170 1
220 232 1
220 207 1
220 241 1
220 193 1
220 219 1
220 196 1
220 172 1
220 243 0.296296
220 197 0.365482
220 209 1
220 240 0.3
220 225 1
220 209 1
220 173 0.416185
220 189 0.380952
220 160 1
220 241 0.298755
220 182 0.395604
220 218 0.330275
220 210 0.342857
220 237 1
220 215 1
220 235 0.306383
220 263 0.273764
220 197 1
220 207 1
220 257 0.280156
220 274 0.262774
220 233 0.309013
220 245 0.293878
220 201 0.358209
220 231 0.311688
220 206 0.349515
220 186 0.387097
220 223 0.32287
220 218 1
220 249 1
220 219 1
220 223 0.32287
220 198 0.363636
220 248 1
220 216 0.333333
220 163 0.441718
220 249 0.289157
220 230 1
220 224 1
220 203 0.35468
220 224 1
220 203 0.35468
220 234 1
220 236 0.305085
220 230 1
220 197 1
220 204 0.352941
220 242 0.297521
220 192 0.375
220 286 1
220 197 1
220 225 1
220 203 1
220 221 0.325792
220 201 0.358209
220 202 1
220 185 1
220 216 1
220 176 1
220 233 1
220 227 1
220 191 0.376963
220 215 0.334884
220 219 1
220 214 1
220 248 1
220 221 1
220 258 0.27907
220 183 0.393443
220 215 0.334884
220 270 1
220 230 1
220 224 1
220 201 1
220 192 1
220 245 0.293878
220 204 1
220 225 0.32
220 234 0.307692
220 254 0.283465
220 195 1
220 223 1
220 237 0.303797
220 226 1
220 246 0.292683
220 214 0.336449
220 285 0.252632
220 242 1
220 194 0.371134
220 219 1
220 206 1
220 222 0.324324
220 233 1
220 274 0.262774
220 234 1
220 201 1
220 215 0.334884
220 233 1
220 191 1
220 181 1
220 202 0.356436
220 225 1
220 188 1
220 294 1
220 217 0.331797
220 221 1
220 226 0.318584
220 222 1
220 228 1
220 184 0.391304
220 188 0.382979
220 217 0.331797
220 175 0.411429
220 212 1
220 203 0.35468
220 237 1
220 202 1
220 227 1
220 203 0.35468
220 185 0.389189
220 176 1
220 236 0.305085
220 242 1
220 193 1
220 272 1
220 237 0.303797
220 202 1
220 228 0.315789
220 209 0.344498
220 225 1
220 166 0.433735
220 205 1
220 205 0.35122
220 193 1
220 241 1
220 235 0.306383
220 217 1
220 216 1
220 206 0.349515
220 256 0.28125
220 180 1
220 219 1
220 236 1
220 236 1
220 209 1
220 221 1
220 193 1
220 255 1
220 236 0.305085
220 251 0.286853
220 236 0.305085
220 209 0.344498
220 202 1
220 240 0.3
220 251 1
220 224 1
220 242 1
220 251 1
220 232 1
220 221 1
220 199 1
220 202 1
220 227 0.317181
220 228 1
220 206 1
220 239 0.301255
220 217 0.331797
220 222 0.324324
220 268 1
220 180 1
220 215 0.334884
220 233 1
220 220 0.327273
220 233 0.309013
220 193 1
220 273 0.263736
220 222 1
220 259 0.277992
220 213 0.338028
220 229 1
220 230 1
220 234 0.307692
220 189 0.380952
220 221 1
220 246 0.292683
220 155 1
220 242 1
220 250 1
220 236 1
220 228 0.315789
220 239 1
220 202 1
220 237 0.303797
220 233 1
220 187 0.385027
220 181 1
220 258 1
220 199 1
220 229 1
220 254 1
220 201 1
220 235 0.306383
220 214 0.336449
220 220 0.327273
220 190 1
220 242 1
220 216 1
220 250 0.288
220 235 0.306383
220 221 0.325792
220 205 0.35122
220 252 1
220 275 1
220 192 1
220 197 1
220 224 0.321429
220 221 0.325792
220 201 1
220 290 1
220 197 1
220 231 0.311688
220 206 0.349515
220 213 1
220 261 1
220 225 0.32
220 225 1
220 262 1
220 252 0.285714
220 226 0.318584
220 243 1
220 168 1
220 187 0.385027
220 225 0.32
220 257 1
220 197 0.365482
220 191 1
220 306 1
220 181 0.39779
220 208 1
220 225 0.32
220 245 0.293878
220 198 0.363636
220 267 0.269663
220 193 0.373057
220 257 1
220 202 0.356436
220 244 0.295082
220 198 0.363636
220 178 1
220 235 1
220 235 0.306383
220 207 1
220 231 0.311688
220 205 0.35122
220 252 1
220 169 0.426036
220 179 0.402235
220 216 0.333333
220 208 0.346154
220 184 1
220 257 0.280156
220 216 0.333333
220 206 0.349515
220 225 0.32
220 220 0.327273
220 218 1
220 163 1
220 250 1
220 214 1
220 186 1
220 246 0.292683
220 189 1
220 186 1
220 241 0.298755
220 256 0.28125
220 165 1
220 213 0.338028
220 224 0.321429
220 210 1
220 177 0.40678
220 206 0.349515
220 200 0.36
220 201 0.358209
220 165 0.436364
220 229 0.31441
220 246 0.292683
220 214 0.336449
220 182 1
220 258 1
220 273 0.263736
220 232 1
220 197 1
220 181 0.39779
220 215 0.334884
220 217 1
220 228 0.315789
220 206 1
220 245 1
220 264 1
220 219 0.328767
220 223 1
220 210 0.342857
220 263 0.273764
220 197 0.365482
220 256 0.28125
220 218 0.330275
220 222 0.324324
220 209 0.344498
220 239 0.301255
220 255 0.282353
220 241 0.298755
220 206 0.349515
220 230 0.313043
220 230 1
220 227 1
220 188 0.382979
220 214 0.336449
220 228 0.315789
220 203 0.35468
220 209 1
220 222 1
220 200 0.36
220 176 0.409091
220 192 0.375
220 228 1
220 194 0.371134
220 209 1
220 196 1
220 199 1
220 201 1
220 288 0.25
220 260 0.276923
220 228 0.315789
220 254 1
220 177 0.40678
220 266 1
220 241 1
220 232 1
220 224 1
220 244 1
220 255 1
220 200 0.36
220 214 0.336449
220 210 0.342857
220 226 1
220 213 0.338028
220 206 0.349515
220 259 1
220 199 1
220 230 1
220 229 0.31441
220 228 0.315789
220 192 1
220 178 0.404494
220 208 0.346154
220 245 0.293878
220 260 1
220 274 0.262774
220 208 1
220 236 1
220 248 0.290323
220 228 0.315789
220 224 0.321429
220 199 0.361809
220 251 0.286853
220 205 1
220 271 1
220 218 0.330275
220 203 1
220 233 1
220 176 0.409091
220 244 0.295082
220 205 1
220 235 0.306383
220 217 0.331797
220 245 0.293878
220 196 1
220 191 1
220 250 0.288
220 186 1
220 219 1
220 201 1
220 195 1
220 222 0.324324
220 233 0.309013
220 250 0.288
220 250 1
220 172 1
220 189 1
220 150 0.48
220 225 1
220 196 0.367347
220 228 1
220 244 1
220 247 1
220 228 0.315789
220 201 1
220 230 1
220 255 0.282353
220 243 1
220 198 0.363636
220 190 0.378947
220 188 0.382979
220 218 1
220 242 0.297521
220 167 1
220 284 1
220 196 1
220 238 0.302521
220 152 1
220 218 0.330275
220 225 1
220 257 0.280156
220 282 1
220 256 0.28125
220 207 1
220 221 1
220 144 1
220 225 0.32
220 239 0.301255
220 220 0.327273
220 204 0.352941
220 219 1
220 230 0.313043
220 236 1
220 217 0.331797
220 269 1
220 237 1
220 178 0.404494
220 199 1
220 214 0.336449
220 218 1
220 169 0.426036
220 247 0.291498
220 252 1
220 216 1
220 211 1
220 213 0.338028
220 220 1
220 248 1
220 216 0.333333
220 230 0.313043
220 257 0.280156
220 192 0.375
220 247 1
220 237 1
220 203 1
220 196 1
220 186 1
220 246 1
220 227 1
220 248 1
220 198 0.363636
220 232 1
220 226 0.318584
220 313 1
220 248 1
220 215 0.334884
220 189 0.380952
220 228 0.315789
220 230 0.313043
220 208 1
220 228 0.315789
220 212 1
220 260 1
220 211 1
220 239 0.301255
220 241 1
220 222 1
220 233 1
220 191 0.376963
220 258 1
220 258 1
220 242 0.297521
220 236 0.305085
220 208 0.346154
220 205 1
220 183 1
220 185 1
220 212 1
220 165 1
220 199 1
220 255 0.282353
220 230 0.313043
220 224 1
220 234 1
220 155 1
220 197 0.365482
220 214 1
220 238 1
220 258 0.27907
220 219 0.328767
220 248 0.290323
220 237 0.303797
220 191 1
220 220 1
220 197 0.365482
220 193 0.373057
