100 10000
160 178 0.551
160 173 0.566
160 155 0.632
160 128 0.766
160 159 0.616
160 148 0.662
160 135 0.726
160 193 0.508
160 152 0.645
160 145 0.676
160 165 0.594
160 139 0.705
160 121 0.81
160 142 0.69
160 160 0.613
160 179 0.547
160 158 0.62
160 132 0.742
160 110 0.891
160 116 0.845
160 211 0.464
160 151 0.649
160 144 0.681
160 147 0.667
160 165 0.594
160 157 0.624
160 170 0.576
160 171 0.573
160 141 0.695
160 179 0.547
160 197 0.497
160 188 0.521
160 159 0.616
160 204 0.48
160 158 0.62
160 190 0.516
160 171 0.573
160 147 0.667
160 198 0.495
160 138 0.71
160 160 0.613
160 165 0.594
160 181 0.541
160 195 0.503
160 164 0.598
160 183 0.536
160 160 0.613
160 148 0.662
160 137 0.715
160 151 0.649
160 159 0.616
160 164 0.598
160 162 0.605
160 149 0.658
160 169 0.58
160 159 0.616
160 143 0.685
160 173 0.566
160 184 0.533
160 131 0.748
160 161 0.609
160 173 0.566
160 161 0.609
160 170 0.576
160 118 0.831
160 133 0.737
160 150 0.653
160 172 0.57
160 199 0.492
160 171 0.573
160 167 0.587
160 117 0.838
160 179 0.547
160 156 0.628
160 182 0.538
160 140 0.7
160 147 0.667
160 169 0.58
160 174 0.563
160 155 0.632
160 157 0.624
160 172 0.57
160 148 0.662
160 160 0.613
160 147 0.667
160 149 0.658
160 188 0.521
160 181 0.541
160 169 0.58
160 174 0.563
160 164 0.598
160 167 0.587
160 98 1.0
160 157 0.624
160 141 0.695
160 152 0.645
160 153 0.641
160 175 0.56
160 175 0.56
160 172 0.57
