500 51533
434 175 1
265 355 1
620 250 1
371 497 1
530 710 1
186 75 1
106 142 1
159 213 1
248 100 1
318 426 1
310 125 1
371 497 1
53 71 1
53 71 1
186 75 1
186 75 1
477 639 1
371 497 1
212 284 0.843246
477 639 1
310 125 0.921189
159 213 1
318 426 1
372 150 1
620 250 1
212 284 1
477 639 1
62 25 1
372 150 1
186 75 1
496 200 1
477 639 1
318 426 1
372 150 1
124 50 1
159 213 1
496 200 1
265 355 1
248 100 1
318 426 1
310 125 1
434 175 1
496 200 1
212 284 1
530 710 1
62 25 1
318 426 1
106 142 1
620 250 1
530 710 1
372 150 1
106 142 1
424 568 1
424 568 1
159 213 1
434 175 1
265 355 1
53 71 1
124 50 1
106 142 1
477 639 1
371 497 1
248 100 1
424 568 1
212 284 1
620 250 1
159 213 1
265 355 0.741981
318 426 1
530 710 1
248 100 1
248 100 1
434 175 1
424 568 0.830426
186 75 1
496 200 1
620 250 1
212 284 1
424 568 1
124 50 1
558 225 0.809917
212 284 1
212 284 1
477 639 1
434 175 1
310 125 1
248 100 1
62 25 1
371 497 1
124 50 1
159 213 0.715107
371 497 1
558 225 0.825527
424 568 1
434 175 0.832253
310 125 1
620 250 1
372 150 1
620 250 0.75693
248 100 1
265 355 1
186 75 1
371 497 1
496 200 1
62 25 1
620 250 1
477 639 1
434 175 1
106 142 0.963913
496 200 1
265 355 1
372 150 0.79688
212 284 1
318 426 1
62 25 1
318 426 1
496 200 1
53 71 1
620 250 1
530 710 1
530 710 1
620 250 1
371 497 1
530 710 0.82203
558 225 1
558 225 1
371 497 1
159 213 1
371 497 1
434 175 1
186 75 1
318 426 1
310 125 1
424 568 1
434 175 1
248 100 0.63291
530 710 0.970055
318 426 1
318 426 1
434 175 1
124 50 1
265 355 1
106 142 1
62 25 1
371 497 1
477 639 1
248 100 1
62 25 1
212 284 1
318 426 1
310 125 1
372 150 1
477 639 1
106 142 1
310 125 1
558 225 1
496 200 1
106 142 1
620 250 1
496 200 1
558 225 1
159 213 1
477 639 1
558 225 1
318 426 1
106 142 0.943197
310 125 1
434 175 1
620 250 1
159 213 1
62 25 1
372 150 1
496 200 1
530 710 1
558 225 1
558 225 1
265 355 1
372 150 1
212 284 1
372 150 1
434 175 1
530 710 1
124 50 1
434 175 1
318 426 1
212 284 1
372 150 1
372 150 1
248 100 1
318 426 1
248 100 1
212 284 1
212 284 1
159 213 1
496 200 0.690092
372 150 1
530 710 1
434 175 1
212 284 1
124 50 1
310 125 1
424 568 1
248 100 1
620 250 1
496 200 1
265 355 1
265 355 1
159 213 1
371 497 1
496 200 1
424 568 1
248 100 0.941578
310 125 1
186 75 1
62 25 1
372 150 1
558 225 1
62 25 1
53 71 1
318 426 1
371 497 0.632636
186 75 1
558 225 0.716245
124 50 1
53 71 1
372 150 1
159 213 1
159 213 1
124 50 1
310 125 1
248 100 1
106 142 1
106 142 1
265 355 1
424 568 1
372 150 1
620 250 1
424 568 1
424 568 1
530 710 0.890892
318 426 1
434 175 1
248 100 1
186 75 1
248 100 1
477 639 1
477 639 1
477 639 1
434 175 1
372 150 1
53 71 1
424 568 1
124 50 1
310 125 1
310 125 1
106 142 1
212 284 1
265 355 1
434 175 1
212 284 1
318 426 1
265 355 1
424 568 1
53 71 1
186 75 1
265 355 1
106 142 0.790017
248 100 1
212 284 1
265 355 1
106 142 1
371 497 1
310 125 1
424 568 1
620 250 1
477 639 1
318 426 1
265 355 1
372 150 1
372 150 1
265 355 1
62 25 1
477 639 1
434 175 1
424 568 1
620 250 1
212 284 0.921957
424 568 1
62 25 1
265 355 1
371 497 1
106 142 1
424 568 1
434 175 1
620 250 1
53 71 0.915282
248 100 1
620 250 1
434 175 1
248 100 1
310 125 1
558 225 1
434 175 1
371 497 1
530 710 1
106 142 1
310 125 1
159 213 0.737306
477 639 1
477 639 1
53 71 1
620 250 0.777068
310 125 1
159 213 1
159 213 1
124 50 1
53 71 1
496 200 1
434 175 1
372 150 0.676799
371 497 1
106 142 0.841297
106 142 1
53 71 1
496 200 1
124 50 1
496 200 1
496 200 1
530 710 1
212 284 1
424 568 1
62 25 1
424 568 1
106 142 1
372 150 1
496 200 1
558 225 1
212 284 1
530 710 1
434 175 1
106 142 1
372 150 1
265 355 1
248 100 0.790013
477 639 1
212 284 1
318 426 0.890326
159 213 1
106 142 1
212 284 1
248 100 1
496 200 1
371 497 1
477 639 1
310 125 1
558 225 1
53 71 1
265 355 1
372 150 1
159 213 1
212 284 1
371 497 0.901702
248 100 1
310 125 1
318 426 1
310 125 1
186 75 1
106 142 1
124 50 1
186 75 0.923186
159 213 1
372 150 1
620 250 1
62 25 1
106 142 1
530 710 1
434 175 1
372 150 1
318 426 1
212 284 1
318 426 1
530 710 0.869268
620 250 1
124 50 0.937632
371 497 1
371 497 0.83017
186 75 1
558 225 1
530 710 1
159 213 1
496 200 1
318 426 1
372 150 1
310 125 1
318 426 1
620 250 1
477 639 1
265 355 1
53 71 1
318 426 1
310 125 0.916581
310 125 1
371 497 1
530 710 1
620 250 1
186 75 1
124 50 1
159 213 1
424 568 1
496 200 1
106 142 0.872709
310 125 1
62 25 1
124 50 1
434 175 1
106 142 1
558 225 1
310 125 1
159 213 1
477 639 1
248 100 1
159 213 1
496 200 1
53 71 1
124 50 1
558 225 1
159 213 1
310 125 1
477 639 1
318 426 1
265 355 1
477 639 1
371 497 1
371 497 1
496 200 1
265 355 1
106 142 1
310 125 1
477 639 1
530 710 1
53 71 1
159 213 1
248 100 1
248 100 1
424 568 0.889492
106 142 1
318 426 1
620 250 1
424 568 1
530 710 1
106 142 1
53 71 1
371 497 1
310 125 0.845034
248 100 1
186 75 1
620 250 1
434 175 1
496 200 1
558 225 1
62 25 1
248 100 1
62 25 1
372 150 0.819797
530 710 1
124 50 1
620 250 0.797425
62 25 1
496 200 0.863123
434 175 1
477 639 1
530 710 1
620 250 1
53 71 1
53 71 1
53 71 1
310 125 1
186 75 1
62 25 1
318 426 1
558 225 1
371 497 1
371 497 1
310 125 1
477 639 1
318 426 1
372 150 1
265 355 1
265 355 1
106 142 1
496 200 0.879153
62 25 1
477 639 1
372 150 1
530 710 1
318 426 1
248 100 1
558 225 0.992114
496 200 1
620 250 1
