100 23670
1000 1154 0.9
991 1151 0.909
986 1149 0.914
979 1146 0.923
971 1143 0.931
939 1130 0.969
931 1126 0.98
927 1125 0.983
925 1124 0.986
917 1120 0.997
915 1120 1
913 1119 1
904 1115 1
884 1106 1
877 1103 1
874 1101 1
865 1097 1
865 1097 1
822 1077 1
781 1057 1
754 1042 1
729 1029 1
716 1022 1
706 1016 1
702 1014 1
698 1012 1
693 1009 1
687 1005 1
686 1005 1
683 1003 1
640 977 1
632 972 1
629 970 1
623 966 1
600 952 1
590 945 1
586 942 1
568 930 1
564 928 1
560 925 1
547 916 1
538 909 1
532 905 1
503 884 1
494 877 1
483 868 1
479 865 1
474 861 1
472 860 1
470 858 1
449 841 1
435 830 1
423 820 1
420 817 1
409 807 1
404 803 1
402 801 1
394 794 1
390 791 1
383 784 1
377 779 1
361 764 1
347 750 1
338 741 1
309 711 1
307 709 1
294 695 1
286 687 1
285 685 1
278 678 1
278 678 1
272 671 1
271 670 1
259 656 1
217 604 1
215 601 1
205 588 1
199 579 1
198 578 1
185 560 1
184 558 1
171 539 1
170 537 1
168 534 1
166 531 1
165 530 1
156 516 1
147 501 1
134 479 1
92 399 1
83 380 1
80 373 1
63 332 1
36 251 1
30 230 1
25 210 1
20 188 1
15 162 1
9 126 1
6 103 1
