500 10000
40 44 0.568
40 47 0.532
40 56 0.446
40 41 0.61
40 40 0.625
40 43 0.581
40 37 0.676
40 42 0.595
40 45 0.556
40 42 0.595
40 35 0.714
40 34 0.735
40 34 0.735
40 40 0.625
40 30 0.833
40 38 0.658
40 48 0.521
40 41 0.61
40 47 0.532
40 38 0.658
40 44 0.568
40 44 0.568
40 41 0.61
40 49 0.51
40 39 0.641
40 52 0.481
40 37 0.676
40 46 0.543
40 37 0.676
40 39 0.641
40 45 0.556
40 36 0.694
40 46 0.543
40 39 0.641
40 37 0.676
40 41 0.61
40 41 0.61
40 33 0.758
40 37 0.676
40 38 0.658
40 35 0.714
40 46 0.543
40 45 0.556
40 41 0.61
40 48 0.521
40 38 0.658
40 42 0.595
40 44 0.568
40 46 0.543
40 42 0.595
40 44 0.568
40 38 0.658
40 40 0.625
40 36 0.694
40 34 0.735
40 44 0.568
40 41 0.61
40 45 0.556
40 35 0.714
40 32 0.781
40 41 0.61
40 43 0.581
40 38 0.658
40 39 0.641
40 28 0.893
40 41 0.61
40 46 0.543
40 44 0.568
40 48 0.521
40 44 0.568
40 41 0.61
40 38 0.658
40 37 0.676
40 42 0.595
40 41 0.61
40 36 0.694
40 42 0.595
40 38 0.658
40 51 0.49
40 44 0.568
40 38 0.658
40 32 0.781
40 44 0.568
40 50 0.5
40 39 0.641
40 43 0.581
40 37 0.676
40 47 0.532
40 36 0.694
40 45 0.556
40 43 0.581
40 41 0.61
40 36 0.694
40 44 0.568
40 48 0.521
40 41 0.61
40 43 0.581
40 42 0.595
40 37 0.676
40 41 0.61
40 42 0.595
40 37 0.676
40 44 0.568
40 32 0.781
40 41 0.61
40 51 0.49
40 51 0.49
40 37 0.676
40 42 0.595
40 42 0.595
40 40 0.625
40 37 0.676
40 44 0.568
40 36 0.694
40 39 0.641
40 38 0.658
40 44 0.568
40 34 0.735
40 37 0.676
40 30 0.833
40 36 0.694
40 44 0.568
40 35 0.714
40 45 0.556
40 42 0.595
40 42 0.595
40 46 0.543
40 38 0.658
40 46 0.543
40 44 0.568
40 44 0.568
40 46 0.543
40 37 0.676
40 54 0.463
40 41 0.61
40 44 0.568
40 32 0.781
40 43 0.581
40 48 0.521
40 44 0.568
40 44 0.568
40 41 0.61
40 46 0.543
40 35 0.714
40 40 0.625
40 40 0.625
40 44 0.568
40 44 0.568
40 53 0.472
40 38 0.658
40 42 0.595
40 34 0.735
40 45 0.556
40 44 0.568
40 33 0.758
40 42 0.595
40 44 0.568
40 48 0.521
40 33 0.758
40 37 0.676
40 43 0.581
40 36 0.694
40 37 0.676
40 49 0.51
40 37 0.676
40 42 0.595
40 43 0.581
40 42 0.595
40 32 0.781
40 47 0.532
40 43 0.581
40 42 0.595
40 31 0.806
40 37 0.676
40 37 0.676
40 40 0.625
40 47 0.532
40 44 0.568
40 39 0.641
40 45 0.556
40 46 0.543
40 36 0.694
40 44 0.568
40 44 0.568
40 40 0.625
40 41 0.61
40 51 0.49
40 41 0.61
40 34 0.735
40 45 0.556
40 29 0.862
40 31 0.806
40 49 0.51
40 40 0.625
40 40 0.625
40 36 0.694
40 34 0.735
40 40 0.625
40 39 0.641
40 42 0.595
40 42 0.595
40 43 0.581
40 39 0.641
40 41 0.61
40 30 0.833
40 40 0.625
40 50 0.5
40 45 0.556
40 44 0.568
40 30 0.833
40 39 0.641
40 39 0.641
40 37 0.676
40 41 0.61
40 37 0.676
40 49 0.51
40 25 1.0
40 48 0.521
40 39 0.641
40 36 0.694
40 39 0.641
40 39 0.641
40 33 0.758
40 36 0.694
40 46 0.543
40 37 0.676
40 39 0.641
40 45 0.556
40 39 0.641
40 32 0.781
40 46 0.543
40 40 0.625
40 35 0.714
40 33 0.758
40 42 0.595
40 33 0.758
40 37 0.676
40 42 0.595
40 45 0.556
40 46 0.543
40 41 0.61
40 42 0.595
40 43 0.581
40 43 0.581
40 47 0.532
40 37 0.676
40 45 0.556
40 44 0.568
40 46 0.543
40 40 0.625
40 30 0.833
40 40 0.625
40 45 0.556
40 38 0.658
40 36 0.694
40 44 0.568
40 44 0.568
40 43 0.581
40 49 0.51
40 37 0.676
40 40 0.625
40 45 0.556
40 46 0.543
40 48 0.521
40 41 0.61
40 44 0.568
40 30 0.833
40 44 0.568
40 34 0.735
40 33 0.758
40 47 0.532
40 43 0.581
40 51 0.49
40 42 0.595
40 38 0.658
40 39 0.641
40 43 0.581
40 38 0.658
40 40 0.625
40 41 0.61
40 31 0.806
40 45 0.556
40 39 0.641
40 46 0.543
40 47 0.532
40 39 0.641
40 35 0.714
40 37 0.676
40 36 0.694
40 39 0.641
40 39 0.641
40 41 0.61
40 36 0.694
40 33 0.758
40 42 0.595
40 44 0.568
40 50 0.5
40 42 0.595
40 33 0.758
40 44 0.568
40 33 0.758
40 35 0.714
40 48 0.521
40 49 0.51
40 46 0.543
40 42 0.595
40 33 0.758
40 41 0.61
40 49 0.51
40 42 0.595
40 37 0.676
40 41 0.61
40 32 0.781
40 43 0.581
40 47 0.532
40 44 0.568
40 40 0.625
40 50 0.5
40 37 0.676
40 40 0.625
40 40 0.625
40 42 0.595
40 38 0.658
40 43 0.581
40 39 0.641
40 40 0.625
40 38 0.658
40 45 0.556
40 42 0.595
40 29 0.862
40 45 0.556
40 33 0.758
40 39 0.641
40 33 0.758
40 41 0.61
40 46 0.543
40 37 0.676
40 43 0.581
40 38 0.658
40 42 0.595
40 40 0.625
40 44 0.568
40 41 0.61
40 40 0.625
40 40 0.625
40 47 0.532
40 47 0.532
40 53 0.472
40 39 0.641
40 48 0.521
40 51 0.49
40 36 0.694
40 42 0.595
40 36 0.694
40 35 0.714
40 28 0.893
40 46 0.543
40 44 0.568
40 34 0.735
40 37 0.676
40 48 0.521
40 45 0.556
40 38 0.658
40 38 0.658
40 39 0.641
40 32 0.781
40 41 0.61
40 38 0.658
40 32 0.781
40 43 0.581
40 41 0.61
40 36 0.694
40 41 0.61
40 38 0.658
40 49 0.51
40 38 0.658
40 33 0.758
40 36 0.694
40 48 0.521
40 47 0.532
40 49 0.51
40 48 0.521
40 38 0.658
40 38 0.658
40 44 0.568
40 45 0.556
40 46 0.543
40 47 0.532
40 45 0.556
40 35 0.714
40 47 0.532
40 45 0.556
40 40 0.625
40 34 0.735
40 48 0.521
40 38 0.658
40 40 0.625
40 41 0.61
40 42 0.595
40 42 0.595
40 54 0.463
40 45 0.556
40 40 0.625
40 42 0.595
40 43 0.581
40 44 0.568
40 30 0.833
40 42 0.595
40 44 0.568
40 45 0.556
40 45 0.556
40 47 0.532
40 39 0.641
40 41 0.61
40 45 0.556
40 45 0.556
40 40 0.625
40 35 0.714
40 39 0.641
40 37 0.676
40 39 0.641
40 39 0.641
40 37 0.676
40 42 0.595
40 38 0.658
40 57 0.439
40 42 0.595
40 55 0.455
